Date,"Time, GMT+11:00","Rain, mm (SEN S/N: 668163)",,"Temp, ÁC (SEN S/N: 684639)","Temp, ÁC (SEN S/N: 684638)","Temp, ÁC (SEN S/N: 2279300)","Temp, ÁC (SEN S/N: 2429935)","RH, % (SEN S/N: 2429935)","DewPt, ÁC (SEN S/N: 2429935)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 2282103)","Gust Speed, m/s (SEN S/N: 2282103)",,"Water Content, m?/m? (SEN S/N: 2282783)"
10/02/10,19:00:00,0,,15.819,16.582,17.724,16.368,77,12.3,311.2,2.28,4.19,,0.0347
10/02/10,20:00:00,0,,15.796,16.511,15.867,15.676,73.3,10.9,51.2,1.14,3.05,,0.0351
10/02/10,21:00:00,0,,15.748,16.272,14.601,14.649,78.3,10.9,1.2,0,1.9,,0.0356
10/02/10,22:00:00,0,,15.652,15.963,13.666,15.031,81,11.8,1.2,0,0.76,,0.036
10/02/10,23:00:00,0,,15.533,15.652,13.112,14.529,83.3,11.7,1.2,0,1.52,,0.0368
11/02/10,00:00:00,0,,15.39,15.342,13.185,15.461,82.1,12.4,1.2,1.52,3.81,,0.0368
11/02/10,01:00:00,0,,15.223,15.127,13.209,14.936,80.9,11.7,1.2,1.52,4.19,,0.0368
11/02/10,02:00:00,0,,15.103,14.984,12.992,14.505,79.9,11.1,1.2,1.52,4.19,,0.0368
11/02/10,03:00:00,0,,14.984,14.84,12.968,14.098,83.3,11.3,1.2,2.66,4.57,,0.0368
11/02/10,04:00:00,0,,14.864,14.721,12.992,14.888,82.8,12,1.2,2.66,4.95,,0.0368
11/02/10,05:00:00,0,,14.768,14.625,12.896,14.721,78.4,11,1.2,2.28,4.95,,0.0368
11/02/10,06:00:00,0,,14.673,14.505,12.364,15.557,76.3,11.4,1.2,2.66,4.57,,0.0368
11/02/10,07:00:00,0,,14.577,14.385,12.485,15.724,73.7,11.1,8.7,1.9,3.81,,0.0368
11/02/10,08:00:00,0,,14.481,14.266,12.437,16.439,74.8,12,98.7,1.14,3.81,,0.0368
11/02/10,09:00:00,0,,14.409,14.218,14.17,17.796,71.3,12.6,581.2,1.52,4.57,,0.036
11/02/10,10:00:00,0,,14.361,14.601,17.106,17.058,69.3,11.4,713.7,2.28,6.09,,0.0356
11/02/10,11:00:00,0,,14.457,15.199,19.555,18.319,71.7,13.1,1296.2,3.05,6.09,,0.0343
11/02/10,12:00:00,0,,14.625,15.939,22.92,18.438,76.5,14.3,1723.7,3.43,7.61,,0.0334
11/02/10,13:00:00,0,,14.936,16.963,26.231,18.675,74.3,14,1906.2,4.19,8.38,,0.0326
11/02/10,14:00:00,0,,15.366,18.01,27.751,18.913,74.9,14.4,2221.2,4.95,9.14,,0.0322
11/02/10,15:00:00,0,,15.819,18.771,28.048,19.341,76.1,15,1793.7,4.95,8.76,,0.0318
11/02/10,16:00:00,0,,16.249,19.222,28.048,18.985,74.8,14.4,1488.7,5.33,9.9,,0.0313
11/02/10,17:00:00,0,,16.606,19.318,24.098,19.27,78.3,15.4,1003.7,5.71,10.28,,0.0309
11/02/10,18:00:00,0,,16.844,19.08,22.824,17.677,78.2,13.9,658.7,6.47,12.56,,0.0305
11/02/10,19:00:00,0,,16.939,18.747,18.557,17.082,81.5,13.9,98.7,6.09,11.04,,0.0309
11/02/10,20:00:00,0,,16.939,18.271,17.225,16.534,83.9,13.8,18.7,4.19,7.99,,0.0309
11/02/10,21:00:00,13.47,,15.724,17.272,11.297,13.762,89.8,12.1,1.2,3.43,17.51,,0.1039
11/02/10,22:00:00,0.25,,13.954,14.481,10.932,14.385,94.2,13.5,1.2,4.57,8.76,,0.0916
11/02/10,23:00:00,3.56,,14.002,13.762,13.666,14.218,94.4,13.3,1.2,4.57,9.14,,0.0983
12/02/10,00:00:00,0,,14.026,13.81,13.69,15.605,87.7,13.6,1.2,4.95,10.66,,0.0928
12/02/10,01:00:00,0,,14.146,13.954,13.449,15.939,78.8,12.3,1.2,4.57,9.14,,0.0894
12/02/10,02:00:00,0,,14.242,14.05,13.353,15.772,75.8,11.5,1.2,5.33,11.04,,0.086
12/02/10,03:00:00,0,,14.266,14.122,13.497,14.074,84.3,11.5,1.2,4.19,11.42,,0.0839
12/02/10,04:00:00,0,,14.29,14.17,13.594,13.425,94.5,12.6,1.2,4.95,11.8,,0.0827
12/02/10,05:00:00,1.52,,14.314,14.218,13.714,13.016,97.1,12.6,1.2,5.71,11.42,,0.0848
12/02/10,06:00:00,1.78,,14.314,14.266,13.546,13.137,97.5,12.8,1.2,6.47,12.94,,0.0903
12/02/10,07:00:00,2.79,,14.314,14.266,13.425,12.799,97.3,12.4,1.2,6.85,15.23,,0.1026
12/02/10,08:00:00,1.52,,14.29,14.218,13.233,12.558,95.3,11.8,53.7,6.47,12.94,,0.1034
12/02/10,09:00:00,1.02,,14.242,14.194,13.425,12.606,97.4,12.2,73.7,4.95,10.66,,0.1034
12/02/10,10:00:00,0,,14.218,14.17,14.05,12.896,97.2,12.5,176.2,4.19,10.66,,0.0992
12/02/10,11:00:00,0.25,,14.194,14.242,14.505,13.137,96.1,12.5,248.7,4.57,9.9,,0.0962
12/02/10,12:00:00,0,,14.218,14.361,16.487,13.954,94.2,13.1,728.7,4.95,9.9,,0.0928
12/02/10,13:00:00,0,,14.266,14.697,18.961,14.697,90.8,13.2,1011.2,3.43,8.38,,0.0903
12/02/10,14:00:00,0,,14.385,15.294,22.393,15.915,85.3,13.5,1616.2,3.05,7.23,,0.0877
12/02/10,15:00:00,0,,14.649,16.225,27.579,17.368,78.7,13.6,2276.2,2.66,8.38,,0.0852
12/02/10,16:00:00,0,,15.031,17.368,29.315,13.978,81.3,10.8,1591.2,2.28,6.85,,0.0831
12/02/10,17:00:00,0,,15.485,18.01,21.461,12.703,96.2,12.1,383.7,3.05,6.85,,0.0827
12/02/10,18:00:00,0,,15.796,17.772,18.295,11.807,97.5,11.4,183.7,3.43,6.09,,0.0818
12/02/10,19:00:00,0,,15.891,17.344,16.558,11.127,97.9,10.8,91.2,2.66,5.33,,0.0814
12/02/10,20:00:00,0,,15.891,16.892,15.294,10.907,98.1,10.6,26.2,2.66,5.71,,0.0805
12/02/10,21:00:00,0,,15.796,16.463,14.505,10.736,98.2,10.5,1.2,2.28,5.71,,0.0801
12/02/10,22:00:00,0,,15.7,16.106,14.026,10.296,98.3,10.1,1.2,1.9,4.57,,0.0797
12/02/10,23:00:00,0,,15.557,15.772,13.57,10.149,98.4,9.9,1.2,1.9,4.95,,0.0793
13/02/10,00:00:00,0,,15.414,15.485,13.233,9.854,98.5,9.6,1.2,1.52,4.95,,0.0788
13/02/10,01:00:00,0,,15.27,15.223,12.944,9.805,98.6,9.6,1.2,1.9,4.57,,0.0784
13/02/10,02:00:00,0,,15.127,15.008,12.775,9.854,98.6,9.7,1.2,1.14,3.81,,0.078
13/02/10,03:00:00,0,,15.008,14.816,12.823,10.051,98.7,9.9,1.2,0.38,2.66,,0.0776
13/02/10,04:00:00,0.25,,14.888,14.673,12.799,10.222,98.7,10,1.2,0,2.28,,0.0771
13/02/10,05:00:00,0,,14.768,14.529,12.534,10.32,98.7,10.1,1.2,0.38,2.66,,0.0767
13/02/10,06:00:00,0,,14.649,14.409,12.195,10.712,98.8,10.5,1.2,1.14,3.81,,0.0763
13/02/10,07:00:00,0,,14.553,14.266,11.832,10.638,98.9,10.5,8.7,1.9,4.19,,0.0759
13/02/10,08:00:00,0,,14.457,14.122,12.582,11.662,98.9,11.5,148.7,3.43,6.47,,0.0754
13/02/10,09:00:00,0,,14.361,14.098,13.834,12.001,98.9,11.8,216.2,3.43,6.09,,0.075
13/02/10,10:00:00,0,,14.314,14.218,14.792,12.219,98.8,12.1,296.2,2.66,5.33,,0.0746
13/02/10,11:00:00,0,,14.29,14.409,16.725,13.161,97.9,12.9,756.2,3.05,6.85,,0.0742
13/02/10,12:00:00,0,,14.337,14.792,18.2,13.016,95.7,12.4,821.2,3.81,7.61,,0.0729
13/02/10,13:00:00,0,,14.457,15.223,20.579,14.194,92.7,13,1253.7,3.81,8.38,,0.072
13/02/10,14:00:00,0,,14.625,15.867,24.339,15.796,86.1,13.5,1973.7,4.19,8.38,,0.0708
13/02/10,15:00:00,0,,14.912,16.749,24.412,15.318,83.8,12.6,1291.2,3.43,7.23,,0.0704
13/02/10,16:00:00,0,,15.247,17.225,21.7,15.27,83.4,12.5,936.2,2.66,5.71,,0.0699
13/02/10,17:00:00,0,,15.509,17.344,22.776,14.888,80.5,11.6,1096.2,2.28,5.71,,0.0695
13/02/10,18:00:00,0,,15.7,17.439,20.412,14.266,85.3,11.8,588.7,2.28,5.33,,0.0691
13/02/10,19:00:00,0,,15.819,17.32,18.033,13.353,89.9,11.7,281.2,1.9,4.57,,0.0691
13/02/10,20:00:00,0,,15.891,17.058,16.034,12.534,92.7,11.4,71.2,1.52,3.43,,0.0691
13/02/10,21:00:00,0,,15.867,16.677,14.481,11.953,94.1,11,1.2,1.52,3.81,,0.0687
13/02/10,22:00:00,0,,15.772,16.272,13.642,11.807,95,11,1.2,1.52,3.81,,0.0687
13/02/10,23:00:00,0,,15.629,15.891,13.281,11.662,94.5,10.8,1.2,1.9,4.19,,0.0691
14/02/10,00:00:00,0,,15.485,15.581,12.992,11.029,95,10.3,1.2,1.14,3.43,,0.0687
14/02/10,01:00:00,0,,15.342,15.318,12.654,10.883,94,10,1.2,1.14,2.66,,0.0687
14/02/10,02:00:00,0,,15.199,15.055,12.195,10.883,90.2,9.4,1.2,1.14,3.05,,0.0682
14/02/10,03:00:00,0,,15.055,14.816,11.88,10.956,87.2,8.9,1.2,1.52,3.43,,0.0682
14/02/10,04:00:00,0,,14.912,14.601,11.734,10.492,90.2,9,1.2,1.52,3.43,,0.0682
14/02/10,05:00:00,0,,14.768,14.409,11.54,10.247,91.4,8.9,1.2,1.14,2.28,,0.0678
14/02/10,06:00:00,0,,14.625,14.218,11.37,10.1,91.9,8.9,1.2,0,1.14,,0.0678
14/02/10,07:00:00,0,,14.505,14.026,11.029,9.829,91.1,8.5,3.7,0.38,3.05,,0.0674
14/02/10,08:00:00,0,,14.361,13.858,11.419,10.516,93.3,9.5,116.2,1.14,3.05,,0.067
14/02/10,09:00:00,0,,14.242,13.762,12.799,10.761,94.2,9.9,258.7,1.9,5.33,,0.067
14/02/10,10:00:00,0,,14.146,13.834,13.93,11.37,95,10.6,466.2,3.43,6.09,,0.0665
14/02/10,11:00:00,0,,14.098,13.978,15.294,11.565,93.4,10.5,653.7,3.81,6.85,,0.0657
14/02/10,12:00:00,0,,14.122,14.194,15.079,12.461,94.6,11.6,436.2,3.43,6.85,,0.0657
14/02/10,13:00:00,0,,14.146,14.385,18.081,13.954,89.8,12.3,1173.7,4.57,9.9,,0.0648
14/02/10,14:00:00,0,,14.242,14.84,17.534,12.195,94.3,11.3,466.2,3.81,9.14,,0.0644
14/02/10,15:00:00,0.25,,14.361,15.055,16.201,11.613,97,11.2,458.7,4.57,9.52,,0.064
14/02/10,16:00:00,0.25,,14.457,15.055,16.106,11.759,97.5,11.4,456.2,5.33,9.52,,0.0644
14/02/10,17:00:00,0,,14.481,15.055,16.32,11.904,97.7,11.6,476.2,6.09,10.28,,0.0644
14/02/10,18:00:00,0,,14.529,15.079,17.915,12.025,94.8,11.2,758.7,6.47,11.04,,0.0644
14/02/10,19:00:00,0,,14.577,15.127,15.199,11.005,96.5,10.5,216.2,6.09,9.9,,0.0644
14/02/10,20:00:00,0,,14.577,14.984,13.57,10.858,98.2,10.6,26.2,5.33,9.14,,0.0644
14/02/10,21:00:00,0,,14.553,14.768,12.992,10.907,98.6,10.7,1.2,5.71,9.9,,0.0644
14/02/10,22:00:00,0.25,,14.481,14.553,12.558,10.345,98.7,10.2,1.2,6.47,10.66,,0.0648
14/02/10,23:00:00,1.27,,14.385,14.314,12.05,10.051,98.7,9.9,1.2,6.47,12.94,,0.0695
15/02/10,00:00:00,1.02,,14.29,14.026,11.71,9.879,98.8,9.7,1.2,4.95,11.42,,0.078
15/02/10,01:00:00,2.29,,14.146,13.762,11.321,9.312,98.9,9.2,1.2,5.71,12.18,,0.0899
15/02/10,02:00:00,0.76,,13.93,13.449,10.883,9.114,98.9,9,1.2,6.09,12.56,,0.0903
15/02/10,03:00:00,1.52,,13.738,13.185,10.638,9.015,98.9,8.9,1.2,6.47,12.18,,0.0967
15/02/10,04:00:00,3.56,,13.497,12.871,10.222,9.238,99,9.1,1.2,4.95,9.9,,0.1382
15/02/10,05:00:00,3.05,,13.064,12.485,9.977,9.04,99,8.9,1.2,6.09,10.66,,0.1408
15/02/10,06:00:00,4.57,,12.654,12.098,9.706,8.668,99,8.5,1.2,5.33,9.9,,0.17
15/02/10,07:00:00,5.59,,12.147,11.662,9.287,8.519,99.1,8.4,1.2,4.95,9.52,,0.1989
15/02/10,08:00:00,4.32,,11.613,11.175,9.188,8.519,99,8.4,11.2,4.19,8.76,,0.1692
15/02/10,09:00:00,5.08,,11.346,10.907,9.213,8.593,99.1,8.5,38.7,5.33,10.28,,0.1789
15/02/10,10:00:00,2.03,,11.102,10.712,9.485,8.668,99.2,8.6,88.7,7.61,16.75,,0.1463
15/02/10,11:00:00,3.3,,11.151,10.712,9.682,8.817,99.2,8.7,118.7,6.09,14.09,,0.1488
15/02/10,12:00:00,3.05,,11.127,10.712,10.026,8.817,99.2,8.7,173.7,5.71,9.9,,0.1497
15/02/10,13:00:00,2.29,,11.102,10.736,10.369,8.916,99.2,8.8,256.2,6.85,12.18,,0.145
15/02/10,14:00:00,0.76,,11.151,10.858,11.443,8.792,99.3,8.7,458.7,7.99,16.37,,0.134
15/02/10,15:00:00,0,,11.248,11.053,11.516,8.568,99.3,8.5,328.7,8.38,14.85,,0.1268
15/02/10,16:00:00,0,,11.37,11.2,10.687,8.369,99.3,8.3,216.2,9.14,15.99,,0.1225
15/02/10,17:00:00,0.76,,11.443,11.224,10.614,7.97,99.3,7.9,226.2,9.52,16.37,,0.1208
15/02/10,18:00:00,0,,11.492,11.224,10.198,7.67,99.3,7.6,191.2,9.14,16.37,,0.1187
15/02/10,19:00:00,0.25,,11.516,11.224,9.731,7.167,99.4,7.1,86.2,8.76,14.47,,0.117
15/02/10,20:00:00,0,,11.54,11.151,9.089,6.204,99.3,6.1,51.2,8.38,15.99,,0.1153
15/02/10,21:00:00,0,,11.516,11.053,8.22,6.179,99.2,6.1,1.2,8.76,17.13,,0.114
15/02/10,22:00:00,0,,11.492,10.907,7.845,5.591,99.1,5.5,1.2,8.76,14.85,,0.1128
15/02/10,23:00:00,0,,11.419,10.736,7.293,5.872,98.9,5.7,1.2,8.76,14.85,,0.1119
16/02/10,00:00:00,0,,11.346,10.565,7.695,6.204,99.2,6.1,1.2,7.99,12.94,,0.1111
16/02/10,01:00:00,0,,11.248,10.467,7.845,6.306,99.2,6.2,1.2,8.38,15.99,,0.1102
16/02/10,02:00:00,0.25,,11.2,10.394,7.77,5.462,99.3,5.4,1.2,9.52,15.61,,0.1098
16/02/10,03:00:00,0,,11.127,10.32,7.268,5.179,99.4,5.1,1.2,9.9,15.61,,0.1094
16/02/10,04:00:00,0,,11.053,10.222,7.116,5.128,99.4,5,1.2,7.99,14.09,,0.1085
16/02/10,05:00:00,0,,10.98,10.1,7.116,4.947,99.4,4.9,1.2,7.61,12.94,,0.1081
16/02/10,06:00:00,0,,10.907,10.001,7.015,4.947,99.4,4.9,1.2,8.38,12.56,,0.1077
16/02/10,07:00:00,0,,10.834,9.928,6.864,4.662,99.4,4.6,3.7,7.99,12.56,,0.1073
16/02/10,08:00:00,0,,10.761,9.829,7.217,4.506,99.4,4.4,108.7,4.57,10.66,,0.1068
16/02/10,09:00:00,0,,10.712,9.829,8.045,6.204,99.1,6.1,743.7,4.95,9.14,,0.106
16/02/10,10:00:00,0,,10.663,10.1,11.005,7.645,98.3,7.4,1041.2,4.19,7.61,,0.1051
16/02/10,11:00:00,0,,10.736,10.663,13.882,8.145,96.1,7.6,1616.2,4.19,7.23,,0.1039
16/02/10,12:00:00,0,,10.907,11.589,17.629,10.075,93.5,9.1,1911.2,4.19,7.23,,0.1022
16/02/10,13:00:00,0,,11.224,12.678,21.39,10.712,90.7,9.3,2086.2,3.43,7.23,,0.1013
16/02/10,14:00:00,0,,11.637,13.786,24.992,12.243,87.2,10.2,2193.7,2.66,6.47,,0.0996
16/02/10,15:00:00,0,,12.122,14.745,26.94,12.292,85.1,9.9,2126.2,2.66,5.71,,0.0992
16/02/10,16:00:00,0,,12.606,15.414,27.924,13.522,82.6,10.6,1946.2,3.05,5.33,,0.0983
16/02/10,17:00:00,0,,13.064,15.772,28.048,13.834,80.1,10.5,1656.2,3.05,5.71,,0.0979
16/02/10,18:00:00,0,,13.401,15.796,24.992,12.896,79.9,9.5,1256.2,2.66,5.33,,0.0979
16/02/10,19:00:00,0,,13.642,15.629,19.532,11.516,83.7,8.9,776.2,2.66,4.95,,0.0979
16/02/10,20:00:00,0,,13.786,15.294,14.553,9.312,88,7.4,213.7,1.9,3.81,,0.0979
16/02/10,21:00:00,0,,13.81,14.864,11.346,7.619,93.6,6.7,3.7,0.76,2.28,,0.0983
16/02/10,22:00:00,0,,13.738,14.266,9.682,8.12,96.3,7.6,1.2,0.76,2.66,,0.0983
16/02/10,23:00:00,0,,13.57,13.666,8.07,8.17,66,2.2,1.2,0,1.52,,0.0988
17/02/10,00:00:00,0,,13.377,13.064,6.813,8.543,40.4,-4.1,1.2,0,1.52,,0.0988
17/02/10,01:00:00,0,,13.112,12.485,5.872,8.295,33,-7,1.2,0,1.52,,0.0988
17/02/10,02:00:00,0,,12.847,11.953,5.154,9.706,30.4,-6.9,1.2,0,1.14,,0.0988
17/02/10,03:00:00,0,,12.582,11.467,4.48,10.907,20.7,-10.7,1.2,0,2.28,,0.0988
17/02/10,04:00:00,0,,12.292,11.005,4.298,10.98,19.9,-11.2,1.2,1.9,3.81,,0.0988
17/02/10,05:00:00,0,,12.025,10.614,4.532,9.952,51.7,0.5,1.2,2.66,4.57,,0.0988
17/02/10,06:00:00,0,,11.759,10.32,5.102,9.089,70.3,4,1.2,2.28,4.57,,0.0983
17/02/10,07:00:00,0,,11.54,10.173,5.693,9.41,79.6,6.1,8.7,2.66,5.33,,0.0983
17/02/10,08:00:00,0,,11.37,10.075,6.458,11.321,81.2,8.2,186.2,2.28,5.71,,0.0979
17/02/10,09:00:00,0,,11.224,10.124,8.866,12.654,73.9,8.1,718.7,3.05,6.09,,0.0979
17/02/10,10:00:00,0,,11.175,10.638,12.413,13.978,69,8.4,1181.2,3.43,7.61,,0.0967
17/02/10,11:00:00,0,,11.273,11.589,16.392,16.106,57.5,7.7,1641.2,3.05,6.47,,0.0954
17/02/10,12:00:00,0,,11.54,12.775,19.793,16.225,44.3,4.1,1686.2,2.66,6.09,,0.0937
17/02/10,13:00:00,0,,11.929,13.93,23.376,17.439,44.9,5.4,2003.7,2.66,6.09,,0.0928
17/02/10,14:00:00,0,,12.389,15.031,26.573,17.51,42.3,4.6,2203.7,2.66,6.85,,0.0916
17/02/10,15:00:00,0,,12.896,15.915,27.53,17.177,41.2,3.9,1978.7,3.05,7.61,,0.0907
17/02/10,16:00:00,0,,13.377,16.368,24.677,16.511,63.1,9.5,1276.2,2.66,6.47,,0.0907
17/02/10,17:00:00,0,,13.738,16.392,23.593,14.768,71.7,9.7,1223.7,3.43,6.09,,0.0903
17/02/10,18:00:00,0,,14.002,16.296,21.795,13.738,74.7,9.3,968.7,3.81,6.09,,0.0903
17/02/10,19:00:00,0,,14.146,16.058,18.152,12.896,82.4,10,503.7,2.66,4.95,,0.0903
17/02/10,20:00:00,0,,14.218,15.7,15.557,10.394,89.8,8.8,258.7,1.9,3.81,,0.0903
17/02/10,21:00:00,0,,14.218,15.294,13.329,9.583,95.9,9,3.7,2.66,5.71,,0.0907
17/02/10,22:00:00,0,,14.146,14.864,11.904,8.344,96.7,7.9,1.2,3.81,8.38,,0.0907
17/02/10,23:00:00,0,,14.026,14.409,9.682,7.619,71.4,2.8,1.2,6.09,9.52,,0.0911
18/02/10,00:00:00,0,,13.858,13.858,8.02,7.116,57.5,-0.7,1.2,1.9,6.47,,0.092
18/02/10,01:00:00,0,,13.642,13.257,6.889,7.116,39.6,-5.7,1.2,1.52,4.95,,0.092
18/02/10,02:00:00,0,,13.377,12.703,6.128,5.257,28.9,-11.4,1.2,3.05,6.47,,0.092
18/02/10,03:00:00,0,,13.088,12.195,5.437,5.179,30.9,-10.6,1.2,1.14,4.19,,0.0924
18/02/10,04:00:00,0,,12.823,11.734,4.895,6.077,31.1,-9.7,1.2,0.76,2.28,,0.0924
18/02/10,05:00:00,0,,12.558,11.297,4.428,6.204,29.6,-10.2,1.2,0.76,3.43,,0.0924
18/02/10,06:00:00,0,,12.292,10.907,4.115,6.611,29.5,-9.9,1.2,0.76,3.05,,0.0924
18/02/10,07:00:00,0,,12.025,10.565,3.801,6.509,29.3,-10.1,8.7,0.38,2.66,,0.0924
18/02/10,08:00:00,0,,11.783,10.222,3.906,9.928,28.8,-7.4,168.7,0.38,1.9,,0.0924
18/02/10,09:00:00,0,,11.54,10.026,6.408,12.413,28.4,-5.4,748.7,0.76,2.28,,0.0916
18/02/10,10:00:00,0,,11.394,10.418,10.663,13.016,33.2,-2.8,1218.7,1.52,3.43,,0.0907
18/02/10,11:00:00,0,,11.394,11.273,14.792,14.314,36.1,-0.5,1621.2,1.9,4.19,,0.089
18/02/10,12:00:00,0,,11.565,12.34,19.151,14.673,41.1,1.6,1926.2,2.66,5.33,,0.0873
18/02/10,13:00:00,0,,11.88,13.497,22.609,15.414,45.9,3.8,2071.2,3.05,6.09,,0.0869
18/02/10,14:00:00,0,,12.292,14.529,25.55,15.986,47.8,4.9,2168.7,3.43,6.47,,0.086
18/02/10,15:00:00,0,,12.751,15.342,27.554,16.701,45.4,4.9,2103.7,3.05,6.09,,0.0856
18/02/10,16:00:00,0,,13.185,15.915,28.866,15.915,50.6,5.7,1926.2,3.05,6.09,,0.0852
18/02/10,17:00:00,0,,13.57,16.201,29.315,16.082,51.4,6.1,1633.7,2.66,5.33,,0.0852
18/02/10,18:00:00,0,,13.882,16.201,26.329,15.414,52.3,5.7,1231.2,2.66,5.71,,0.0852
18/02/10,19:00:00,0,,14.098,15.963,20.484,14.481,52.5,4.9,748.7,1.9,4.95,,0.0848
18/02/10,20:00:00,0,,14.194,15.629,15.079,11.175,57,3,198.7,0.76,3.05,,0.0852
18/02/10,21:00:00,0,,14.194,15.175,12.098,10.296,67.2,4.5,1.2,0.38,2.28,,0.0856
18/02/10,22:00:00,0,,14.098,14.625,10.173,10.296,69.3,4.9,1.2,0,0.76,,0.086
18/02/10,23:00:00,0,,13.954,14.05,9.114,10.271,69.7,5,1.2,0,1.14,,0.086
19/02/10,00:00:00,0,,13.738,13.497,8.519,12.389,62.4,5.4,1.2,1.14,3.05,,0.0865
19/02/10,01:00:00,0,,13.497,13.064,8.717,10.565,59.8,3.1,1.2,2.66,5.33,,0.0865
19/02/10,02:00:00,0,,13.281,12.727,8.494,9.805,70.6,4.7,1.2,2.66,4.95,,0.0865
19/02/10,03:00:00,0,,13.088,12.461,8.344,9.485,81.1,6.4,1.2,2.66,4.95,,0.0865
19/02/10,04:00:00,0,,12.92,12.243,8.22,9.485,83.1,6.8,1.2,2.28,4.19,,0.086
19/02/10,05:00:00,0,,12.751,12.025,8.07,10.149,80.6,7,1.2,2.66,4.57,,0.086
