"Date Time, GMT+11:00","Temp, ¡C","Temp, ¡C","Temp, ¡C","Temp, ¡C"
04/29/11 12:00:00,14.266,6.433,7.444,5.745
04/29/11 13:00:00,16.368,9.287,9.238,6.458
04/29/11 14:00:00,17.796,12.074,10.394,7.217
04/29/11 15:00:00,18.628,14.194,10.565,7.745
04/29/11 16:00:00,18.105,14.840,10.541,8.095
04/29/11 17:00:00,9.829,12.509,10.247,8.369
04/29/11 18:00:00,6.331,10.001,9.558,8.394
04/29/11 19:00:00,6.051,8.891,8.891,8.270
04/29/11 20:00:00,6.458,8.444,8.494,8.120
04/29/11 21:00:00,5.693,8.020,8.245,7.970
04/29/11 22:00:00,0.907,7.015,7.945,7.870
04/29/11 23:00:00,-0.032,5.745,7.318,7.670
04/30/11 00:00:00,-1.270,4.999,6.737,7.393
04/30/11 01:00:00,-1.470,4.350,6.230,7.116
04/30/11 02:00:00,-1.071,4.063,5.821,6.839
04/30/11 03:00:00,-4.743,3.459,5.488,6.585
04/30/11 04:00:00,-3.124,3.009,5.102,6.331
04/30/11 05:00:00,-4.318,2.664,4.792,6.102
04/30/11 06:00:00,-6.136,2.262,4.480,5.872
04/30/11 07:00:00,-5.049,2.101,4.194,5.642
04/30/11 08:00:00,-5.233,1.859,3.958,5.437
04/30/11 09:00:00,1.507,1.913,3.749,5.231
04/30/11 10:00:00,7.770,2.797,4.168,5.128
04/30/11 11:00:00,12.122,4.272,5.231,5.257
04/30/11 12:00:00,14.218,6.077,7.242,5.693
04/30/11 13:00:00,14.529,7.970,8.742,6.382
04/30/11 14:00:00,14.601,10.247,9.756,7.041
04/30/11 15:00:00,14.864,11.929,9.928,7.494
04/30/11 16:00:00,13.305,12.292,9.632,7.745
04/30/11 17:00:00,10.198,11.248,9.238,7.920
04/30/11 18:00:00,2.903,8.593,8.767,7.895
04/30/11 19:00:00,-0.367,6.687,7.920,7.720
04/30/11 20:00:00,-2.305,5.462,7.116,7.444
04/30/11 21:00:00,-1.670,4.766,6.458,7.116
04/30/11 22:00:00,0.024,4.350,6.000,6.813
04/30/11 23:00:00,-0.004,4.115,5.668,6.560
05/01/11 00:00:00,1.235,4.011,5.488,6.357
05/01/11 01:00:00,4.636,4.402,5.360,6.204
05/01/11 02:00:00,5.924,4.895,5.488,6.128
05/01/11 03:00:00,6.357,5.539,5.693,6.102
05/01/11 04:00:00,6.535,5.872,5.949,6.153
05/01/11 05:00:00,6.458,5.975,6.102,6.230
05/01/11 06:00:00,6.331,6.000,6.204,6.306
05/01/11 07:00:00,5.898,5.872,6.255,6.357
05/01/11 08:00:00,5.796,5.821,6.255,6.382
05/01/11 09:00:00,6.864,6.153,6.281,6.382
05/01/11 10:00:00,7.695,6.839,6.535,6.458
05/01/11 11:00:00,8.494,7.293,6.813,6.585
05/01/11 12:00:00,12.219,8.742,7.293,6.737
05/01/11 13:00:00,12.823,9.928,8.369,7.066
05/01/11 14:00:00,11.710,9.952,8.742,7.469
05/01/11 15:00:00,12.944,11.346,9.287,7.745
05/01/11 16:00:00,11.419,10.516,9.460,8.070
05/01/11 17:00:00,9.312,9.805,9.287,8.195
05/01/11 18:00:00,7.393,8.916,8.965,8.220
05/01/11 19:00:00,4.350,7.945,8.568,8.170
05/01/11 20:00:00,3.827,7.318,8.120,8.020
05/01/11 21:00:00,4.376,6.940,7.720,7.845
05/01/11 22:00:00,4.428,6.788,7.494,7.670
05/01/11 23:00:00,4.220,6.611,7.318,7.544
05/02/11 00:00:00,4.610,6.535,7.167,7.444
05/02/11 01:00:00,4.246,6.357,7.041,7.343
05/02/11 02:00:00,4.688,6.204,6.914,7.268
05/02/11 03:00:00,4.662,6.153,6.839,7.167
05/02/11 04:00:00,4.610,5.924,6.763,7.116
05/02/11 05:00:00,3.906,5.847,6.661,7.015
05/02/11 06:00:00,3.485,5.668,6.535,6.940
05/02/11 07:00:00,2.903,5.539,6.433,6.864
05/02/11 08:00:00,2.983,5.385,6.281,6.788
05/02/11 09:00:00,5.257,5.719,6.230,6.712
05/02/11 10:00:00,8.941,6.281,6.458,6.687
05/02/11 11:00:00,11.492,7.619,7.167,6.813
05/02/11 12:00:00,12.316,8.916,7.920,7.091
05/02/11 13:00:00,13.834,9.903,8.394,7.419
05/02/11 14:00:00,10.026,10.001,8.965,7.720
05/02/11 15:00:00,7.619,9.188,8.990,7.995
05/02/11 16:00:00,6.763,8.817,8.792,8.070
05/02/11 17:00:00,7.469,8.668,8.568,8.070
05/02/11 18:00:00,6.077,8.170,8.419,8.045
05/02/11 19:00:00,5.205,7.645,8.120,7.970
05/02/11 20:00:00,4.792,7.167,7.820,7.870
05/02/11 21:00:00,4.662,6.990,7.569,7.745
05/02/11 22:00:00,4.610,6.788,7.343,7.619
05/02/11 23:00:00,3.854,6.636,7.167,7.494
05/03/11 00:00:00,2.396,6.255,6.889,7.368
05/03/11 01:00:00,3.380,6.204,6.661,7.217
05/03/11 02:00:00,3.749,6.179,6.585,7.091
05/03/11 03:00:00,3.433,6.077,6.535,6.990
05/03/11 04:00:00,3.459,5.975,6.433,6.940
05/03/11 05:00:00,2.983,5.847,6.331,6.864
05/03/11 06:00:00,2.930,5.719,6.204,6.763
05/03/11 07:00:00,3.538,5.719,6.128,6.687
05/03/11 08:00:00,3.643,5.719,6.102,6.636
05/03/11 09:00:00,4.194,5.847,6.102,6.585
05/03/11 10:00:00,4.921,6.331,6.230,6.560
05/03/11 11:00:00,6.509,6.965,6.382,6.585
05/03/11 12:00:00,9.287,8.394,6.914,6.712
05/03/11 13:00:00,9.928,9.780,8.045,7.041
05/03/11 14:00:00,8.444,10.124,8.543,7.419
05/03/11 15:00:00,8.220,10.320,8.668,7.670
05/03/11 16:00:00,8.668,9.829,8.494,7.795
05/03/11 17:00:00,5.770,9.163,8.344,7.820
05/03/11 18:00:00,5.334,8.717,8.120,7.795
05/03/11 19:00:00,4.636,8.095,7.845,7.745
05/03/11 20:00:00,3.932,7.569,7.594,7.645
05/03/11 21:00:00,1.697,6.737,7.293,7.544
05/03/11 22:00:00,1.859,6.306,6.914,7.368
05/03/11 23:00:00,2.236,6.026,6.661,7.217
05/04/11 00:00:00,1.643,5.821,6.509,7.066
05/04/11 01:00:00,-0.311,5.128,6.306,6.940
05/04/11 02:00:00,-2.015,4.324,5.898,6.763
05/04/11 03:00:00,-3.330,3.696,5.462,6.535
05/04/11 04:00:00,-4.590,3.195,5.076,6.255
05/04/11 05:00:00,-4.773,2.850,4.714,6.026
05/04/11 06:00:00,-3.986,2.664,4.402,5.770
05/04/11 07:00:00,-1.871,2.717,4.220,5.565
05/04/11 08:00:00,-2.247,2.396,4.063,5.411
05/04/11 09:00:00,1.453,2.557,3.906,5.231
05/04/11 10:00:00,6.102,3.142,4.089,5.128
05/04/11 11:00:00,6.560,4.324,5.154,5.231
05/04/11 12:00:00,9.386,5.179,6.636,5.616
05/04/11 13:00:00,10.785,6.965,8.369,6.204
05/04/11 14:00:00,7.619,7.770,8.742,6.788
05/04/11 15:00:00,10.369,9.040,8.543,7.015
05/04/11 16:00:00,4.766,8.220,8.270,7.192
05/04/11 17:00:00,4.454,7.192,7.519,7.091
05/04/11 18:00:00,2.664,6.484,7.066,6.965
05/04/11 19:00:00,-2.015,5.179,6.585,6.813
05/04/11 20:00:00,1.099,4.792,6.026,6.585
05/04/11 21:00:00,1.344,4.089,5.616,6.331
05/04/11 22:00:00,-0.986,3.749,5.308,6.128
05/04/11 23:00:00,-0.395,3.327,4.973,5.949
05/05/11 00:00:00,-0.367,3.195,4.688,5.745
05/05/11 01:00:00,-1.814,2.903,4.506,5.565
05/05/11 02:00:00,-0.535,2.717,4.246,5.411
05/05/11 03:00:00,-0.032,2.797,4.115,5.231
05/05/11 04:00:00,-0.339,2.744,4.037,5.128
05/05/11 05:00:00,-2.276,2.343,3.958,5.024
05/05/11 06:00:00,-2.771,1.886,3.670,4.895
05/05/11 07:00:00,-3.271,1.670,3.433,4.740
05/05/11 08:00:00,-3.124,1.534,3.221,4.584
05/05/11 09:00:00,-0.789,1.480,3.089,4.428
05/05/11 10:00:00,2.423,1.561,3.116,4.324
05/05/11 11:00:00,5.898,1.886,3.670,4.298
05/05/11 12:00:00,7.795,3.380,5.024,4.532
05/05/11 13:00:00,10.026,5.539,6.484,4.999
05/05/11 14:00:00,11.759,7.745,7.469,5.565
05/05/11 15:00:00,10.590,8.841,7.494,6.000
05/05/11 16:00:00,8.792,9.139,7.116,6.179
05/05/11 17:00:00,4.999,7.820,6.687,6.179
05/05/11 18:00:00,-0.311,5.770,6.204,6.102
05/05/11 19:00:00,-4.804,4.141,5.488,5.924
05/05/11 20:00:00,-4.076,3.063,4.792,5.616
05/05/11 21:00:00,-3.627,2.477,4.272,5.334
05/05/11 22:00:00,-6.420,2.021,3.854,5.076
05/05/11 23:00:00,-8.764,1.697,3.538,4.844
05/06/11 00:00:00,-7.348,1.480,3.274,4.610
05/06/11 01:00:00,-8.864,1.317,3.036,4.428
05/06/11 02:00:00,-7.608,1.208,2.850,4.272
05/06/11 03:00:00,-8.497,1.099,2.690,4.115
05/06/11 04:00:00,-8.497,0.962,2.557,3.985
05/06/11 05:00:00,-7.575,0.852,2.396,3.827
05/06/11 06:00:00,-8.198,0.742,2.262,3.696
05/06/11 07:00:00,-8.797,0.605,2.155,3.591
05/06/11 08:00:00,-7.058,0.495,2.021,3.459
05/06/11 09:00:00,-2.421,0.467,1.913,3.354
05/06/11 10:00:00,6.306,0.522,1.859,3.274
05/06/11 11:00:00,10.516,0.632,1.886,3.195
05/06/11 12:00:00,13.137,0.825,2.956,3.221
05/06/11 13:00:00,13.064,2.610,4.999,3.643
05/06/11 14:00:00,13.040,4.818,5.949,4.220
05/06/11 15:00:00,12.025,6.306,6.255,4.636
05/06/11 16:00:00,11.053,6.864,6.153,4.999
05/06/11 17:00:00,7.393,6.000,5.872,5.102
05/06/11 18:00:00,-0.789,4.506,5.437,5.102
05/06/11 19:00:00,-3.896,2.956,4.714,4.973
05/06/11 20:00:00,-3.538,2.236,4.063,4.740
05/06/11 21:00:00,-5.760,1.724,3.591,4.506
05/06/11 22:00:00,-7.381,1.398,3.221,4.272
05/06/11 23:00:00,-8.730,1.208,2.930,4.089
05/07/11 00:00:00,-9.202,1.044,2.717,3.906
05/07/11 01:00:00,-9.439,0.880,2.530,3.749
05/07/11 02:00:00,-7.478,0.742,2.343,3.617
05/07/11 03:00:00,-6.706,0.605,2.182,3.485
05/07/11 04:00:00,-6.168,0.522,2.047,3.354
05/07/11 05:00:00,-2.073,0.439,1.940,3.248
05/07/11 06:00:00,-5.511,0.329,1.832,3.142
05/07/11 07:00:00,-5.110,0.246,1.751,3.036
05/07/11 08:00:00,-4.957,0.163,1.643,2.956
05/07/11 09:00:00,3.327,0.246,1.588,2.850
05/07/11 10:00:00,4.610,0.301,1.561,2.797
05/07/11 11:00:00,12.413,0.439,1.561,2.744
05/07/11 12:00:00,11.613,0.605,2.584,2.797
05/07/11 13:00:00,12.509,2.101,4.037,3.142
05/07/11 14:00:00,10.492,4.662,5.411,3.670
05/07/11 15:00:00,10.443,5.565,5.514,4.168
05/07/11 16:00:00,8.394,5.437,5.334,4.376
05/07/11 17:00:00,5.076,4.869,5.128,4.480
05/07/11 18:00:00,3.459,3.643,4.714,4.480
05/07/11 19:00:00,2.717,2.690,4.168,4.376
05/07/11 20:00:00,2.128,2.128,3.722,4.220
05/07/11 21:00:00,1.588,1.697,3.327,4.037
05/07/11 22:00:00,0.770,1.398,2.983,3.854
05/07/11 23:00:00,-0.088,1.344,2.770,3.696
05/08/11 00:00:00,-0.563,1.262,2.664,3.591
05/08/11 01:00:00,-0.479,1.180,2.557,3.485
05/08/11 02:00:00,-0.255,1.208,2.503,3.406
05/08/11 03:00:00,-1.043,1.071,2.450,3.354
05/08/11 04:00:00,-1.213,1.017,2.343,3.301
05/08/11 05:00:00,-2.712,0.934,2.262,3.221
05/08/11 06:00:00,-3.242,0.852,2.155,3.142
05/08/11 07:00:00,-2.044,0.825,2.074,3.063
05/08/11 08:00:00,-1.185,0.852,2.021,3.009
05/08/11 09:00:00,-0.873,0.907,2.047,2.956
05/08/11 10:00:00,0.329,1.071,2.101,2.956
05/08/11 11:00:00,2.021,1.940,2.370,2.983
05/08/11 12:00:00,6.788,2.823,3.354,3.142
05/08/11 13:00:00,8.419,4.688,5.257,3.591
05/08/11 14:00:00,7.645,6.230,6.408,4.246
05/08/11 15:00:00,7.519,7.594,6.458,4.662
05/08/11 16:00:00,7.318,7.393,6.306,4.999
05/08/11 17:00:00,4.376,6.026,5.975,5.050
05/08/11 18:00:00,3.116,5.231,5.591,5.024
05/08/11 19:00:00,1.940,4.532,5.257,4.999
05/08/11 20:00:00,0.218,3.801,4.947,4.921
05/08/11 21:00:00,0.934,3.354,4.506,4.792
05/08/11 22:00:00,0.715,3.327,4.298,4.636
05/08/11 23:00:00,-0.255,2.717,4.037,4.532
05/09/11 00:00:00,-0.789,2.503,3.801,4.402
05/09/11 01:00:00,-1.929,2.209,3.617,4.272
05/09/11 02:00:00,-3.271,1.615,3.327,4.141
05/09/11 03:00:00,-2.947,1.371,3.009,3.985
05/09/11 04:00:00,-2.566,1.344,2.797,3.827
05/09/11 05:00:00,-3.006,1.235,2.664,3.696
05/09/11 06:00:00,-1.929,1.235,2.557,3.591
05/09/11 07:00:00,-1.871,1.208,2.477,3.485
05/09/11 08:00:00,-1.814,1.208,2.396,3.406
05/09/11 09:00:00,-1.413,1.235,2.370,3.327
05/09/11 10:00:00,-0.563,1.344,2.343,3.274
05/09/11 11:00:00,-0.171,1.805,2.423,3.248
05/09/11 12:00:00,0.770,2.956,2.610,3.274
05/09/11 13:00:00,1.534,3.221,2.930,3.354
05/09/11 14:00:00,1.507,3.880,3.195,3.459
05/09/11 15:00:00,1.615,3.932,3.354,3.564
05/09/11 16:00:00,2.637,3.722,3.433,3.643
05/09/11 17:00:00,0.218,3.512,3.485,3.696
05/09/11 18:00:00,-0.760,2.770,3.301,3.722
05/09/11 19:00:00,-1.441,2.343,3.089,3.670
05/09/11 20:00:00,-1.727,1.967,2.877,3.591
05/09/11 21:00:00,-1.641,1.778,2.690,3.512
05/09/11 22:00:00,-1.641,1.697,2.584,3.433
05/09/11 23:00:00,-1.756,1.561,2.503,3.327
05/10/11 00:00:00,-2.015,1.507,2.423,3.274
05/10/11 01:00:00,-2.073,1.425,2.370,3.221
05/10/11 02:00:00,-2.363,1.425,2.316,3.168
05/10/11 03:00:00,-2.218,1.398,2.289,3.116
05/10/11 04:00:00,-3.598,1.289,2.262,3.089
05/10/11 05:00:00,-8.165,0.962,2.155,3.063
05/10/11 06:00:00,-9.235,0.825,2.047,2.983
05/10/11 07:00:00,-8.730,0.687,1.940,2.903
05/10/11 08:00:00,-8.797,0.577,1.832,2.823
05/10/11 09:00:00,-4.804,0.522,1.751,2.770
05/10/11 10:00:00,-0.199,0.522,1.724,2.717
05/10/11 11:00:00,2.477,0.577,1.778,2.664
05/10/11 12:00:00,4.376,0.660,2.930,2.717
05/10/11 13:00:00,6.737,1.507,4.662,3.116
05/10/11 14:00:00,7.895,4.584,5.872,3.643
05/10/11 15:00:00,7.419,6.661,6.102,4.168
05/10/11 16:00:00,5.872,6.889,5.668,4.350
05/10/11 17:00:00,1.913,5.437,5.102,4.376
05/10/11 18:00:00,-0.958,3.696,4.480,4.298
05/10/11 19:00:00,-1.814,2.423,3.854,4.115
05/10/11 20:00:00,-2.450,1.805,3.327,3.906
05/10/11 21:00:00,-2.654,1.425,2.903,3.696
05/10/11 22:00:00,-2.888,1.208,2.637,3.538
05/10/11 23:00:00,-2.479,1.071,2.423,3.380
05/11/11 00:00:00,-2.566,1.017,2.316,3.248
05/11/11 01:00:00,-2.508,0.962,2.209,3.142
05/11/11 02:00:00,-2.450,0.907,2.101,3.063
05/11/11 03:00:00,-2.508,0.907,2.047,2.983
05/11/11 04:00:00,-2.683,0.934,2.021,2.903
05/11/11 05:00:00,-1.670,0.989,1.994,2.877
05/11/11 06:00:00,-1.356,1.044,2.021,2.823
05/11/11 07:00:00,-1.185,1.099,2.021,2.797
05/11/11 08:00:00,-1.213,1.153,2.047,2.797
05/11/11 09:00:00,-1.242,1.208,2.047,2.770
05/11/11 10:00:00,-1.015,1.235,2.074,2.770
05/11/11 11:00:00,-0.479,1.262,2.101,2.770
05/11/11 12:00:00,0.051,1.317,2.101,2.744
05/11/11 13:00:00,0.246,1.317,2.128,2.744
05/11/11 14:00:00,0.218,1.317,2.128,2.744
05/11/11 15:00:00,0.273,1.344,2.155,2.744
05/11/11 16:00:00,0.246,1.371,2.155,2.744
05/11/11 17:00:00,0.218,1.425,2.182,2.744
05/11/11 18:00:00,0.079,1.453,2.209,2.744
05/11/11 19:00:00,0.135,1.507,2.209,2.744
05/11/11 20:00:00,-0.116,1.534,2.236,2.770
05/11/11 21:00:00,-0.395,1.561,2.236,2.770
05/11/11 22:00:00,-0.451,1.615,2.262,2.770
05/11/11 23:00:00,-0.339,1.670,2.262,2.797
05/12/11 00:00:00,-0.255,1.670,2.289,2.797
05/12/11 01:00:00,-0.199,1.697,2.289,2.797
05/12/11 02:00:00,-0.004,1.697,2.316,2.797
05/12/11 03:00:00,0.051,1.643,2.289,2.797
05/12/11 04:00:00,0.079,1.643,2.262,2.797
05/12/11 05:00:00,0.024,1.588,2.262,2.770
05/12/11 06:00:00,0.024,1.588,2.236,2.770
05/12/11 07:00:00,-0.032,1.561,2.236,2.744
05/12/11 08:00:00,-0.227,1.615,2.209,2.744
05/12/11 09:00:00,-0.339,1.615,2.209,2.717
05/12/11 10:00:00,-0.283,1.643,2.182,2.717
05/12/11 11:00:00,0.163,1.588,2.182,2.717
05/12/11 12:00:00,0.439,1.615,2.182,2.690
05/12/11 13:00:00,0.522,1.615,2.182,2.690
05/12/11 14:00:00,0.577,1.588,2.182,2.690
05/12/11 15:00:00,0.550,1.561,2.182,2.690
05/12/11 16:00:00,0.550,1.561,2.182,2.690
05/12/11 17:00:00,0.467,1.561,2.155,2.664
05/12/11 18:00:00,0.412,1.588,2.155,2.664
05/12/11 19:00:00,0.384,1.588,2.155,2.664
05/12/11 20:00:00,0.412,1.588,2.155,2.637
05/12/11 21:00:00,0.439,1.588,2.155,2.664
05/12/11 22:00:00,0.439,1.615,2.155,2.664
05/12/11 23:00:00,0.467,1.615,2.155,2.637
05/13/11 00:00:00,0.522,1.615,2.155,2.637
05/13/11 01:00:00,0.495,1.615,2.155,2.637
05/13/11 02:00:00,0.467,1.615,2.155,2.637
05/13/11 03:00:00,0.522,1.615,2.155,2.637
05/13/11 04:00:00,0.522,1.615,2.155,2.637
05/13/11 05:00:00,0.467,1.643,2.155,2.637
05/13/11 06:00:00,0.439,1.643,2.155,2.637
05/13/11 07:00:00,0.412,1.670,2.155,2.610
05/13/11 08:00:00,0.356,1.697,2.155,2.610
05/13/11 09:00:00,0.522,1.724,2.155,2.610
05/13/11 10:00:00,0.742,1.724,2.155,2.610
05/13/11 11:00:00,1.017,1.778,2.209,2.610
05/13/11 12:00:00,0.852,1.832,2.236,2.637
05/13/11 13:00:00,1.017,1.832,2.262,2.637
05/13/11 14:00:00,1.317,1.832,2.343,2.637
05/13/11 15:00:00,1.153,1.940,2.477,2.664
05/13/11 16:00:00,0.934,2.021,2.610,2.717
05/13/11 17:00:00,0.632,1.940,2.610,2.744
05/13/11 18:00:00,0.301,1.805,2.503,2.770
05/13/11 19:00:00,0.246,1.643,2.343,2.744
05/13/11 20:00:00,0.190,1.534,2.209,2.690
05/13/11 21:00:00,0.135,1.480,2.101,2.610
05/13/11 22:00:00,-0.620,1.371,2.047,2.584
05/13/11 23:00:00,-1.071,1.235,1.967,2.530
05/14/11 00:00:00,-2.421,1.099,1.886,2.477
05/14/11 01:00:00,-2.947,0.962,1.832,2.450
05/14/11 02:00:00,-3.598,0.880,1.751,2.423
05/14/11 03:00:00,-4.257,0.797,1.670,2.370
05/14/11 04:00:00,-4.287,0.742,1.615,2.316
05/14/11 05:00:00,-4.560,0.687,1.561,2.262
05/14/11 06:00:00,-3.687,0.660,1.507,2.236
05/14/11 07:00:00,-3.657,0.660,1.453,2.182
05/14/11 08:00:00,-3.627,0.632,1.425,2.155
05/14/11 09:00:00,-2.830,0.605,1.398,2.101
05/14/11 10:00:00,-2.131,0.605,1.371,2.074
05/14/11 11:00:00,-1.699,0.632,1.344,2.074
05/14/11 12:00:00,-0.732,0.632,1.344,2.047
05/14/11 13:00:00,-0.817,0.660,1.371,2.047
05/14/11 14:00:00,-0.227,0.687,1.425,2.047
05/14/11 15:00:00,0.301,0.742,1.534,2.074
05/14/11 16:00:00,-0.620,0.797,1.643,2.074
05/14/11 17:00:00,-1.670,0.825,1.615,2.101
05/14/11 18:00:00,-2.654,0.797,1.507,2.074
05/14/11 19:00:00,-2.479,0.797,1.453,2.047
05/14/11 20:00:00,-2.771,0.797,1.425,2.021
05/14/11 21:00:00,-3.390,0.742,1.398,2.021
05/14/11 22:00:00,-3.153,0.715,1.344,1.994
05/14/11 23:00:00,-3.449,0.715,1.317,1.967
05/15/11 00:00:00,-3.836,0.715,1.289,1.967
05/15/11 01:00:00,-4.197,0.687,1.289,1.940
05/15/11 02:00:00,-4.439,0.660,1.262,1.913
05/15/11 03:00:00,-7.445,0.660,1.235,1.913
05/15/11 04:00:00,-7.478,0.632,1.208,1.886
05/15/11 05:00:00,-7.902,0.605,1.180,1.859
05/15/11 06:00:00,-8.099,0.577,1.153,1.832
05/15/11 07:00:00,-8.331,0.550,1.126,1.832
05/15/11 08:00:00,-8.764,0.550,1.099,1.805
05/15/11 09:00:00,-6.738,0.522,1.071,1.778
05/15/11 10:00:00,-3.271,0.522,1.044,1.751
05/15/11 11:00:00,-0.311,0.550,1.017,1.724
05/15/11 12:00:00,1.126,0.577,1.017,1.724
05/15/11 13:00:00,1.398,0.660,1.398,1.724
05/15/11 14:00:00,1.832,0.962,2.450,1.859
05/15/11 15:00:00,2.074,1.344,3.036,2.101
05/15/11 16:00:00,1.913,1.534,3.036,2.370
05/15/11 17:00:00,1.180,1.344,2.797,2.396
05/15/11 18:00:00,-0.395,0.934,2.477,2.370
05/15/11 19:00:00,-3.183,0.687,2.047,2.289
05/15/11 20:00:00,-5.049,0.550,1.751,2.182
05/15/11 21:00:00,-5.418,0.522,1.561,2.101
05/15/11 22:00:00,-4.987,0.467,1.425,1.994
05/15/11 23:00:00,-5.948,0.467,1.344,1.940
05/16/11 00:00:00,-5.326,0.439,1.289,1.886
05/16/11 01:00:00,-5.605,0.439,1.235,1.859
05/16/11 02:00:00,-6.642,0.412,1.180,1.832
05/16/11 03:00:00,-6.579,0.384,1.153,1.805
05/16/11 04:00:00,-5.823,0.356,1.126,1.751
05/16/11 05:00:00,-5.511,0.356,1.071,1.724
05/16/11 06:00:00,-5.388,0.329,1.044,1.697
05/16/11 07:00:00,-5.885,0.301,1.017,1.670
05/16/11 08:00:00,-5.667,0.273,0.962,1.643
05/16/11 09:00:00,-3.390,0.246,0.934,1.615
05/16/11 10:00:00,0.467,0.246,0.907,1.588
05/16/11 11:00:00,2.637,0.273,0.907,1.561
05/16/11 12:00:00,3.906,0.301,0.934,1.534
05/16/11 13:00:00,5.385,0.329,2.047,1.615
05/16/11 14:00:00,6.661,0.412,3.301,1.940
05/16/11 15:00:00,6.813,1.643,3.670,2.343
05/16/11 16:00:00,5.796,2.770,3.380,2.423
05/16/11 17:00:00,2.530,2.101,2.930,2.423
05/16/11 18:00:00,-1.871,0.989,2.477,2.343
05/16/11 19:00:00,-4.137,0.605,1.994,2.209
05/16/11 20:00:00,-5.729,0.467,1.697,2.101
05/16/11 21:00:00,-6.168,0.412,1.507,1.994
05/16/11 22:00:00,-6.994,0.384,1.344,1.913
05/16/11 23:00:00,-7.316,0.329,1.262,1.832
05/17/11 00:00:00,-7.251,0.273,1.208,1.805
05/17/11 01:00:00,-7.771,0.218,1.153,1.751
05/17/11 02:00:00,-7.543,0.190,1.099,1.724
05/17/11 03:00:00,-6.898,0.135,1.071,1.697
05/17/11 04:00:00,-7.187,0.079,1.017,1.643
05/17/11 05:00:00,-7.413,0.024,0.962,1.615
05/17/11 06:00:00,-7.413,-0.032,0.907,1.561
05/17/11 07:00:00,-8.198,-0.088,0.852,1.534
05/17/11 08:00:00,-6.388,-0.143,0.797,1.480
05/17/11 09:00:00,-3.687,-0.171,0.770,1.453
05/17/11 10:00:00,0.852,-0.116,0.715,1.425
05/17/11 11:00:00,4.999,-0.060,0.687,1.371
05/17/11 12:00:00,6.940,-0.032,0.715,1.344
05/17/11 13:00:00,8.792,0.024,1.344,1.371
05/17/11 14:00:00,10.296,0.301,2.850,1.643
05/17/11 15:00:00,10.124,0.715,3.354,1.994
05/17/11 16:00:00,7.469,1.886,3.195,2.236
05/17/11 17:00:00,2.877,1.453,2.850,2.262
05/17/11 18:00:00,-1.327,0.687,2.370,2.182
05/17/11 19:00:00,-4.197,0.467,1.859,2.047
05/17/11 20:00:00,-3.807,0.412,1.561,1.913
05/17/11 21:00:00,-7.445,0.329,1.344,1.832
