"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818209, LBL: Ambient)","RH, % (SEN S/N: 9818209)","DewPt, ¡C (SEN S/N: 9818209)","Temp, ¡C (SEN S/N: 9824746, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833753, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833755, LBL: 10cmBG)"
11-05-2012,21:39:16,-1.071,94.200,-1.9,2.690,0.2639,0.2146
11-05-2012,22:39:17,-0.479,93.100,-1.5,2.450,0.2632,0.2138
11-05-2012,23:39:18,-0.676,92.600,-1.7,2.289,0.2632,0.2138
12-05-2012,00:39:19,-1.814,91.700,-3.0,2.101,0.2625,0.2131
12-05-2012,01:39:20,-2.800,90.100,-4.2,1.886,0.2625,0.2124
12-05-2012,02:39:21,-2.625,92.800,-3.6,1.751,0.2618,0.2109
12-05-2012,03:39:22,-2.742,90.400,-4.1,1.615,0.2610,0.2102
12-05-2012,04:39:23,-2.859,91.400,-4.1,1.453,0.2610,0.2095
12-05-2012,05:39:24,-3.360,93.500,-4.3,1.289,0.2603,0.2087
12-05-2012,06:39:25,-4.530,94.700,-5.3,1.153,0.2596,0.2080
12-05-2012,07:39:26,-6.866,97.000,-7.3,1.017,0.2596,0.2066
12-05-2012,08:39:27,-5.605,97.100,-6.0,0.880,0.2589,0.2058
12-05-2012,09:39:28,1.832,85.000,-0.4,0.797,0.2596,0.2066
12-05-2012,10:39:29,4.844,71.300,0.1,0.797,0.2603,0.2073
12-05-2012,11:39:30,6.230,65.600,0.3,0.852,0.2603,0.2073
12-05-2012,12:39:31,7.469,64.000,1.1,1.044,0.2596,0.2080
12-05-2012,13:39:32,7.318,62.200,0.6,3.406,0.2603,0.2095
12-05-2012,14:39:33,5.642,65.400,-0.3,5.539,0.2603,0.2102
12-05-2012,15:39:34,3.880,72.700,-0.6,5.975,0.2603,0.2095
12-05-2012,16:39:35,-0.339,79.600,-3.4,5.205,0.2603,0.2080
12-05-2012,17:39:36,-1.756,87.300,-3.6,3.827,0.2603,0.2073
12-05-2012,18:39:37,-1.441,89.600,-2.9,2.770,0.2596,0.2066
12-05-2012,19:39:38,-1.670,91.700,-2.8,2.343,0.2596,0.2066
12-05-2012,20:39:39,-1.641,96.700,-2.1,2.101,0.2596,0.2066
12-05-2012,21:39:40,-1.584,99.100,-1.7,1.913,0.2589,0.2066
12-05-2012,22:39:41,-1.441,99.600,-1.5,1.886,0.2589,0.2058
12-05-2012,23:39:42,-1.441,100.000,-1.4,1.913,0.2589,0.2066
13-05-2012,00:39:43,-1.413,100.000,-1.4,1.940,0.2589,0.2066
13-05-2012,01:39:44,-1.498,100.000,-1.5,1.940,0.2589,0.2058
13-05-2012,02:39:45,-1.527,100.000,-1.5,1.967,0.2589,0.2058
13-05-2012,03:39:46,-1.242,100.000,-1.2,1.994,0.2589,0.2066
13-05-2012,04:39:47,-1.327,100.000,-1.3,1.994,0.2589,0.2066
13-05-2012,05:39:48,-1.413,100.000,-1.4,1.994,0.2589,0.2066
13-05-2012,06:39:49,-1.527,100.000,-1.5,1.994,0.2581,0.2066
13-05-2012,07:39:50,-1.242,100.000,-1.2,1.994,0.2581,0.2066
13-05-2012,08:39:51,-1.128,100.000,-1.1,1.994,0.2581,0.2066
13-05-2012,09:39:52,-0.199,100.000,-0.2,2.021,0.2581,0.2066
13-05-2012,10:39:53,0.356,99.200,0.2,2.021,0.2581,0.2066
13-05-2012,11:39:54,0.880,98.200,0.6,2.021,0.2581,0.2066
13-05-2012,12:39:55,0.246,97.600,-0.1,2.021,0.2581,0.2073
13-05-2012,13:39:56,1.262,97.100,0.9,1.994,0.2574,0.2073
13-05-2012,14:39:57,2.770,91.000,1.4,2.021,0.2574,0.2095
13-05-2012,15:39:58,1.371,86.900,-0.6,2.047,0.2698,0.2305
13-05-2012,16:39:59,1.805,89.100,0.2,2.074,0.2777,0.2392
13-05-2012,17:40:00,-0.873,90.100,-2.3,2.128,0.2777,0.2407
13-05-2012,18:40:01,-2.102,92.700,-3.1,2.074,0.2763,0.2392
13-05-2012,19:40:02,-2.363,95.900,-2.9,2.021,0.2756,0.2378
13-05-2012,20:40:03,-2.305,97.100,-2.7,1.967,0.2741,0.2363
13-05-2012,21:40:04,-2.363,97.500,-2.7,1.886,0.2734,0.2349
13-05-2012,22:40:05,-2.771,98.500,-3.0,1.751,0.2734,0.2342
13-05-2012,23:40:06,-3.390,99.400,-3.5,1.615,0.2727,0.2327
14-05-2012,00:40:07,-3.419,99.100,-3.6,1.480,0.2719,0.2313
14-05-2012,01:40:08,-3.360,99.100,-3.5,1.344,0.2712,0.2305
14-05-2012,02:40:09,-3.747,99.700,-3.8,1.262,0.2705,0.2291
14-05-2012,03:40:10,-4.106,99.400,-4.2,1.235,0.2698,0.2284
14-05-2012,04:40:11,-3.449,99.800,-3.5,1.208,0.2698,0.2269
14-05-2012,05:40:12,-3.717,99.900,-3.7,1.180,0.2690,0.2262
14-05-2012,06:40:13,-3.508,99.700,-3.6,1.153,0.2683,0.2254
14-05-2012,07:40:14,-3.627,99.700,-3.7,1.126,0.2676,0.2254
14-05-2012,08:40:15,-3.183,99.800,-3.2,1.071,0.2676,0.2247
14-05-2012,09:40:16,-1.641,99.700,-1.7,1.071,0.2668,0.2240
14-05-2012,10:40:17,0.632,94.200,-0.2,1.099,0.2668,0.2240
14-05-2012,11:40:18,2.770,88.800,1.1,1.153,0.2661,0.2233
14-05-2012,12:40:19,4.194,79.300,0.9,1.262,0.2654,0.2247
14-05-2012,13:40:20,5.360,76.500,1.6,1.425,0.2654,0.2305
14-05-2012,14:40:21,5.591,79.700,2.4,1.859,0.2705,0.2407
14-05-2012,15:40:22,2.423,84.200,0.0,2.584,0.2785,0.2480
14-05-2012,16:40:23,1.805,93.000,0.8,3.063,0.2792,0.2465
14-05-2012,17:40:24,1.044,96.600,0.6,2.956,0.2785,0.2443
14-05-2012,18:40:25,0.852,99.200,0.7,2.690,0.2777,0.2422
14-05-2012,19:40:26,0.907,100.000,0.9,2.503,0.2763,0.2407
14-05-2012,20:40:27,0.880,100.000,0.9,2.396,0.2756,0.2392
14-05-2012,21:40:28,0.632,100.000,0.6,2.343,0.2748,0.2378
14-05-2012,22:40:29,-0.620,100.000,-0.6,2.128,0.2741,0.2363
14-05-2012,23:40:30,-0.930,100.000,-0.9,1.615,0.2734,0.2349
15-05-2012,00:40:31,-0.845,99.800,-0.9,1.398,0.2734,0.2342
15-05-2012,01:40:32,-0.648,98.800,-0.8,1.262,0.2727,0.2320
15-05-2012,02:40:33,-0.817,99.800,-0.9,1.180,0.2719,0.2313
15-05-2012,03:40:34,-0.902,100.000,-0.9,1.126,0.2712,0.2298
15-05-2012,04:40:35,-1.128,100.000,-1.1,1.071,0.2712,0.2284
15-05-2012,05:40:36,-0.171,100.000,-0.2,1.044,0.2705,0.2276
15-05-2012,06:40:37,0.051,100.000,0.0,1.044,0.2698,0.2269
15-05-2012,07:40:38,0.273,100.000,0.3,1.044,0.2690,0.2262
15-05-2012,08:40:39,0.852,100.000,0.8,1.071,0.2690,0.2262
15-05-2012,09:40:40,1.805,100.000,1.8,1.180,0.2683,0.2262
15-05-2012,10:40:41,2.956,100.000,3.0,1.697,0.2683,0.2276
15-05-2012,11:40:42,3.459,98.700,3.3,2.717,0.2683,0.2305
15-05-2012,12:40:43,6.509,92.100,5.3,3.854,0.2690,0.2327
15-05-2012,13:40:44,7.041,85.800,4.8,5.154,0.2698,0.2334
15-05-2012,14:40:45,8.295,79.700,5.0,6.306,0.2698,0.2334
15-05-2012,15:40:46,6.281,85.600,4.1,6.737,0.2705,0.2327
15-05-2012,16:40:47,3.142,92.000,2.0,6.128,0.2698,0.2313
15-05-2012,17:40:48,2.236,96.300,1.7,5.257,0.2698,0.2298
15-05-2012,18:40:49,1.371,97.100,1.0,4.454,0.2690,0.2284
15-05-2012,19:40:50,1.940,99.100,1.8,3.854,0.2683,0.2284
15-05-2012,20:40:51,1.371,100.000,1.4,3.722,0.2683,0.2276
15-05-2012,21:40:52,1.453,100.000,1.5,3.512,0.2676,0.2276
15-05-2012,22:40:53,-0.283,99.700,-0.3,3.248,0.2676,0.2262
15-05-2012,23:40:54,-1.641,100.000,-1.6,2.664,0.2668,0.2262
16-05-2012,00:40:55,-1.384,100.000,-1.4,2.128,0.2668,0.2254
16-05-2012,01:40:56,-2.742,100.000,-2.8,1.805,0.2668,0.2247
16-05-2012,02:40:57,-3.807,100.000,-3.8,1.588,0.2661,0.2240
16-05-2012,03:40:58,-3.242,100.000,-3.3,1.425,0.2661,0.2225
16-05-2012,04:40:59,-2.131,100.000,-2.1,1.344,0.2654,0.2218
16-05-2012,05:41:00,-1.527,100.000,-1.5,1.289,0.2654,0.2211
16-05-2012,06:41:01,-4.865,99.700,-4.9,1.208,0.2654,0.2204
16-05-2012,07:41:02,-7.219,97.700,-7.5,1.126,0.2639,0.2189
16-05-2012,08:41:03,-2.596,98.900,-2.8,1.071,0.2639,0.2182
16-05-2012,09:41:04,1.643,100.000,1.6,1.071,0.2639,0.2189
16-05-2012,10:41:05,3.089,98.500,2.9,1.071,0.2639,0.2196
16-05-2012,11:41:06,4.766,92.200,3.6,1.453,0.2639,0.2196
16-05-2012,12:41:07,5.231,84.100,2.8,2.797,0.2639,0.2204
16-05-2012,13:41:08,7.015,77.500,3.4,4.454,0.2639,0.2218
16-05-2012,14:41:09,6.458,81.300,3.5,5.745,0.2647,0.2225
16-05-2012,15:41:10,4.636,85.700,2.5,5.872,0.2647,0.2225
16-05-2012,16:41:11,4.168,90.000,2.7,5.385,0.2647,0.2218
16-05-2012,17:41:12,2.717,93.400,1.8,4.921,0.2647,0.2211
16-05-2012,18:41:13,2.155,97.000,1.7,4.454,0.2647,0.2204
16-05-2012,19:41:14,1.886,98.200,1.6,4.063,0.2639,0.2204
16-05-2012,20:41:15,1.643,98.700,1.5,3.801,0.2632,0.2196
16-05-2012,21:41:16,0.550,97.200,0.2,3.591,0.2632,0.2196
16-05-2012,22:41:17,-1.842,97.200,-2.2,3.195,0.2632,0.2189
16-05-2012,23:41:18,-3.836,99.500,-3.9,2.610,0.2625,0.2182
17-05-2012,00:41:19,-5.979,98.800,-6.2,1.994,0.2625,0.2175
17-05-2012,01:41:20,-6.579,98.500,-6.8,1.643,0.2618,0.2160
17-05-2012,02:41:21,-8.033,95.800,-8.6,1.453,0.2610,0.2153
17-05-2012,03:41:22,-8.331,96.000,-8.9,1.317,0.2610,0.2146
17-05-2012,04:41:23,-8.066,97.800,-8.4,1.208,0.2603,0.2138
17-05-2012,05:41:24,-9.235,94.900,-9.9,1.071,0.2596,0.2124
17-05-2012,06:41:25,-5.636,98.300,-5.9,0.934,0.2596,0.2116
17-05-2012,07:41:26,-8.099,97.500,-8.4,0.797,0.2589,0.2109
17-05-2012,08:41:27,-6.770,96.200,-7.3,0.660,0.2581,0.2095
17-05-2012,09:41:28,5.949,88.100,4.1,0.632,0.2596,0.2095
17-05-2012,10:41:29,10.541,58.600,2.8,0.632,0.2603,0.2109
17-05-2012,11:41:30,12.437,40.400,-0.6,0.660,0.2596,0.2102
17-05-2012,12:41:31,13.016,38.800,-0.7,0.770,0.2596,0.2102
17-05-2012,13:41:32,12.871,47.500,2.0,3.142,0.2596,0.2116
17-05-2012,14:41:33,13.546,45.600,2.0,5.924,0.2603,0.2138
17-05-2012,15:41:34,12.751,47.700,1.9,6.990,0.2610,0.2146
17-05-2012,16:41:35,9.632,54.300,0.9,7.066,0.2610,0.2138
17-05-2012,17:41:36,2.690,74.500,-1.4,6.153,0.2610,0.2131
17-05-2012,18:41:37,-3.419,91.100,-4.7,4.558,0.2603,0.2116
17-05-2012,19:41:38,-6.010,80.300,-8.9,3.168,0.2596,0.2102
17-05-2012,20:41:39,-9.033,85.300,-11.1,2.316,0.2589,0.2087
17-05-2012,21:41:40,-1.527,73.500,-5.6,1.886,0.2581,0.2080
17-05-2012,22:41:41,-0.591,42.200,-11.9,1.643,0.2581,0.2073
17-05-2012,23:41:42,-0.676,37.400,-13.4,1.453,0.2574,0.2066
18-05-2012,00:41:43,-0.930,39.500,-13.0,1.289,0.2567,0.2058
18-05-2012,01:41:44,-0.930,36.000,-14.1,1.126,0.2560,0.2058
18-05-2012,02:41:45,-1.356,42.100,-12.6,0.962,0.2560,0.2051
18-05-2012,03:41:46,-1.299,39.400,-13.3,0.825,0.2552,0.2037
18-05-2012,04:41:47,-1.842,50.200,-10.8,0.715,0.2552,0.2029
18-05-2012,05:41:48,0.384,41.400,-11.2,0.605,0.2545,0.2022
18-05-2012,06:41:49,-0.451,48.900,-9.9,0.522,0.2545,0.2008
18-05-2012,07:41:50,0.934,46.900,-9.1,0.439,0.2538,0.2000
18-05-2012,08:41:51,1.398,47.600,-8.5,0.412,0.2545,0.1993
18-05-2012,09:41:52,3.670,51.100,-5.5,0.412,0.2560,0.2000
18-05-2012,10:41:53,2.664,63.000,-3.7,0.467,0.2560,0.2008
18-05-2012,11:41:54,5.334,63.200,-1.1,0.495,0.2560,0.2008
18-05-2012,12:41:55,9.040,49.600,-0.9,0.522,0.2560,0.2015
18-05-2012,13:41:56,8.891,53.000,-0.2,1.805,0.2552,0.2015
18-05-2012,14:41:57,4.350,71.300,-0.4,3.854,0.2560,0.2037
18-05-2012,15:41:58,4.350,81.900,1.5,3.906,0.2560,0.2037
18-05-2012,16:41:59,9.238,78.800,5.8,3.906,0.2560,0.2044
18-05-2012,17:42:00,3.301,71.900,-1.3,4.063,0.2560,0.2051
18-05-2012,18:42:01,1.398,85.900,-0.7,3.301,0.2560,0.2037
18-05-2012,19:42:02,1.126,90.100,-0.3,2.557,0.2560,0.2037
18-05-2012,20:42:03,0.051,88.900,-1.6,2.182,0.2552,0.2037
18-05-2012,21:42:04,-0.479,92.600,-1.5,1.697,0.2560,0.2037
18-05-2012,22:42:05,0.439,93.100,-0.5,1.453,0.2552,0.2037
18-05-2012,23:42:06,0.495,93.000,-0.5,1.344,0.2552,0.2037
19-05-2012,00:42:07,0.852,93.200,-0.1,1.262,0.2552,0.2029
19-05-2012,01:42:08,0.439,94.100,-0.4,1.208,0.2552,0.2029
19-05-2012,02:42:09,0.522,95.500,-0.1,1.153,0.2545,0.2029
19-05-2012,03:42:10,0.577,95.300,-0.1,1.126,0.2545,0.2029
19-05-2012,04:42:11,0.329,95.900,-0.3,1.071,0.2545,0.2029
19-05-2012,05:42:12,0.632,96.600,0.2,1.044,0.2545,0.2029
19-05-2012,06:42:13,0.495,96.700,0.0,1.017,0.2545,0.2029
19-05-2012,07:42:14,0.384,97.100,-0.0,0.989,0.2545,0.2029
19-05-2012,08:42:15,0.962,96.600,0.5,0.989,0.2545,0.2029
19-05-2012,09:42:16,1.561,95.500,0.9,0.989,0.2545,0.2037
19-05-2012,10:42:17,2.128,95.300,1.5,1.071,0.2545,0.2037
19-05-2012,11:42:18,4.818,90.100,3.3,1.453,0.2545,0.2037
19-05-2012,12:42:19,7.091,83.000,4.4,3.116,0.2545,0.2044
19-05-2012,13:42:20,6.712,77.400,3.0,4.740,0.2545,0.2051
19-05-2012,14:42:21,6.458,81.000,3.4,5.462,0.2552,0.2058
19-05-2012,15:42:22,4.402,84.000,1.9,5.565,0.2552,0.2058
19-05-2012,16:42:23,3.932,89.200,2.3,5.024,0.2552,0.2051
19-05-2012,17:42:24,2.690,91.000,1.4,4.532,0.2552,0.2051
19-05-2012,18:42:25,-1.015,96.300,-1.5,3.749,0.2545,0.2037
19-05-2012,19:42:26,-3.212,99.100,-3.3,2.717,0.2545,0.2037
19-05-2012,20:42:27,-5.729,98.400,-6.0,2.021,0.2538,0.2029
19-05-2012,21:42:28,-2.712,99.200,-2.8,1.670,0.2530,0.2022
19-05-2012,22:42:29,-3.657,98.700,-3.8,1.453,0.2523,0.2022
19-05-2012,23:42:30,-0.873,100.000,-0.9,1.317,0.2523,0.2015
20-05-2012,00:42:31,-0.255,100.000,-0.3,1.289,0.2530,0.2022
20-05-2012,01:42:32,-0.620,100.000,-0.6,1.289,0.2530,0.2022
20-05-2012,02:42:33,-1.043,100.000,-1.0,1.262,0.2530,0.2022
20-05-2012,03:42:34,-7.187,98.600,-7.4,1.153,0.2523,0.2015
20-05-2012,04:42:35,-2.976,100.000,-3.0,1.044,0.2516,0.2008
20-05-2012,05:42:36,-9.202,96.900,-9.6,0.934,0.2509,0.2000
20-05-2012,06:42:37,-9.473,96.600,-9.9,0.825,0.2509,0.1993
20-05-2012,07:42:38,-7.935,96.600,-8.4,0.687,0.2501,0.1978
20-05-2012,08:42:39,-8.864,95.200,-9.5,0.550,0.2494,0.1971
20-05-2012,09:42:40,5.102,94.200,4.3,0.495,0.2509,0.1978
20-05-2012,10:42:41,7.970,72.200,3.3,0.495,0.2523,0.1978
20-05-2012,11:42:42,11.443,50.500,1.5,0.522,0.2516,0.1986
20-05-2012,12:42:43,11.880,52.500,2.5,0.742,0.2516,0.1986
20-05-2012,13:42:44,12.001,58.300,4.1,3.459,0.2516,0.2008
20-05-2012,14:42:45,11.832,57.100,3.6,5.796,0.2523,0.2022
20-05-2012,15:42:46,9.805,64.500,3.4,6.661,0.2523,0.2022
20-05-2012,16:42:47,7.318,73.600,2.9,6.509,0.2530,0.2022
20-05-2012,17:42:48,0.522,83.500,-1.9,5.616,0.2530,0.2015
20-05-2012,18:42:49,-1.727,94.200,-2.5,4.063,0.2523,0.2000
20-05-2012,19:42:50,-5.760,96.000,-6.3,3.116,0.2516,0.1993
20-05-2012,20:42:51,-6.738,95.900,-7.3,2.289,0.2509,0.1986
20-05-2012,21:42:52,-7.543,96.800,-8.0,1.805,0.2501,0.1978
20-05-2012,22:42:53,-9.269,95.300,-9.9,1.507,0.2494,0.1971
20-05-2012,23:42:54,-10.092,93.700,-10.9,1.289,0.2487,0.1964
21-05-2012,00:42:55,-1.814,99.200,-1.9,1.071,0.2494,0.1964
21-05-2012,01:42:56,-0.535,99.900,-0.6,0.962,0.2494,0.1964
21-05-2012,02:42:57,-1.185,100.000,-1.2,0.934,0.2494,0.1964
21-05-2012,03:42:58,-1.584,99.800,-1.6,0.880,0.2494,0.1964
21-05-2012,04:42:59,-2.073,99.500,-2.1,0.797,0.2487,0.1964
21-05-2012,05:43:00,-2.305,98.900,-2.5,0.715,0.2487,0.1957
21-05-2012,06:43:01,-1.756,100.000,-1.8,0.660,0.2487,0.1957
21-05-2012,07:43:02,-2.363,99.700,-2.4,0.605,0.2480,0.1949
21-05-2012,08:43:03,-1.958,95.900,-2.5,0.550,0.2480,0.1942
21-05-2012,09:43:04,0.797,96.400,0.3,0.522,0.2487,0.1949
21-05-2012,10:43:05,3.301,91.500,2.1,0.522,0.2501,0.1957
21-05-2012,11:43:06,4.610,82.400,1.9,0.577,0.2494,0.1957
21-05-2012,12:43:07,6.051,78.100,2.5,0.715,0.2494,0.1964
21-05-2012,13:43:08,6.560,71.800,1.8,2.557,0.2494,0.1971
21-05-2012,14:43:09,5.642,72.500,1.1,4.272,0.2494,0.1978
21-05-2012,15:43:10,4.454,77.800,0.9,4.662,0.2501,0.1978
21-05-2012,16:43:11,3.564,78.500,0.2,4.402,0.2501,0.1978
21-05-2012,17:43:12,-0.817,88.500,-2.5,3.591,0.2501,0.1971
21-05-2012,18:43:13,-1.613,97.400,-2.0,2.423,0.2501,0.1964
21-05-2012,19:43:14,-1.900,92.800,-2.9,1.805,0.2494,0.1964
21-05-2012,20:43:15,-1.527,98.200,-1.8,1.480,0.2494,0.1964
21-05-2012,21:43:16,-1.785,100.000,-1.8,1.289,0.2494,0.1957
21-05-2012,22:43:17,-2.392,99.900,-2.4,1.180,0.2487,0.1957
21-05-2012,23:43:18,-2.044,98.500,-2.3,1.044,0.2480,0.1949
22-05-2012,00:43:19,-1.299,98.200,-1.6,0.934,0.2480,0.1949
22-05-2012,01:43:20,-0.676,97.900,-1.0,0.852,0.2480,0.1949
22-05-2012,02:43:21,-0.283,96.400,-0.8,0.797,0.2480,0.1949
22-05-2012,03:43:22,-0.032,95.600,-0.7,0.770,0.2480,0.1949
22-05-2012,04:43:23,0.329,96.600,-0.2,0.742,0.2480,0.1949
22-05-2012,05:43:24,0.190,97.400,-0.2,0.742,0.2487,0.1957
22-05-2012,06:43:25,-0.060,97.200,-0.5,0.742,0.2487,0.1957
22-05-2012,07:43:26,0.273,96.500,-0.2,0.742,0.2487,0.1957
22-05-2012,08:43:27,0.495,96.300,-0.0,0.715,0.2487,0.1957
22-05-2012,09:43:28,2.262,95.300,1.6,0.715,0.2487,0.1957
22-05-2012,10:43:29,2.610,90.100,1.2,0.742,0.2480,0.1957
22-05-2012,11:43:30,3.538,90.400,2.1,1.289,0.2480,0.1957
22-05-2012,12:43:31,2.690,91.200,1.4,2.557,0.2487,0.1971
22-05-2012,13:43:32,1.643,94.300,0.8,2.983,0.2487,0.1964
22-05-2012,14:43:33,1.859,97.300,1.5,2.797,0.2487,0.1971
22-05-2012,15:43:34,2.584,94.000,1.7,2.823,0.2487,0.1971
22-05-2012,16:43:35,1.697,94.300,0.9,2.877,0.2487,0.1971
22-05-2012,17:43:36,1.317,96.900,0.9,2.637,0.2487,0.1964
22-05-2012,18:43:37,1.208,99.100,1.1,2.289,0.2487,0.1964
22-05-2012,19:43:38,1.534,99.700,1.5,2.182,0.2487,0.1964
22-05-2012,20:43:39,1.126,99.400,1.0,2.155,0.2487,0.1964
22-05-2012,21:43:40,1.507,99.800,1.5,2.128,0.2487,0.1964
22-05-2012,22:43:41,1.561,99.100,1.4,2.101,0.2487,0.1964
22-05-2012,23:43:42,1.561,98.100,1.3,2.101,0.2487,0.1964
23-05-2012,00:43:43,1.507,98.000,1.2,2.074,0.2487,0.1964
23-05-2012,01:43:44,1.344,97.700,1.0,1.994,0.2487,0.1964
23-05-2012,02:43:45,1.425,98.100,1.2,1.886,0.2487,0.1964
23-05-2012,03:43:46,1.208,96.600,0.7,1.778,0.2480,0.1964
23-05-2012,04:43:47,1.126,97.000,0.7,1.670,0.2487,0.1964
23-05-2012,05:43:48,0.880,98.500,0.7,1.561,0.2480,0.1964
23-05-2012,06:43:49,0.934,98.400,0.7,1.398,0.2480,0.1964
23-05-2012,07:43:50,0.632,98.800,0.5,1.425,0.2487,0.1964
23-05-2012,08:43:51,0.687,99.700,0.6,1.480,0.2487,0.1964
23-05-2012,09:43:52,2.690,95.900,2.1,1.507,0.2480,0.1964
23-05-2012,10:43:53,3.749,89.200,2.1,1.859,0.2480,0.1964
23-05-2012,11:43:54,4.688,85.500,2.5,2.396,0.2480,0.1964
23-05-2012,12:43:55,4.792,82.500,2.1,3.274,0.2472,0.1964
23-05-2012,13:43:56,6.179,82.800,3.5,3.775,0.2472,0.1964
23-05-2012,14:43:57,6.357,75.400,2.3,4.428,0.2480,0.1971
23-05-2012,15:43:58,5.385,76.800,1.6,4.792,0.2480,0.1971
23-05-2012,16:43:59,3.749,84.000,1.3,4.428,0.2480,0.1964
23-05-2012,17:44:00,2.316,88.600,0.6,3.749,0.2480,0.1957
23-05-2012,18:44:01,1.751,91.600,0.5,3.063,0.2472,0.1949
23-05-2012,19:44:02,1.751,91.200,0.5,2.584,0.2472,0.1949
23-05-2012,20:44:03,2.503,88.000,0.7,2.316,0.2472,0.1949
23-05-2012,21:44:04,2.956,84.800,0.7,2.182,0.2472,0.1949
23-05-2012,22:44:05,3.643,81.500,0.8,2.209,0.2472,0.1949
23-05-2012,23:44:06,4.194,79.400,1.0,2.316,0.2465,0.1949
24-05-2012,00:44:07,3.985,78.700,0.6,2.450,0.2465,0.1949
24-05-2012,01:44:08,3.433,80.200,0.3,2.477,0.2465,0.1949
24-05-2012,02:44:09,3.854,81.000,0.9,2.423,0.2465,0.1949
24-05-2012,03:44:10,3.116,83.000,0.5,2.477,0.2465,0.1957
24-05-2012,04:44:11,3.380,85.200,1.1,2.503,0.2465,0.1949
24-05-2012,05:44:12,3.459,83.900,1.0,2.530,0.2465,0.1949
24-05-2012,06:44:13,3.221,84.100,0.8,2.503,0.2465,0.1949
24-05-2012,07:44:14,2.236,86.000,0.1,2.423,0.2465,0.1949
24-05-2012,08:44:15,2.396,88.600,0.7,2.262,0.2465,0.1949
24-05-2012,09:44:16,3.932,87.300,2.0,2.343,0.2458,0.1942
24-05-2012,10:44:17,3.906,89.300,2.3,2.770,0.2465,0.1957
24-05-2012,11:44:18,5.488,84.700,3.1,3.380,0.2465,0.1957
24-05-2012,12:44:19,6.433,77.700,2.8,4.115,0.2465,0.1957
24-05-2012,13:44:20,5.411,81.500,2.5,4.324,0.2465,0.1957
24-05-2012,14:44:21,3.591,91.700,2.4,4.246,0.2494,0.1978
24-05-2012,15:44:22,2.903,98.700,2.7,3.985,0.2487,0.2167
24-05-2012,16:44:23,2.423,100.000,2.4,3.722,0.2850,0.2538
24-05-2012,17:44:24,2.128,100.000,2.1,3.354,0.3090,0.2770
