"Date Time, GMT+10:00","Temp, ¡C","Temp, ¡C","Temp, ¡C","Temp, ¡C"
04/13/08 18:00:00,4.168,5.488,8.295,8.469
04/13/08 19:00:00,3.538,4.973,7.945,8.394
04/13/08 20:00:00,3.801,5.076,7.645,8.295
04/13/08 21:00:00,3.564,4.895,7.444,8.170
04/13/08 22:00:00,3.380,4.844,7.242,8.045
04/13/08 23:00:00,3.327,4.714,7.091,7.945
04/14/08 00:00:00,3.195,4.428,6.965,7.845
04/14/08 01:00:00,3.142,4.480,6.813,7.745
04/14/08 02:00:00,2.983,4.324,6.712,7.670
04/14/08 03:00:00,2.664,3.985,6.585,7.594
04/14/08 04:00:00,2.717,4.011,6.458,7.494
04/14/08 05:00:00,1.534,3.564,6.357,7.419
04/14/08 06:00:00,1.561,3.301,6.255,7.343
04/14/08 07:00:00,0.577,2.956,6.102,7.268
04/14/08 08:00:00,4.947,4.480,6.026,7.192
04/14/08 09:00:00,11.224,8.095,6.128,7.116
04/14/08 10:00:00,10.907,8.717,6.636,7.142
04/14/08 11:00:00,12.147,9.460,7.142,7.242
04/14/08 12:00:00,12.219,9.928,7.645,7.368
04/14/08 13:00:00,12.485,10.124,8.095,7.569
04/14/08 14:00:00,12.340,10.198,8.369,7.745
04/14/08 15:00:00,8.319,8.195,8.469,7.895
04/14/08 16:00:00,7.645,7.619,8.394,7.995
04/14/08 17:00:00,5.591,6.306,8.195,8.045
04/14/08 18:00:00,4.272,5.385,7.895,8.020
04/14/08 19:00:00,3.932,5.076,7.594,7.945
04/14/08 20:00:00,3.775,4.921,7.343,7.845
04/14/08 21:00:00,3.248,4.610,7.116,7.745
04/14/08 22:00:00,3.591,4.818,6.940,7.645
04/14/08 23:00:00,3.009,4.480,6.813,7.569
04/15/08 00:00:00,1.453,3.512,6.687,7.494
04/15/08 01:00:00,2.664,4.037,6.484,7.393
04/15/08 02:00:00,2.610,4.063,6.331,7.318
04/15/08 03:00:00,2.850,4.194,6.255,7.217
04/15/08 04:00:00,2.983,4.246,6.204,7.142
04/15/08 05:00:00,3.089,4.272,6.153,7.091
04/15/08 06:00:00,2.717,4.115,6.102,7.041
04/15/08 07:00:00,2.903,4.194,6.051,6.990
04/15/08 08:00:00,4.999,5.565,6.051,6.940
04/15/08 09:00:00,9.756,8.419,6.255,6.940
04/15/08 10:00:00,17.701,17.034,6.839,6.965
04/15/08 11:00:00,21.079,21.294,7.795,7.142
04/15/08 12:00:00,24.098,23.881,8.965,7.469
04/15/08 13:00:00,24.702,23.713,10.149,7.920
04/15/08 14:00:00,23.448,21.151,11.053,8.444
04/15/08 15:00:00,19.579,17.082,11.443,8.916
04/15/08 16:00:00,14.673,14.122,11.492,9.238
04/15/08 17:00:00,9.435,10.638,11.273,9.435
04/15/08 18:00:00,4.610,6.864,10.638,9.485
04/15/08 19:00:00,0.825,4.063,9.682,9.386
04/15/08 20:00:00,1.153,3.827,8.717,9.114
04/15/08 21:00:00,3.485,5.231,8.120,8.792
04/15/08 22:00:00,2.396,4.246,7.845,8.543
04/15/08 23:00:00,-1.900,1.344,7.469,8.344
04/16/08 00:00:00,-4.287,-0.032,6.864,8.145
04/16/08 01:00:00,-1.958,0.632,6.255,7.870
04/16/08 02:00:00,-1.043,0.962,5.821,7.594
04/16/08 03:00:00,-0.817,0.934,5.488,7.343
04/16/08 04:00:00,0.825,1.805,5.257,7.142
04/16/08 05:00:00,0.439,1.724,5.050,6.940
04/16/08 06:00:00,0.246,1.670,4.895,6.788
04/16/08 07:00:00,-1.043,0.495,4.766,6.661
04/16/08 08:00:00,7.670,4.766,4.636,6.509
04/16/08 09:00:00,16.058,9.903,4.844,6.408
04/16/08 10:00:00,19.032,17.796,5.898,6.458
04/16/08 11:00:00,22.417,22.417,7.066,6.712
04/16/08 12:00:00,24.871,23.016,8.045,7.066
04/16/08 13:00:00,24.726,22.848,8.891,7.469
04/16/08 14:00:00,21.437,18.842,9.460,7.870
04/16/08 15:00:00,19.270,16.844,9.780,8.195
04/16/08 16:00:00,14.577,13.690,10.075,8.469
04/16/08 17:00:00,8.965,10.075,10.075,8.693
04/16/08 18:00:00,4.844,6.585,9.608,8.792
04/16/08 19:00:00,2.877,5.334,8.941,8.742
04/16/08 20:00:00,2.236,4.636,8.319,8.568
04/16/08 21:00:00,1.805,4.089,7.820,8.369
04/16/08 22:00:00,1.017,3.433,7.393,8.170
04/16/08 23:00:00,0.079,2.717,6.990,7.970
04/17/08 00:00:00,-0.199,2.289,6.585,7.770
04/17/08 01:00:00,-0.760,1.534,6.230,7.569
04/17/08 02:00:00,-0.620,1.643,5.847,7.368
04/17/08 03:00:00,-1.213,0.687,5.565,7.192
04/17/08 04:00:00,-1.814,0.246,5.282,7.015
04/17/08 05:00:00,-2.015,0.163,4.999,6.839
04/17/08 06:00:00,-2.537,-0.339,4.766,6.661
04/17/08 07:00:00,-2.276,-0.116,4.532,6.484
04/17/08 08:00:00,8.419,5.205,4.402,6.331
04/17/08 09:00:00,14.960,9.534,4.740,6.230
04/17/08 10:00:00,20.936,18.771,5.642,6.281
04/17/08 11:00:00,23.472,24.798,6.788,6.509
04/17/08 12:00:00,24.677,25.890,7.995,6.864
04/17/08 13:00:00,25.137,24.968,9.015,7.343
04/17/08 14:00:00,22.513,20.746,9.731,7.795
04/17/08 15:00:00,20.222,17.915,10.026,8.195
04/17/08 16:00:00,16.320,14.888,10.296,8.494
04/17/08 17:00:00,11.710,11.467,10.345,8.717
04/17/08 18:00:00,5.102,6.153,9.952,8.841
04/17/08 19:00:00,3.116,4.869,9.139,8.817
04/17/08 20:00:00,1.615,3.327,8.419,8.643
04/17/08 21:00:00,0.797,2.610,7.770,8.419
04/17/08 22:00:00,-0.004,1.994,7.192,8.145
04/17/08 23:00:00,-1.384,0.880,6.712,7.920
04/18/08 00:00:00,-2.334,0.163,6.230,7.670
04/18/08 01:00:00,-2.392,-0.004,5.796,7.419
04/18/08 02:00:00,-2.596,-0.311,5.411,7.192
04/18/08 03:00:00,-2.654,-0.451,5.128,6.965
04/18/08 04:00:00,-2.566,-0.563,4.844,6.788
04/18/08 05:00:00,-2.976,-0.479,4.636,6.585
04/18/08 06:00:00,-2.421,-0.620,4.454,6.408
04/18/08 07:00:00,-1.470,0.190,4.298,6.255
04/18/08 08:00:00,6.128,4.792,4.272,6.128
04/18/08 09:00:00,12.074,9.952,4.869,6.077
04/18/08 10:00:00,19.008,17.891,5.975,6.204
04/18/08 11:00:00,16.439,16.582,7.192,6.509
04/18/08 12:00:00,19.579,19.032,8.270,6.940
04/18/08 13:00:00,16.487,16.177,9.287,7.368
04/18/08 14:00:00,17.320,16.701,9.682,7.820
04/18/08 15:00:00,18.509,16.868,9.928,8.145
04/18/08 16:00:00,14.505,14.074,10.124,8.394
04/18/08 17:00:00,9.583,10.051,10.100,8.593
04/18/08 18:00:00,4.402,6.509,9.583,8.693
04/18/08 19:00:00,4.921,6.306,8.916,8.618
04/18/08 20:00:00,6.357,7.318,8.469,8.469
04/18/08 21:00:00,6.000,6.965,8.270,8.344
04/18/08 22:00:00,5.847,6.712,8.095,8.245
04/18/08 23:00:00,5.745,6.509,7.920,8.145
04/19/08 00:00:00,3.142,4.324,7.770,8.070
04/19/08 01:00:00,0.632,2.343,7.343,7.970
04/19/08 02:00:00,-0.732,0.989,6.788,7.795
04/19/08 03:00:00,-2.015,0.135,6.281,7.594
04/19/08 04:00:00,-2.625,-0.535,5.796,7.368
04/19/08 05:00:00,-3.301,-1.157,5.360,7.116
04/19/08 06:00:00,-3.926,-1.584,4.999,6.889
04/19/08 07:00:00,-3.183,-0.958,4.662,6.687
04/19/08 08:00:00,5.770,4.194,4.480,6.458
04/19/08 09:00:00,12.871,10.001,4.792,6.306
04/19/08 10:00:00,19.270,20.531,5.642,6.331
04/19/08 11:00:00,22.633,26.524,6.737,6.535
04/19/08 12:00:00,24.388,27.801,7.920,6.864
04/19/08 13:00:00,24.460,26.598,8.990,7.293
04/19/08 14:00:00,21.987,22.226,9.805,7.770
04/19/08 15:00:00,18.699,17.748,10.222,8.195
04/19/08 16:00:00,14.218,14.074,10.345,8.494
04/19/08 17:00:00,8.841,9.952,10.198,8.693
04/19/08 18:00:00,3.406,5.385,9.583,8.767
04/19/08 19:00:00,0.715,3.089,8.767,8.668
04/19/08 20:00:00,-0.676,1.643,7.945,8.469
04/19/08 21:00:00,-2.276,0.107,7.217,8.195
04/19/08 22:00:00,-2.771,-0.339,6.560,7.870
04/19/08 23:00:00,-3.627,-1.242,5.975,7.569
04/20/08 00:00:00,-3.926,-1.384,5.488,7.293
04/20/08 01:00:00,-4.106,-1.670,5.102,7.015
04/20/08 02:00:00,-4.560,-2.247,4.714,6.763
04/20/08 03:00:00,-4.804,-2.508,4.428,6.560
04/20/08 04:00:00,-4.530,-2.479,4.141,6.306
04/20/08 05:00:00,-4.167,-2.276,3.906,6.128
04/20/08 06:00:00,-4.957,-2.947,3.696,5.924
04/20/08 07:00:00,-3.449,-1.527,3.512,5.770
04/20/08 08:00:00,6.687,4.324,3.406,5.616
04/20/08 09:00:00,14.290,8.469,3.696,5.514
04/20/08 10:00:00,16.963,17.938,4.506,5.565
04/20/08 11:00:00,19.532,23.737,5.514,5.745
04/20/08 12:00:00,24.267,24.726,6.560,6.051
04/20/08 13:00:00,24.074,25.841,7.645,6.433
04/20/08 14:00:00,21.939,21.461,8.618,6.914
04/20/08 15:00:00,18.414,17.272,9.163,7.343
04/20/08 16:00:00,13.522,13.449,9.410,7.720
04/20/08 17:00:00,7.945,8.990,9.336,7.970
04/20/08 18:00:00,1.940,3.433,8.767,8.070
04/20/08 19:00:00,-0.116,1.832,7.895,7.970
04/20/08 20:00:00,-1.441,0.715,7.116,7.770
04/20/08 21:00:00,-1.986,0.107,6.458,7.494
04/20/08 22:00:00,-1.613,0.163,5.924,7.217
04/20/08 23:00:00,-2.712,-0.732,5.488,6.990
04/21/08 00:00:00,-3.094,-0.958,5.076,6.737
04/21/08 01:00:00,-3.035,-1.157,4.740,6.535
04/21/08 02:00:00,-2.742,-1.071,4.454,6.306
04/21/08 03:00:00,-0.958,-0.088,4.220,6.128
04/21/08 04:00:00,-1.498,-0.591,4.063,5.949
04/21/08 05:00:00,-2.015,-1.071,3.906,5.821
04/21/08 06:00:00,-2.596,-1.498,3.775,5.693
04/21/08 07:00:00,-3.183,-1.670,3.591,5.565
04/21/08 08:00:00,6.153,4.141,3.512,5.437
04/21/08 09:00:00,12.944,9.410,3.906,5.360
04/21/08 10:00:00,18.961,19.365,4.792,5.437
04/21/08 11:00:00,21.557,25.453,5.898,5.668
04/21/08 12:00:00,23.208,26.989,7.091,6.026
04/21/08 13:00:00,24.050,26.231,8.245,6.484
04/21/08 14:00:00,22.106,21.724,9.163,6.990
04/21/08 15:00:00,17.582,17.296,9.682,7.469
04/21/08 16:00:00,12.944,13.449,9.780,7.820
04/21/08 17:00:00,7.670,8.965,9.509,8.020
04/21/08 18:00:00,5.024,6.687,8.916,8.095
04/21/08 19:00:00,5.565,6.864,8.369,7.995
04/21/08 20:00:00,5.128,6.331,8.020,7.870
04/21/08 21:00:00,3.801,5.050,7.695,7.770
04/21/08 22:00:00,3.459,4.818,7.368,7.645
04/21/08 23:00:00,2.770,4.220,7.091,7.494
04/22/08 00:00:00,0.880,2.877,6.788,7.368
04/22/08 01:00:00,-0.143,1.994,6.408,7.217
04/22/08 02:00:00,0.660,2.477,6.000,7.066
04/22/08 03:00:00,1.480,3.089,5.821,6.889
04/22/08 04:00:00,1.289,2.610,5.719,6.763
04/22/08 05:00:00,0.742,1.778,5.642,6.661
04/22/08 06:00:00,-3.598,-1.356,5.385,6.560
04/22/08 07:00:00,-3.006,-0.507,4.947,6.408
04/22/08 08:00:00,5.334,4.688,4.688,6.255
04/22/08 09:00:00,12.944,10.051,4.921,6.102
04/22/08 10:00:00,18.414,20.770,5.668,6.128
04/22/08 11:00:00,22.178,25.963,6.712,6.281
04/22/08 12:00:00,24.798,28.072,7.845,6.636
04/22/08 13:00:00,24.146,26.646,8.891,7.041
04/22/08 14:00:00,22.034,21.748,9.657,7.494
04/22/08 15:00:00,18.485,17.486,10.001,7.895
04/22/08 16:00:00,13.906,13.834,10.075,8.195
04/22/08 17:00:00,7.920,9.238,9.854,8.394
04/22/08 18:00:00,3.538,5.282,9.238,8.419
04/22/08 19:00:00,1.643,3.089,8.444,8.319
04/22/08 20:00:00,-0.116,1.778,7.670,8.095
04/22/08 21:00:00,-1.128,0.715,7.015,7.845
04/22/08 22:00:00,-1.727,0.246,6.458,7.569
04/22/08 23:00:00,-1.958,-0.004,5.949,7.293
04/23/08 00:00:00,-2.305,-0.255,5.565,7.041
04/23/08 01:00:00,-1.842,-0.199,5.231,6.813
04/23/08 02:00:00,-1.785,-0.283,4.947,6.611
04/23/08 03:00:00,-1.613,-0.367,4.714,6.408
04/23/08 04:00:00,-0.902,0.051,4.506,6.230
04/23/08 05:00:00,-1.071,-0.116,4.350,6.077
04/23/08 06:00:00,-0.958,-0.116,4.194,5.949
04/23/08 07:00:00,0.135,0.660,4.089,5.821
04/23/08 08:00:00,9.509,5.385,4.089,5.719
04/23/08 09:00:00,14.433,10.418,4.532,5.668
04/23/08 10:00:00,19.199,20.293,5.437,5.770
04/23/08 11:00:00,21.175,25.598,6.611,6.026
04/23/08 12:00:00,20.341,25.817,7.795,6.408
04/23/08 13:00:00,23.930,25.671,8.866,6.889
04/23/08 14:00:00,20.793,22.034,9.682,7.393
04/23/08 15:00:00,17.938,17.249,10.173,7.845
04/23/08 16:00:00,12.171,12.847,10.247,8.170
04/23/08 17:00:00,8.469,8.866,9.977,8.369
04/23/08 18:00:00,5.076,6.128,9.312,8.419
04/23/08 19:00:00,2.289,3.696,8.593,8.319
04/23/08 20:00:00,1.126,2.450,7.895,8.120
04/23/08 21:00:00,-0.143,1.588,7.268,7.870
04/23/08 22:00:00,-0.704,0.880,6.687,7.619
04/23/08 23:00:00,-0.732,0.605,6.204,7.368
04/24/08 00:00:00,-1.470,0.107,5.796,7.142
04/24/08 01:00:00,-1.356,0.051,5.462,6.914
04/24/08 02:00:00,1.071,1.561,5.179,6.687
04/24/08 03:00:00,1.724,2.047,5.024,6.509
04/24/08 04:00:00,1.534,1.913,4.947,6.357
04/24/08 05:00:00,1.371,1.751,4.844,6.255
04/24/08 06:00:00,0.687,1.289,4.740,6.153
04/24/08 07:00:00,1.017,1.534,4.610,6.051
04/24/08 08:00:00,9.854,6.153,4.558,5.949
04/24/08 09:00:00,17.724,11.297,4.973,5.898
04/24/08 10:00:00,18.985,20.889,5.847,6.000
04/24/08 11:00:00,24.267,26.622,6.990,6.255
04/24/08 12:00:00,24.774,27.653,8.195,6.636
04/24/08 13:00:00,27.727,28.394,9.262,7.116
04/24/08 14:00:00,18.176,18.224,10.271,7.645
04/24/08 15:00:00,15.843,15.151,10.443,8.095
04/24/08 16:00:00,11.273,12.074,10.345,8.369
04/24/08 17:00:00,10.834,10.345,10.075,8.519
04/24/08 18:00:00,4.766,5.205,9.558,8.543
04/24/08 19:00:00,1.967,3.354,8.742,8.444
04/24/08 20:00:00,0.742,2.289,7.995,8.245
04/24/08 21:00:00,0.135,1.670,7.343,7.970
04/24/08 22:00:00,0.989,1.913,6.813,7.720
04/24/08 23:00:00,-0.143,1.071,6.382,7.469
04/25/08 00:00:00,-0.116,0.852,6.000,7.242
04/25/08 01:00:00,-0.704,0.384,5.668,7.015
04/25/08 02:00:00,-1.356,-0.116,5.360,6.813
04/25/08 03:00:00,-1.470,-0.255,5.076,6.636
04/25/08 04:00:00,0.329,0.989,4.818,6.458
04/25/08 05:00:00,0.962,1.208,4.688,6.281
04/25/08 06:00:00,0.329,0.770,4.584,6.153
04/25/08 07:00:00,-0.704,0.079,4.454,6.026
04/25/08 08:00:00,8.742,5.024,4.350,5.924
04/25/08 09:00:00,18.129,11.029,4.688,5.821
04/25/08 10:00:00,21.843,21.008,5.591,5.898
04/25/08 11:00:00,23.160,25.623,6.813,6.153
04/25/08 12:00:00,21.963,26.940,8.020,6.535
04/25/08 13:00:00,22.753,25.525,9.089,7.015
04/25/08 14:00:00,18.937,21.056,9.854,7.519
04/25/08 15:00:00,15.986,16.725,10.173,7.945
04/25/08 16:00:00,13.305,13.329,10.198,8.245
04/25/08 17:00:00,7.217,8.618,9.977,8.419
04/25/08 18:00:00,3.880,5.847,9.312,8.469
04/25/08 19:00:00,3.801,5.205,8.568,8.344
04/25/08 20:00:00,3.221,4.662,7.970,8.145
04/25/08 21:00:00,3.538,4.350,7.519,7.945
04/25/08 22:00:00,3.564,4.298,7.167,7.745
04/25/08 23:00:00,3.354,4.089,6.889,7.569
04/26/08 00:00:00,3.274,3.906,6.661,7.393
04/26/08 01:00:00,2.770,3.617,6.458,7.268
04/26/08 02:00:00,3.906,4.454,6.255,7.116
04/26/08 03:00:00,3.459,4.089,6.179,7.015
04/26/08 04:00:00,3.063,3.696,6.077,6.914
04/26/08 05:00:00,2.956,3.564,5.949,6.839
04/26/08 06:00:00,2.770,3.380,5.821,6.737
04/26/08 07:00:00,2.903,3.564,5.719,6.661
04/26/08 08:00:00,4.714,5.205,5.668,6.585
04/26/08 09:00:00,4.999,6.509,5.796,6.535
04/26/08 10:00:00,6.102,8.668,6.077,6.535
04/26/08 11:00:00,5.949,8.394,6.484,6.585
04/26/08 12:00:00,5.693,8.568,6.788,6.687
04/26/08 13:00:00,5.693,8.543,6.990,6.813
04/26/08 14:00:00,5.462,8.120,7.142,6.889
04/26/08 15:00:00,4.454,6.864,7.242,6.990
04/26/08 16:00:00,4.454,6.153,7.167,7.041
04/26/08 17:00:00,4.584,5.745,7.041,7.066
04/26/08 18:00:00,4.532,5.437,6.914,7.041
04/26/08 19:00:00,4.428,5.282,6.788,6.990
04/26/08 20:00:00,4.115,5.024,6.661,6.940
04/26/08 21:00:00,3.854,4.818,6.560,6.914
04/26/08 22:00:00,4.037,4.844,6.458,6.864
04/26/08 23:00:00,4.115,4.869,6.382,6.813
04/27/08 00:00:00,3.459,4.480,6.306,6.763
04/27/08 01:00:00,2.557,2.903,6.230,6.712
04/27/08 02:00:00,3.009,4.089,6.102,6.661
04/27/08 03:00:00,2.155,3.221,6.026,6.585
04/27/08 04:00:00,2.690,3.722,5.898,6.535
04/27/08 05:00:00,2.423,3.670,5.821,6.484
04/27/08 06:00:00,0.356,0.770,5.745,6.408
04/27/08 07:00:00,0.301,1.235,5.514,6.357
04/27/08 08:00:00,0.439,1.534,5.308,6.255
04/27/08 09:00:00,0.715,2.047,5.205,6.153
04/27/08 10:00:00,0.439,2.182,5.154,6.077
04/27/08 11:00:00,0.962,2.610,5.102,6.000
04/27/08 12:00:00,1.099,2.983,5.102,5.949
04/27/08 13:00:00,0.605,2.877,5.179,5.924
04/27/08 14:00:00,0.246,2.930,5.205,5.924
04/27/08 15:00:00,-0.060,2.956,5.179,5.898
04/27/08 16:00:00,-0.958,2.717,5.128,5.872
04/27/08 17:00:00,-1.958,2.530,5.024,5.847
04/27/08 18:00:00,-2.073,2.236,4.895,5.770
04/27/08 19:00:00,-1.213,2.209,4.740,5.693
04/27/08 20:00:00,-1.470,2.343,4.636,5.616
04/27/08 21:00:00,-2.712,2.423,4.532,5.539
04/27/08 22:00:00,-2.888,2.423,4.454,5.462
04/27/08 23:00:00,-2.421,1.670,4.350,5.385
04/28/08 00:00:00,-2.771,1.724,4.272,5.308
04/28/08 01:00:00,-2.800,1.044,4.220,5.257
04/28/08 02:00:00,-2.888,1.507,4.141,5.179
04/28/08 03:00:00,-2.947,0.962,4.089,5.128
04/28/08 04:00:00,-3.301,0.577,4.011,5.050
04/28/08 05:00:00,-3.717,0.715,3.880,4.999
04/28/08 06:00:00,-3.598,0.880,3.801,4.921
04/28/08 07:00:00,-3.926,0.825,3.722,4.844
04/28/08 08:00:00,-3.094,0.356,3.643,4.792
04/28/08 09:00:00,-1.270,0.384,3.564,4.714
04/28/08 10:00:00,-0.676,0.495,3.538,4.662
04/28/08 11:00:00,-0.116,0.605,3.564,4.610
04/28/08 12:00:00,-0.116,0.770,3.591,4.610
04/28/08 13:00:00,0.051,0.880,3.617,4.584
04/28/08 14:00:00,0.329,0.934,3.643,4.584
04/28/08 15:00:00,0.273,1.071,3.670,4.584
04/28/08 16:00:00,-0.311,0.989,3.696,4.584
04/28/08 17:00:00,-0.255,1.099,3.696,4.610
04/28/08 18:00:00,-0.789,0.825,3.696,4.584
04/28/08 19:00:00,-0.704,1.126,3.643,4.584
04/28/08 20:00:00,-0.902,1.153,3.617,4.558
04/28/08 21:00:00,-1.986,0.301,3.591,4.532
04/28/08 22:00:00,-2.131,0.079,3.459,4.506
04/28/08 23:00:00,-1.986,0.329,3.354,4.454
04/29/08 00:00:00,-1.986,0.356,3.301,4.402
04/29/08 01:00:00,-3.006,0.024,3.248,4.350
04/29/08 02:00:00,-3.330,-0.060,3.142,4.298
04/29/08 03:00:00,-3.035,-0.116,3.009,4.246
04/29/08 04:00:00,-3.301,-0.227,2.877,4.168
04/29/08 05:00:00,-2.712,-0.227,2.770,4.089
04/29/08 06:00:00,-2.742,-0.339,2.664,4.011
04/29/08 07:00:00,-1.929,-0.199,2.584,3.932
04/29/08 08:00:00,-1.128,-0.171,2.530,3.880
04/29/08 09:00:00,-1.157,-0.143,2.503,3.827
04/29/08 10:00:00,0.135,-0.116,2.477,3.775
04/29/08 11:00:00,0.715,-0.032,2.450,3.749
04/29/08 12:00:00,0.550,0.135,2.450,3.722
04/29/08 13:00:00,0.715,0.467,2.477,3.696
04/29/08 14:00:00,0.880,0.989,2.503,3.696
04/29/08 15:00:00,0.880,1.561,2.610,3.696
04/29/08 16:00:00,0.989,1.724,2.744,3.749
04/29/08 17:00:00,0.687,1.751,2.850,3.801
04/29/08 18:00:00,-0.116,1.398,2.956,3.854
04/29/08 19:00:00,-0.817,0.962,2.983,3.880
04/29/08 20:00:00,-1.986,0.577,2.956,3.880
04/29/08 21:00:00,-2.859,0.329,2.930,3.880
04/29/08 22:00:00,-2.683,0.218,2.850,3.854
04/29/08 23:00:00,-2.015,0.273,2.770,3.801
04/30/08 00:00:00,-3.065,0.107,2.690,3.775
04/30/08 01:00:00,-2.392,0.163,2.584,3.722
04/30/08 02:00:00,-2.334,0.246,2.530,3.670
04/30/08 03:00:00,-2.508,0.301,2.450,3.617
04/30/08 04:00:00,-2.247,0.439,2.423,3.564
04/30/08 05:00:00,-2.625,0.550,2.370,3.538
04/30/08 06:00:00,-2.771,0.495,2.343,3.485
04/30/08 07:00:00,-2.625,0.467,2.289,3.459
04/30/08 08:00:00,-1.641,0.605,2.236,3.433
04/30/08 09:00:00,-0.227,1.017,2.236,3.380
04/30/08 10:00:00,1.071,1.480,2.236,3.354
04/30/08 11:00:00,1.262,1.832,2.289,3.354
04/30/08 12:00:00,2.262,2.316,2.450,3.380
04/30/08 13:00:00,2.128,2.316,2.823,3.433
04/30/08 14:00:00,1.561,2.503,3.195,3.564
04/30/08 15:00:00,0.356,2.584,3.406,3.696
04/30/08 16:00:00,-0.171,2.343,3.512,3.801
04/30/08 17:00:00,-0.032,2.236,3.512,3.880
04/30/08 18:00:00,-0.873,1.886,3.459,3.906
04/30/08 19:00:00,-0.395,1.913,3.327,3.906
04/30/08 20:00:00,-0.591,1.832,3.248,3.906
04/30/08 21:00:00,-1.100,1.561,3.142,3.880
04/30/08 22:00:00,-0.817,1.344,3.036,3.827
04/30/08 23:00:00,-0.620,1.344,2.930,3.801
