"Date Time, GMT+11:00","H08 Temp., ¡C","H08 Temp., ¡C","H08 Temp., ¡C","H08 Temp., ¡C"
01/02/08 20:00:00,31.12,43.42,20.95,17.14
01/02/08 21:00:00,33.59,50.11,22.86,17.90
01/02/08 22:00:00,34.01,54.13,24.01,19.04
01/02/08 23:00:00,33.17,54.74,25.17,19.81
01/03/08 00:00:00,31.12,50.11,25.17,20.57
01/03/08 01:00:00,33.17,50.66,24.79,20.95
01/03/08 02:00:00,27.12,36.13,24.01,20.95
01/03/08 03:00:00,22.86,24.01,22.48,20.57
01/03/08 04:00:00,14.85,17.90,20.95,19.81
01/03/08 05:00:00,9.82,13.70,19.81,19.42
01/03/08 06:00:00,8.23,12.16,18.66,18.66
01/03/08 07:00:00,7.83,10.99,17.52,17.90
01/03/08 08:00:00,7.43,10.21,16.76,17.52
01/03/08 09:00:00,7.43,9.82,16.00,17.14
01/03/08 10:00:00,6.62,9.03,15.62,16.38
01/03/08 11:00:00,4.99,7.83,15.23,16.00
01/03/08 12:00:00,3.31,7.03,14.47,15.62
01/03/08 13:00:00,2.89,6.22,14.09,15.23
01/03/08 14:00:00,3.31,6.22,13.32,14.85
01/03/08 15:00:00,9.42,8.23,12.93,14.47
01/03/08 16:00:00,10.60,14.09,13.32,14.47
01/03/08 17:00:00,13.32,19.04,13.70,14.47
01/03/08 18:00:00,19.04,25.17,14.47,14.47
01/03/08 19:00:00,22.86,33.17,16.38,14.85
01/03/08 20:00:00,24.79,43.42,18.28,15.62
01/03/08 21:00:00,27.52,51.79,20.19,16.38
01/03/08 22:00:00,27.91,55.35,22.09,17.52
01/03/08 23:00:00,27.91,55.35,22.86,18.28
01/04/08 00:00:00,26.73,52.37,23.24,19.04
01/04/08 01:00:00,19.42,36.13,22.48,19.42
01/04/08 02:00:00,16.76,26.73,21.33,19.42
01/04/08 03:00:00,14.09,22.09,20.57,19.04
01/04/08 04:00:00,12.16,18.28,19.42,18.66
01/04/08 05:00:00,10.99,16.00,18.66,17.90
01/04/08 06:00:00,10.21,14.47,17.52,17.52
01/04/08 07:00:00,9.82,14.09,17.14,17.14
01/04/08 08:00:00,9.42,12.93,16.38,16.76
01/04/08 09:00:00,4.15,9.03,16.00,16.38
01/04/08 10:00:00,3.74,8.23,15.23,16.00
01/04/08 11:00:00,4.15,7.83,14.47,15.62
01/04/08 12:00:00,3.74,7.43,14.09,15.23
01/04/08 13:00:00,3.31,7.03,13.70,14.85
01/04/08 14:00:00,3.31,6.62,13.32,14.47
01/04/08 15:00:00,12.16,8.63,12.93,14.09
01/04/08 16:00:00,18.28,10.99,12.93,14.09
01/04/08 17:00:00,21.71,14.47,14.09,14.09
01/04/08 18:00:00,24.79,23.24,16.00,14.47
01/04/08 19:00:00,26.34,32.34,18.28,15.62
01/04/08 20:00:00,31.12,48.49,20.57,16.38
01/04/08 21:00:00,32.34,55.35,22.48,17.52
01/04/08 22:00:00,33.17,57.89,23.63,18.66
01/04/08 23:00:00,26.34,44.40,24.01,19.42
01/05/08 00:00:00,25.17,35.70,23.63,19.81
01/05/08 01:00:00,28.31,38.77,22.48,19.81
01/05/08 02:00:00,18.66,23.24,21.71,19.42
01/05/08 03:00:00,15.23,18.28,20.57,19.04
01/05/08 04:00:00,11.38,14.85,19.42,18.66
01/05/08 05:00:00,8.63,12.93,18.28,18.28
01/05/08 06:00:00,7.43,11.38,17.52,17.52
01/05/08 07:00:00,7.43,10.99,16.76,17.14
01/05/08 08:00:00,7.43,10.21,16.00,16.76
01/05/08 09:00:00,7.03,9.42,15.23,16.38
01/05/08 10:00:00,6.62,9.03,14.85,16.00
01/05/08 11:00:00,4.99,8.23,14.47,15.62
01/05/08 12:00:00,4.15,7.43,14.09,15.23
01/05/08 13:00:00,4.57,7.03,13.32,14.85
01/05/08 14:00:00,9.82,9.03,13.32,14.47
01/05/08 15:00:00,14.47,10.99,13.32,14.09
01/05/08 16:00:00,19.42,13.32,13.32,14.09
01/05/08 17:00:00,22.86,16.00,14.47,14.09
01/05/08 18:00:00,25.95,24.40,16.00,14.85
01/05/08 19:00:00,29.90,35.27,18.28,15.62
01/05/08 20:00:00,31.12,47.96,20.19,16.38
01/05/08 21:00:00,32.76,55.35,22.09,17.52
01/05/08 22:00:00,34.43,59.90,23.63,18.66
01/05/08 23:00:00,34.43,59.90,24.79,19.42
01/06/08 00:00:00,24.79,40.59,24.79,20.19
01/06/08 01:00:00,31.52,49.02,24.01,20.19
01/06/08 02:00:00,19.81,26.34,22.86,20.19
01/06/08 03:00:00,17.52,21.71,21.33,19.81
01/06/08 04:00:00,16.00,18.66,20.57,19.42
01/06/08 05:00:00,13.70,16.00,19.42,19.04
01/06/08 06:00:00,10.99,12.93,18.66,18.28
01/06/08 07:00:00,8.23,11.38,17.52,17.90
01/06/08 08:00:00,7.43,10.21,16.76,17.52
01/06/08 09:00:00,5.81,9.82,16.00,16.76
01/06/08 10:00:00,6.22,9.42,15.62,16.38
01/06/08 11:00:00,10.60,10.60,14.85,16.00
01/06/08 12:00:00,10.60,10.21,14.85,15.62
01/06/08 13:00:00,9.03,9.03,14.47,15.62
01/06/08 14:00:00,8.23,8.63,14.09,15.23
01/06/08 15:00:00,14.85,10.60,13.70,14.85
01/06/08 16:00:00,19.04,12.93,13.70,14.47
01/06/08 17:00:00,22.86,15.62,14.47,14.85
01/06/08 18:00:00,25.56,22.86,16.38,15.23
01/06/08 19:00:00,27.91,30.71,18.28,15.62
01/06/08 20:00:00,27.12,41.05,20.57,16.76
01/06/08 21:00:00,31.12,49.02,22.48,17.90
01/06/08 22:00:00,30.31,51.79,24.01,18.66
01/06/08 23:00:00,30.31,52.37,24.79,19.81
01/07/08 00:00:00,30.31,49.56,24.79,20.19
01/07/08 01:00:00,30.31,46.40,24.01,20.57
01/07/08 02:00:00,28.70,37.00,23.24,20.19
01/07/08 03:00:00,26.73,25.95,22.09,20.19
01/07/08 04:00:00,19.42,20.19,20.95,19.81
01/07/08 05:00:00,12.93,15.62,19.81,19.42
01/07/08 06:00:00,12.16,15.23,19.04,18.66
01/07/08 07:00:00,12.16,15.62,18.28,18.28
01/07/08 08:00:00,7.83,11.38,17.52,17.90
01/07/08 09:00:00,6.22,9.82,16.76,17.52
01/07/08 10:00:00,8.23,9.82,16.00,17.14
01/07/08 11:00:00,10.99,10.60,15.62,16.38
01/07/08 12:00:00,11.38,10.60,15.23,16.00
01/07/08 13:00:00,9.03,9.03,14.85,15.62
01/07/08 14:00:00,8.23,8.23,14.47,15.62
01/07/08 15:00:00,14.47,10.21,14.09,15.23
