"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818223, LBL: Ambient)","RH, % (SEN S/N: 9818223)","DewPt, ¡C (SEN S/N: 9818223)","Temp, ¡C (SEN S/N: 9824747, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833750, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833763, LBL: 10cmBG)"
27-04-2011,08:07:03,0.051,81.400,-2.8,3.009,0.1753,0.2574
27-04-2011,09:07:04,3.985,74.600,-0.1,3.142,0.1746,0.2574
27-04-2011,10:07:05,14.960,49.800,4.6,4.350,0.1746,0.2574
27-04-2011,11:07:06,18.794,35.900,3.4,7.519,0.1746,0.2574
27-04-2011,12:07:07,20.436,33.000,3.6,10.296,0.1746,0.2567
27-04-2011,13:07:08,20.507,35.200,4.6,13.425,0.1753,0.2574
27-04-2011,14:07:09,16.129,45.300,4.3,16.630,0.1746,0.2567
27-04-2011,15:07:10,22.417,49.000,11.2,17.486,0.1746,0.2567
27-04-2011,16:07:11,19.770,47.900,8.4,16.939,0.1746,0.2574
27-04-2011,17:07:12,15.605,58.100,7.4,15.390,0.1739,0.2567
27-04-2011,18:07:13,11.710,71.300,6.7,13.978,0.1739,0.2574
27-04-2011,19:07:14,7.318,87.000,5.3,12.509,0.1732,0.2574
27-04-2011,20:07:15,6.535,93.700,5.6,11.419,0.1724,0.2567
27-04-2011,21:07:16,5.924,96.300,5.4,10.590,0.1717,0.2567
27-04-2011,22:07:17,5.616,97.500,5.3,9.952,0.1717,0.2567
27-04-2011,23:07:18,5.154,98.300,4.9,9.410,0.1717,0.2560
28-04-2011,00:07:19,5.179,99.000,5.0,8.941,0.1710,0.2560
28-04-2011,01:07:20,4.973,99.600,4.9,8.593,0.1710,0.2560
28-04-2011,02:07:21,5.050,100.000,5.1,8.319,0.1710,0.2560
28-04-2011,03:07:22,4.792,100.000,4.8,8.120,0.1710,0.2560
28-04-2011,04:07:23,4.324,100.000,4.3,7.895,0.1710,0.2560
28-04-2011,05:07:24,-1.100,98.300,-1.3,7.217,0.1702,0.2560
28-04-2011,06:07:25,0.852,99.700,0.8,6.102,0.1702,0.2552
28-04-2011,07:07:26,-0.311,100.000,-0.3,5.514,0.1710,0.2552
28-04-2011,08:07:27,-1.015,100.000,-1.0,5.050,0.1710,0.2560
28-04-2011,09:07:28,2.823,100.000,2.8,4.844,0.1702,0.2552
28-04-2011,10:07:29,13.088,91.500,11.8,6.026,0.1702,0.2552
28-04-2011,11:07:30,15.724,64.800,9.1,8.841,0.1702,0.2552
28-04-2011,12:07:31,18.295,50.700,7.9,11.224,0.1702,0.2552
28-04-2011,13:07:32,19.888,45.100,7.7,13.930,0.1710,0.2545
28-04-2011,14:07:33,24.919,43.700,11.7,17.629,0.1710,0.2545
28-04-2011,15:07:34,25.380,49.800,14.2,17.867,0.1710,0.2552
28-04-2011,16:07:35,22.513,44.400,9.8,16.939,0.1710,0.2552
28-04-2011,17:07:36,17.415,50.200,7.0,15.676,0.1710,0.2552
28-04-2011,18:07:37,8.965,61.500,2.0,14.242,0.1695,0.2545
28-04-2011,19:07:38,3.116,84.300,0.7,11.977,0.1681,0.2552
28-04-2011,20:07:39,2.021,91.400,0.8,10.124,0.1681,0.2545
28-04-2011,21:07:40,5.539,98.600,5.3,9.534,0.1673,0.2538
28-04-2011,22:07:41,0.907,95.700,0.3,9.064,0.1673,0.2538
28-04-2011,23:07:42,-1.842,95.300,-2.5,7.820,0.1673,0.2538
29-04-2011,00:07:43,-2.363,99.000,-2.5,6.864,0.1666,0.2538
29-04-2011,01:07:44,-2.800,99.400,-2.9,6.051,0.1666,0.2538
29-04-2011,02:07:45,-3.627,100.000,-3.6,5.385,0.1659,0.2530
29-04-2011,03:07:46,-1.756,100.000,-1.8,4.818,0.1659,0.2530
29-04-2011,04:07:47,-4.560,100.000,-4.6,4.376,0.1659,0.2523
29-04-2011,05:07:48,-5.791,98.600,-6.0,3.801,0.1652,0.2523
29-04-2011,06:07:49,-5.885,97.600,-6.2,3.248,0.1652,0.2523
29-04-2011,07:07:50,-6.898,96.800,-7.3,2.850,0.1652,0.2523
29-04-2011,08:07:51,-5.049,98.200,-5.3,2.423,0.1659,0.2523
29-04-2011,09:07:52,0.934,99.200,0.8,2.423,0.1652,0.2523
29-04-2011,10:07:53,14.170,92.000,12.9,3.906,0.1659,0.2523
29-04-2011,11:07:54,19.698,63.500,12.6,7.494,0.1659,0.2523
29-04-2011,12:07:55,22.465,48.300,11.0,10.516,0.1666,0.2523
29-04-2011,13:07:56,25.623,43.300,12.2,13.618,0.1673,0.2523
29-04-2011,14:07:57,24.074,43.200,10.8,17.320,0.1666,0.2523
29-04-2011,15:07:58,24.363,40.000,9.9,18.509,0.1666,0.2523
29-04-2011,16:07:59,19.413,48.200,8.2,18.271,0.1666,0.2523
29-04-2011,17:08:00,12.171,67.700,6.4,16.558,0.1666,0.2530
29-04-2011,18:08:01,7.393,84.000,4.9,14.170,0.1652,0.2530
29-04-2011,19:08:02,6.661,94.800,5.9,12.219,0.1637,0.2523
29-04-2011,20:08:03,6.408,96.700,5.9,11.200,0.1637,0.2523
29-04-2011,21:08:04,5.462,98.000,5.2,10.516,0.1637,0.2523
29-04-2011,22:08:05,0.107,97.700,-0.2,9.731,0.1630,0.2523
29-04-2011,23:08:06,0.218,98.500,0.0,8.170,0.1630,0.2523
30-04-2011,00:08:07,-1.157,99.800,-1.2,7.167,0.1630,0.2523
30-04-2011,01:08:08,-1.842,99.400,-1.9,6.306,0.1623,0.2516
30-04-2011,02:08:09,-0.255,100.000,-0.3,5.693,0.1623,0.2516
30-04-2011,03:08:10,-3.866,100.000,-3.9,5.179,0.1623,0.2509
30-04-2011,04:08:11,-3.124,100.000,-3.1,4.532,0.1615,0.2509
30-04-2011,05:08:12,-5.018,99.500,-5.1,4.037,0.1615,0.2509
30-04-2011,06:08:13,-5.885,97.900,-6.2,3.485,0.1623,0.2509
30-04-2011,07:08:14,-5.141,99.100,-5.3,3.063,0.1615,0.2509
30-04-2011,08:08:15,-6.579,97.200,-7.0,2.664,0.1608,0.2501
30-04-2011,09:08:16,1.017,98.700,0.8,2.530,0.1615,0.2509
30-04-2011,10:08:17,11.516,96.700,11.0,3.958,0.1623,0.2509
30-04-2011,11:08:18,15.700,75.100,11.3,6.914,0.1623,0.2509
30-04-2011,12:08:19,15.270,53.100,5.8,9.608,0.1623,0.2509
30-04-2011,13:08:20,14.529,57.800,6.3,11.637,0.1615,0.2509
30-04-2011,14:08:21,14.577,59.100,6.7,14.433,0.1615,0.2501
30-04-2011,15:08:22,16.344,57.100,7.8,15.294,0.1615,0.2501
30-04-2011,16:08:23,15.270,59.300,7.4,14.960,0.1615,0.2501
30-04-2011,17:08:24,10.883,65.400,4.7,13.810,0.1615,0.2509
30-04-2011,18:08:25,6.509,70.900,1.6,12.389,0.1608,0.2509
30-04-2011,19:08:26,-0.958,81.100,-3.8,10.051,0.1601,0.2509
30-04-2011,20:08:27,-2.073,92.000,-3.2,8.220,0.1586,0.2501
30-04-2011,21:08:28,-2.392,95.300,-3.0,7.041,0.1586,0.2501
30-04-2011,22:08:29,1.994,98.800,1.8,6.357,0.1586,0.2494
30-04-2011,23:08:30,2.396,98.500,2.2,6.153,0.1586,0.2494
01-05-2011,00:08:31,3.142,99.100,3.0,6.000,0.1579,0.2494
01-05-2011,01:08:32,5.616,98.900,5.5,5.975,0.1586,0.2494
01-05-2011,02:08:33,6.433,98.900,6.3,6.357,0.1586,0.2494
01-05-2011,03:08:34,6.813,99.700,6.8,6.712,0.1586,0.2494
01-05-2011,04:08:35,6.813,99.300,6.7,7.015,0.1586,0.2494
01-05-2011,05:08:36,6.813,98.300,6.6,7.116,0.1586,0.2494
01-05-2011,06:08:37,6.763,97.300,6.4,7.091,0.1586,0.2494
01-05-2011,07:08:38,6.382,97.000,5.9,7.066,0.1586,0.2494
01-05-2011,08:08:39,6.433,98.000,6.1,6.940,0.1586,0.2494
01-05-2011,09:08:40,7.343,98.200,7.1,6.990,0.1586,0.2494
01-05-2011,10:08:41,7.870,97.400,7.5,7.544,0.1586,0.2494
01-05-2011,11:08:42,8.841,96.600,8.3,8.070,0.1594,0.2501
01-05-2011,12:08:43,11.443,88.800,9.7,9.114,0.1594,0.2501
01-05-2011,13:08:44,11.224,79.100,7.7,11.224,0.1601,0.2501
01-05-2011,14:08:45,12.122,80.700,8.9,11.613,0.1601,0.2494
01-05-2011,15:08:46,11.492,74.000,7.0,12.582,0.1608,0.2494
01-05-2011,16:08:47,11.589,76.800,7.7,12.582,0.1601,0.2494
01-05-2011,17:08:48,9.139,80.200,5.9,11.783,0.1601,0.2501
01-05-2011,18:08:49,7.268,89.700,5.7,10.761,0.1594,0.2494
01-05-2011,19:08:50,4.089,94.100,3.2,9.731,0.1594,0.2501
01-05-2011,20:08:51,3.142,97.900,2.8,8.668,0.1586,0.2494
01-05-2011,21:08:52,4.246,98.700,4.1,7.945,0.1586,0.2494
01-05-2011,22:08:53,4.636,100.000,4.6,7.720,0.1586,0.2494
01-05-2011,23:08:54,4.194,99.600,4.1,7.494,0.1586,0.2494
02-05-2011,00:08:55,4.350,99.300,4.3,7.318,0.1586,0.2494
02-05-2011,01:08:56,3.854,99.000,3.7,7.116,0.1586,0.2494
02-05-2011,02:08:57,5.128,97.300,4.7,6.889,0.1586,0.2494
02-05-2011,03:08:58,5.024,95.400,4.4,6.839,0.1579,0.2494
02-05-2011,04:08:59,4.921,91.600,3.7,6.661,0.1579,0.2494
02-05-2011,05:09:00,3.906,92.400,2.8,6.484,0.1579,0.2494
02-05-2011,06:09:01,3.670,91.200,2.4,6.255,0.1579,0.2494
02-05-2011,07:09:02,3.089,93.000,2.1,6.077,0.1586,0.2487
02-05-2011,08:09:03,3.063,95.400,2.4,5.898,0.1579,0.2487
02-05-2011,09:09:04,5.693,94.200,4.8,6.026,0.1579,0.2487
02-05-2011,10:09:05,9.410,87.200,7.4,6.687,0.1579,0.2487
02-05-2011,11:09:06,11.346,79.000,7.8,8.145,0.1586,0.2487
02-05-2011,12:09:07,11.904,73.400,7.3,9.903,0.1586,0.2487
02-05-2011,13:09:08,13.137,71.600,8.1,10.883,0.1586,0.2487
02-05-2011,14:09:09,9.903,71.100,4.9,11.856,0.1586,0.2487
02-05-2011,15:09:10,7.444,84.500,5.0,11.175,0.1594,0.2487
02-05-2011,16:09:11,5.975,94.400,5.1,10.198,0.1594,0.2494
02-05-2011,17:09:12,7.494,94.100,6.6,9.509,0.1601,0.2494
02-05-2011,18:09:13,5.719,94.800,5.0,9.188,0.1594,0.2494
02-05-2011,19:09:14,5.128,97.900,4.8,8.469,0.1601,0.2494
02-05-2011,20:09:15,4.844,99.300,4.7,7.845,0.1601,0.2501
02-05-2011,21:09:16,4.740,99.900,4.7,7.419,0.1615,0.2501
02-05-2011,22:09:17,4.714,100.000,4.7,7.142,0.1615,0.2501
02-05-2011,23:09:18,3.696,100.000,3.7,6.864,0.1615,0.2501
03-05-2011,00:09:19,2.530,100.000,2.5,6.458,0.1623,0.2501
03-05-2011,01:09:20,3.512,100.000,3.5,6.128,0.1615,0.2501
03-05-2011,02:09:21,3.749,100.000,3.8,6.077,0.1623,0.2501
03-05-2011,03:09:22,3.433,100.000,3.4,6.026,0.1615,0.2494
03-05-2011,04:09:23,3.459,100.000,3.5,5.898,0.1623,0.2501
03-05-2011,05:09:24,2.983,100.000,3.0,5.770,0.1623,0.2501
03-05-2011,06:09:25,2.983,100.000,3.0,5.616,0.1623,0.2501
03-05-2011,07:09:26,3.643,100.000,3.6,5.539,0.1623,0.2501
03-05-2011,08:09:27,3.749,100.000,3.8,5.565,0.1630,0.2501
03-05-2011,09:09:28,4.921,100.000,4.9,5.719,0.1630,0.2501
03-05-2011,10:09:29,5.591,100.000,5.6,6.408,0.1630,0.2501
03-05-2011,11:09:30,7.845,99.200,7.7,7.242,0.1637,0.2501
03-05-2011,12:09:31,15.247,91.300,13.9,9.238,0.1644,0.2501
03-05-2011,13:09:32,15.366,81.600,12.3,12.389,0.1652,0.2501
03-05-2011,14:09:33,17.510,82.700,14.6,13.401,0.1666,0.2509
03-05-2011,15:09:34,10.149,80.300,6.9,13.425,0.1673,0.2516
03-05-2011,16:09:35,11.370,88.000,9.5,12.147,0.1666,0.2516
03-05-2011,17:09:36,6.737,89.900,5.2,11.370,0.1666,0.2516
03-05-2011,18:09:37,5.693,93.100,4.7,10.394,0.1659,0.2516
03-05-2011,19:09:38,4.869,96.900,4.4,9.386,0.1659,0.2516
03-05-2011,20:09:39,3.985,98.000,3.7,8.494,0.1652,0.2516
03-05-2011,21:09:40,1.615,97.800,1.3,7.569,0.1659,0.2516
03-05-2011,22:09:41,1.940,99.900,1.9,6.712,0.1659,0.2516
03-05-2011,23:09:42,2.128,100.000,2.1,6.255,0.1659,0.2516
04-05-2011,00:09:43,1.398,100.000,1.4,5.975,0.1659,0.2516
04-05-2011,01:09:44,-1.327,100.000,-1.3,5.462,0.1659,0.2516
04-05-2011,02:09:45,-3.183,99.100,-3.3,4.376,0.1652,0.2516
04-05-2011,03:09:46,-4.227,98.500,-4.4,3.564,0.1652,0.2509
04-05-2011,04:09:47,-5.079,97.700,-5.4,3.089,0.1644,0.2509
04-05-2011,05:09:48,-5.202,98.000,-5.5,2.797,0.1644,0.2509
04-05-2011,06:09:49,-4.016,99.700,-4.1,2.584,0.1652,0.2501
04-05-2011,07:09:50,-0.789,100.000,-0.8,2.423,0.1644,0.2509
04-05-2011,08:09:51,-0.873,100.000,-0.9,2.316,0.1644,0.2509
04-05-2011,09:09:52,2.423,100.000,2.4,2.209,0.1652,0.2509
04-05-2011,10:09:53,5.308,96.900,4.9,2.396,0.1659,0.2509
04-05-2011,11:09:54,8.891,85.900,6.7,5.205,0.1659,0.2509
04-05-2011,12:09:55,12.050,76.000,8.0,7.670,0.1659,0.2509
04-05-2011,13:09:56,12.654,66.600,6.6,10.198,0.1673,0.2516
04-05-2011,14:09:57,10.614,67.300,4.8,11.880,0.1673,0.2516
04-05-2011,15:09:58,11.273,62.400,4.4,12.050,0.1673,0.2516
04-05-2011,16:09:59,5.257,64.700,-0.8,11.492,0.1673,0.2516
04-05-2011,17:10:00,6.306,69.600,1.2,9.682,0.1673,0.2516
04-05-2011,18:10:01,2.983,81.600,0.1,8.841,0.1666,0.2516
04-05-2011,19:10:02,-1.699,89.400,-3.2,7.343,0.1659,0.2516
04-05-2011,20:10:03,0.852,96.300,0.3,6.102,0.1659,0.2509
04-05-2011,21:10:04,1.886,95.100,1.2,5.282,0.1659,0.2516
04-05-2011,22:10:05,-1.071,94.200,-1.9,4.792,0.1659,0.2516
04-05-2011,23:10:06,-0.620,97.000,-1.0,4.063,0.1659,0.2509
05-05-2011,00:10:07,-0.199,98.400,-0.4,3.617,0.1652,0.2509
05-05-2011,01:10:08,-2.160,97.700,-2.5,3.354,0.1652,0.2509
05-05-2011,02:10:09,-0.648,100.000,-0.7,2.956,0.1652,0.2509
05-05-2011,03:10:10,-0.227,99.900,-0.2,2.823,0.1652,0.2501
05-05-2011,04:10:11,-0.451,99.500,-0.5,2.823,0.1659,0.2501
05-05-2011,05:10:12,-2.712,98.900,-2.9,2.744,0.1644,0.2501
05-05-2011,06:10:13,-3.183,98.100,-3.4,2.370,0.1652,0.2501
05-05-2011,07:10:14,-3.242,97.700,-3.6,2.128,0.1644,0.2501
05-05-2011,08:10:15,-3.153,98.600,-3.4,1.940,0.1644,0.2501
05-05-2011,09:10:16,-0.339,92.900,-1.4,1.751,0.1644,0.2501
05-05-2011,10:10:17,5.076,78.200,1.6,1.670,0.1652,0.2501
05-05-2011,11:10:18,11.443,58.600,3.6,2.930,0.1652,0.2501
05-05-2011,12:10:19,13.810,53.200,4.5,6.306,0.1652,0.2501
05-05-2011,13:10:20,16.511,52.000,6.6,9.064,0.1659,0.2501
05-05-2011,14:10:21,16.463,45.300,4.6,12.751,0.1666,0.2501
05-05-2011,15:10:22,15.008,39.300,1.3,13.401,0.1666,0.2509
05-05-2011,16:10:23,14.122,42.000,1.4,12.001,0.1666,0.2509
05-05-2011,17:10:24,14.505,43.800,2.3,10.907,0.1666,0.2509
05-05-2011,18:10:25,3.932,47.000,-6.3,9.829,0.1659,0.2509
05-05-2011,19:10:26,-3.479,72.900,-7.6,7.770,0.1652,0.2509
05-05-2011,20:10:27,-4.287,76.900,-7.7,5.821,0.1644,0.2509
05-05-2011,21:10:28,-3.094,69.500,-7.9,4.532,0.1644,0.2501
05-05-2011,22:10:29,-6.136,71.800,-10.4,3.749,0.1644,0.2501
05-05-2011,23:10:30,-8.033,84.200,-10.2,3.116,0.1630,0.2501
06-05-2011,00:10:31,-8.497,88.600,-10.1,2.610,0.1630,0.2494
06-05-2011,01:10:32,-8.165,88.800,-9.7,2.155,0.1630,0.2494
06-05-2011,02:10:33,-8.630,86.800,-10.4,1.778,0.1630,0.2494
06-05-2011,03:10:34,-8.965,86.800,-10.8,1.425,0.1623,0.2487
06-05-2011,04:10:35,-8.831,88.300,-10.4,1.153,0.1623,0.2487
06-05-2011,05:10:36,-8.463,83.000,-10.8,0.880,0.1623,0.2487
06-05-2011,06:10:37,-7.968,84.200,-10.2,0.687,0.1615,0.2487
06-05-2011,07:10:38,-7.608,81.300,-10.3,0.467,0.1608,0.2487
06-05-2011,08:10:39,-2.859,76.200,-6.5,0.301,0.1608,0.2480
06-05-2011,09:10:40,1.317,61.000,-5.4,0.163,0.1608,0.2480
06-05-2011,10:10:41,10.590,38.100,-3.1,0.218,0.1623,0.2480
06-05-2011,11:10:42,13.473,26.400,-5.4,0.329,0.1623,0.2480
06-05-2011,12:10:43,14.912,23.200,-5.9,2.423,0.1623,0.2480
06-05-2011,13:10:44,17.415,21.800,-4.6,6.965,0.1630,0.2480
06-05-2011,14:10:45,16.058,23.300,-4.9,10.222,0.1637,0.2487
06-05-2011,15:10:46,14.768,27.200,-3.9,11.078,0.1644,0.2487
06-05-2011,16:10:47,13.112,30.100,-4.0,10.394,0.1644,0.2494
06-05-2011,17:10:48,8.792,36.800,-5.2,9.558,0.1644,0.2494
06-05-2011,18:10:49,2.021,47.900,-7.9,8.319,0.1637,0.2494
06-05-2011,19:10:50,-3.777,72.300,-8.0,6.331,0.1637,0.2494
06-05-2011,20:10:51,-3.390,73.700,-7.4,4.740,0.1630,0.2494
06-05-2011,21:10:52,-6.010,75.500,-9.6,3.617,0.1623,0.2494
06-05-2011,22:10:53,-7.219,74.800,-10.9,2.823,0.1623,0.2487
06-05-2011,23:10:54,-8.165,73.800,-12.0,2.316,0.1623,0.2487
07-05-2011,00:10:55,-9.508,79.000,-12.5,1.886,0.1615,0.2487
07-05-2011,01:10:56,-9.337,78.000,-12.5,1.507,0.1615,0.2487
07-05-2011,02:10:57,-4.257,56.100,-11.7,1.153,0.1608,0.2480
07-05-2011,03:10:58,-6.898,51.400,-15.2,0.907,0.1608,0.2480
07-05-2011,04:10:59,-5.948,56.300,-13.2,0.715,0.1601,0.2480
07-05-2011,05:11:00,-1.384,39.700,-13.3,0.550,0.1608,0.2472
07-05-2011,06:11:01,-4.106,38.600,-16.1,0.384,0.1594,0.2472
07-05-2011,07:11:02,-2.859,35.100,-16.1,0.246,0.1594,0.2472
07-05-2011,08:11:03,-1.814,41.700,-13.1,0.135,0.1601,0.2472
07-05-2011,09:11:04,5.975,26.700,-11.7,0.135,0.1601,0.2472
07-05-2011,10:11:05,6.026,21.600,-14.3,0.218,0.1601,0.2472
07-05-2011,11:11:06,15.270,19.500,-7.9,0.356,0.1608,0.2472
07-05-2011,12:11:07,13.257,21.100,-8.5,3.274,0.1608,0.2472
07-05-2011,13:11:08,15.151,25.100,-4.7,6.230,0.1608,0.2472
07-05-2011,14:11:09,11.637,30.300,-5.2,9.903,0.1623,0.2472
07-05-2011,15:11:10,8.319,36.400,-5.7,9.780,0.1630,0.2480
07-05-2011,16:11:11,10.320,38.500,-3.2,8.990,0.1630,0.2487
07-05-2011,17:11:12,6.153,45.400,-4.8,8.369,0.1630,0.2487
07-05-2011,18:11:13,3.932,39.300,-8.7,7.015,0.1615,0.2487
07-05-2011,19:11:14,3.591,30.500,-12.2,5.565,0.1608,0.2487
07-05-2011,20:11:15,2.850,22.400,-16.5,4.688,0.1608,0.2480
07-05-2011,21:11:16,1.588,23.400,-17.1,4.011,0.1608,0.2480
07-05-2011,22:11:17,0.550,50.800,-8.5,3.380,0.1608,0.2480
07-05-2011,23:11:18,0.329,83.400,-2.2,2.983,0.1608,0.2480
08-05-2011,00:11:19,0.135,90.700,-1.2,2.823,0.1608,0.2480
08-05-2011,01:11:20,0.024,94.000,-0.8,2.557,0.1608,0.2480
08-05-2011,02:11:21,0.024,95.100,-0.7,2.450,0.1608,0.2480
08-05-2011,03:11:22,-0.339,94.200,-1.2,2.316,0.1608,0.2480
08-05-2011,04:11:23,-0.732,94.300,-1.5,2.047,0.1601,0.2472
08-05-2011,05:11:24,-2.450,95.400,-3.1,1.778,0.1608,0.2480
08-05-2011,06:11:25,-2.625,96.500,-3.1,1.425,0.1608,0.2472
08-05-2011,07:11:26,-1.441,97.000,-1.9,1.262,0.1601,0.2472
08-05-2011,08:11:27,-0.986,96.100,-1.5,1.262,0.1608,0.2472
08-05-2011,09:11:28,-0.591,94.600,-1.4,1.507,0.1601,0.2472
08-05-2011,10:11:29,0.934,93.300,-0.0,2.021,0.1601,0.2472
08-05-2011,11:11:30,4.480,85.900,2.3,3.116,0.1608,0.2472
08-05-2011,12:11:31,13.112,65.600,6.8,5.462,0.1608,0.2472
08-05-2011,13:11:32,13.642,51.900,4.0,8.519,0.1623,0.2472
08-05-2011,14:11:33,12.025,52.400,2.6,11.856,0.1623,0.2480
08-05-2011,15:11:34,16.344,49.500,5.8,12.219,0.1630,0.2480
08-05-2011,16:11:35,7.066,58.800,-0.4,11.151,0.1630,0.2487
08-05-2011,17:11:36,5.076,69.800,0.0,10.026,0.1630,0.2480
08-05-2011,18:11:37,2.850,80.300,-0.2,8.693,0.1623,0.2487
08-05-2011,19:11:38,1.615,94.800,0.9,7.469,0.1623,0.2487
08-05-2011,20:11:39,-0.088,97.000,-0.5,6.408,0.1630,0.2487
08-05-2011,21:11:40,1.099,98.300,0.9,5.308,0.1623,0.2487
08-05-2011,22:11:41,0.273,97.800,-0.0,4.973,0.1623,0.2487
08-05-2011,23:11:42,-0.451,98.100,-0.7,4.298,0.1623,0.2487
09-05-2011,00:11:43,-1.043,98.900,-1.2,3.854,0.1615,0.2487
09-05-2011,01:11:44,-2.189,99.100,-2.3,3.591,0.1615,0.2480
09-05-2011,02:11:45,-3.390,97.800,-3.7,2.956,0.1608,0.2480
09-05-2011,03:11:46,-2.683,98.900,-2.8,2.236,0.1608,0.2480
09-05-2011,04:11:47,-2.947,99.000,-3.1,2.047,0.1608,0.2480
09-05-2011,05:11:48,-2.947,99.100,-3.1,1.940,0.1608,0.2472
09-05-2011,06:11:49,-1.814,99.900,-1.8,1.832,0.1608,0.2472
09-05-2011,07:11:50,-1.756,100.000,-1.8,1.886,0.1608,0.2472
09-05-2011,08:11:51,-1.641,100.000,-1.6,1.886,0.1608,0.2472
09-05-2011,09:11:52,-1.185,100.000,-1.2,1.913,0.1608,0.2472
09-05-2011,10:11:53,-0.116,100.000,-0.1,2.074,0.1615,0.2472
09-05-2011,11:11:54,0.384,99.100,0.3,2.717,0.1615,0.2472
09-05-2011,12:11:55,2.423,95.800,1.8,3.880,0.1615,0.2472
09-05-2011,13:11:56,3.274,94.300,2.4,4.973,0.1615,0.2472
09-05-2011,14:11:57,2.744,92.300,1.6,5.591,0.1615,0.2472
09-05-2011,15:11:58,2.903,92.400,1.8,5.642,0.1615,0.2472
09-05-2011,16:11:59,4.011,91.400,2.7,5.488,0.1615,0.2472
09-05-2011,17:12:00,0.356,93.500,-0.6,5.360,0.1623,0.2480
09-05-2011,18:12:01,-1.071,97.000,-1.5,4.350,0.1615,0.2480
09-05-2011,19:12:02,-1.413,99.100,-1.5,3.485,0.1615,0.2480
09-05-2011,20:12:03,-1.727,99.500,-1.8,2.983,0.1615,0.2472
09-05-2011,21:12:04,-1.527,100.000,-1.5,2.584,0.1615,0.2472
09-05-2011,22:12:05,-1.699,100.000,-1.7,2.396,0.1615,0.2472
09-05-2011,23:12:06,-1.613,100.000,-1.6,2.209,0.1615,0.2472
