"Date Time, GMT+10:00","H08 Temp., ¡C","H08 Temp., ¡C","H08 Temp., ¡C","H08 Temp., ¡C"
05/14/07 08:00:00,6.62,6.62,6.22,6.62
05/14/07 09:00:00,6.62,6.22,6.22,6.62
05/14/07 10:00:00,6.22,6.22,6.22,6.62
05/14/07 11:00:00,5.81,5.81,6.22,6.62
05/14/07 12:00:00,6.22,5.81,6.22,6.62
05/14/07 13:00:00,6.22,5.81,6.22,6.62
05/14/07 14:00:00,6.22,6.22,6.22,6.62
05/14/07 15:00:00,5.81,5.81,6.22,6.62
05/14/07 16:00:00,6.22,6.22,6.22,6.62
05/14/07 17:00:00,7.83,7.83,6.22,6.62
05/14/07 18:00:00,10.99,10.99,6.62,6.62
05/14/07 19:00:00,12.55,12.55,7.03,6.62
05/14/07 20:00:00,14.09,14.09,7.83,7.03
05/14/07 21:00:00,14.09,14.47,8.23,7.03
05/14/07 22:00:00,10.21,10.60,8.63,7.43
05/14/07 23:00:00,12.55,12.55,9.03,7.83
05/15/07 00:00:00,9.42,9.42,8.63,7.83
05/15/07 01:00:00,6.62,6.22,8.63,7.83
05/15/07 02:00:00,4.99,4.15,8.23,7.83
05/15/07 03:00:00,3.74,2.03,7.83,7.83
05/15/07 04:00:00,2.46,2.03,7.03,7.43
05/15/07 05:00:00,2.03,1.17,6.62,7.43
05/15/07 06:00:00,2.03,0.73,6.22,7.03
05/15/07 07:00:00,1.17,1.60,6.22,7.03
05/15/07 08:00:00,1.17,1.60,5.81,6.62
05/15/07 09:00:00,4.57,4.15,5.81,6.62
05/15/07 10:00:00,5.40,4.99,5.81,6.22
05/15/07 11:00:00,4.99,4.57,5.81,6.22
05/15/07 12:00:00,4.57,4.57,5.81,6.22
05/15/07 13:00:00,4.15,3.74,5.81,6.22
05/15/07 14:00:00,4.99,4.99,5.81,6.22
05/15/07 15:00:00,6.62,6.22,5.81,6.22
05/15/07 16:00:00,7.03,6.62,5.81,6.22
05/15/07 17:00:00,8.23,8.63,6.22,6.22
05/15/07 18:00:00,10.21,10.60,6.22,6.22
05/15/07 19:00:00,14.85,14.85,7.03,6.62
05/15/07 20:00:00,11.77,12.16,7.43,6.62
05/15/07 21:00:00,11.77,12.16,7.83,7.03
05/15/07 22:00:00,13.70,14.09,8.23,7.43
05/15/07 23:00:00,10.99,11.77,8.63,7.43
05/16/07 00:00:00,8.63,8.63,8.63,7.83
05/16/07 01:00:00,7.83,7.43,8.23,7.83
05/16/07 02:00:00,6.62,6.62,8.23,7.83
05/16/07 03:00:00,7.03,7.03,7.83,7.83
05/16/07 04:00:00,6.62,6.62,7.83,7.43
05/16/07 05:00:00,7.03,6.62,7.43,7.43
05/16/07 06:00:00,7.03,7.03,7.43,7.43
05/16/07 07:00:00,6.62,6.62,7.03,7.43
05/16/07 08:00:00,6.62,5.81,7.03,7.43
05/16/07 09:00:00,6.62,6.22,7.03,7.03
05/16/07 10:00:00,7.03,6.62,7.03,7.03
05/16/07 11:00:00,7.03,6.62,7.03,7.03
05/16/07 12:00:00,6.62,6.62,7.03,7.03
05/16/07 13:00:00,6.62,6.62,7.03,7.03
05/16/07 14:00:00,6.22,6.22,7.03,7.03
05/16/07 15:00:00,6.22,6.22,7.03,7.03
05/16/07 16:00:00,6.62,6.62,7.03,7.03
05/16/07 17:00:00,7.03,7.03,7.03,7.03
05/16/07 18:00:00,8.63,8.63,7.03,7.03
05/16/07 19:00:00,8.63,9.03,7.43,7.03
05/16/07 20:00:00,10.60,10.99,7.43,7.03
05/16/07 21:00:00,10.60,10.99,7.83,7.43
05/16/07 22:00:00,9.82,10.21,8.23,7.43
05/16/07 23:00:00,9.03,9.03,8.23,7.83
05/17/07 00:00:00,8.23,8.63,8.23,7.83
05/17/07 01:00:00,6.22,6.22,8.23,7.83
05/17/07 02:00:00,4.99,4.99,7.83,7.83
05/17/07 03:00:00,6.22,5.81,7.43,7.83
05/17/07 04:00:00,3.74,3.31,7.43,7.43
05/17/07 05:00:00,3.31,2.89,7.03,7.43
05/17/07 06:00:00,1.60,2.46,6.62,7.03
05/17/07 07:00:00,2.89,2.89,6.62,7.03
05/17/07 08:00:00,1.60,0.73,6.22,7.03
05/17/07 09:00:00,1.60,0.73,5.81,6.62
05/17/07 10:00:00,1.17,0.29,5.81,6.62
05/17/07 11:00:00,1.60,1.17,5.40,6.22
05/17/07 12:00:00,0.73,0.29,5.40,6.22
05/17/07 13:00:00,0.73,-0.16,4.99,6.22
05/17/07 14:00:00,0.73,0.73,4.99,5.81
05/17/07 15:00:00,1.17,1.17,4.99,5.81
05/17/07 16:00:00,4.57,4.57,4.57,5.81
05/17/07 17:00:00,9.42,9.42,4.99,5.81
05/17/07 18:00:00,10.60,9.42,5.81,5.81
05/17/07 19:00:00,11.38,11.77,6.22,5.81
05/17/07 20:00:00,10.99,10.99,7.03,6.22
05/17/07 21:00:00,9.42,9.82,7.03,6.62
05/17/07 22:00:00,9.42,10.21,7.43,6.62
05/17/07 23:00:00,8.23,8.23,7.43,7.03
05/18/07 00:00:00,7.43,7.43,7.43,7.03
05/18/07 01:00:00,6.22,5.81,7.03,7.03
05/18/07 02:00:00,5.40,4.57,7.03,7.03
05/18/07 03:00:00,5.40,4.99,7.03,7.03
05/18/07 04:00:00,5.40,4.99,6.62,7.03
05/18/07 05:00:00,4.99,4.99,6.62,7.03
05/18/07 06:00:00,5.40,4.99,6.62,6.62
05/18/07 07:00:00,4.99,4.99,6.22,6.62
05/18/07 08:00:00,4.57,4.57,6.22,6.62
05/18/07 09:00:00,4.57,4.15,6.22,6.62
05/18/07 10:00:00,4.57,4.15,6.22,6.62
05/18/07 11:00:00,4.57,4.57,6.22,6.62
05/18/07 12:00:00,4.57,4.99,6.22,6.22
05/18/07 13:00:00,4.57,4.57,6.22,6.22
05/18/07 14:00:00,4.57,4.57,6.22,6.22
05/18/07 15:00:00,4.57,4.57,5.81,6.22
05/18/07 16:00:00,4.99,4.99,5.81,6.22
05/18/07 17:00:00,5.40,5.40,5.81,6.22
05/18/07 18:00:00,5.40,5.40,6.22,6.22
05/18/07 19:00:00,4.99,4.99,6.22,6.22
05/18/07 20:00:00,4.15,4.15,6.22,6.22
05/18/07 21:00:00,3.74,3.74,6.22,6.22
05/18/07 22:00:00,4.99,5.40,6.22,6.22
05/18/07 23:00:00,4.57,4.57,6.22,6.22
05/19/07 00:00:00,4.57,4.57,6.22,6.22
05/19/07 01:00:00,4.57,4.57,6.22,6.22
05/19/07 02:00:00,4.57,4.15,6.22,6.22
05/19/07 03:00:00,4.57,4.57,6.22,6.22
05/19/07 04:00:00,4.57,4.57,5.81,6.22
05/19/07 05:00:00,4.57,4.57,5.81,6.22
05/19/07 06:00:00,4.57,4.57,5.81,6.22
05/19/07 07:00:00,4.15,4.15,5.81,6.22
05/19/07 08:00:00,3.74,3.31,5.81,6.22
05/19/07 09:00:00,2.89,2.89,5.81,6.22
05/19/07 10:00:00,2.89,2.89,5.40,5.81
05/19/07 11:00:00,2.46,2.46,5.40,5.81
05/19/07 12:00:00,2.46,2.46,5.40,5.81
05/19/07 13:00:00,2.03,2.03,4.99,5.81
05/19/07 14:00:00,2.46,2.03,4.99,5.81
05/19/07 15:00:00,2.03,2.03,4.99,5.40
05/19/07 16:00:00,2.46,2.46,4.99,5.40
05/19/07 17:00:00,2.46,2.46,4.99,5.40
05/19/07 18:00:00,2.89,3.31,4.99,5.40
05/19/07 19:00:00,2.46,2.89,4.99,5.40
05/19/07 20:00:00,2.89,2.89,4.99,5.40
05/19/07 21:00:00,2.89,2.89,4.99,5.40
05/19/07 22:00:00,3.74,4.15,4.99,5.40
05/19/07 23:00:00,3.31,3.31,4.99,5.40
05/20/07 00:00:00,2.89,2.89,4.99,5.40
05/20/07 01:00:00,2.89,2.89,4.99,5.40
05/20/07 02:00:00,2.89,2.89,4.99,5.40
05/20/07 03:00:00,3.31,3.31,4.99,5.40
05/20/07 04:00:00,2.89,2.89,4.99,5.40
05/20/07 05:00:00,2.89,2.89,4.99,5.40
05/20/07 06:00:00,2.03,2.03,4.57,5.40
05/20/07 07:00:00,1.60,1.60,4.57,5.40
05/20/07 08:00:00,1.17,1.17,4.57,4.99
05/20/07 09:00:00,1.17,1.17,4.57,4.99
05/20/07 10:00:00,0.73,0.73,4.57,4.99
05/20/07 11:00:00,0.29,-0.16,4.15,4.99
05/20/07 12:00:00,0.73,0.29,4.15,4.99
05/20/07 13:00:00,0.73,0.73,4.15,4.57
05/20/07 14:00:00,-0.16,-0.16,3.74,4.57
05/20/07 15:00:00,0.29,0.29,3.74,4.57
05/20/07 16:00:00,0.73,1.17,3.74,4.57
05/20/07 17:00:00,1.17,1.17,3.74,4.57
05/20/07 18:00:00,2.03,2.46,4.15,4.57
05/20/07 19:00:00,2.46,2.89,4.15,4.57
05/20/07 20:00:00,2.89,3.31,4.57,4.57
05/20/07 21:00:00,3.31,3.74,4.57,4.99
05/20/07 22:00:00,2.89,2.89,4.99,4.99
05/20/07 23:00:00,1.60,1.60,4.99,4.99
05/21/07 00:00:00,1.17,1.60,4.99,4.99
05/21/07 01:00:00,0.29,0.29,4.57,4.99
05/21/07 02:00:00,-0.61,-0.61,4.57,4.99
05/21/07 03:00:00,-0.16,-0.16,4.15,4.99
05/21/07 04:00:00,-0.16,-0.16,4.15,4.57
05/21/07 05:00:00,-0.61,-0.61,3.74,4.57
05/21/07 06:00:00,0.29,0.29,3.74,4.57
05/21/07 07:00:00,-0.16,-0.16,3.74,4.57
05/21/07 08:00:00,-0.16,-0.16,3.74,4.57
05/21/07 09:00:00,-0.16,-0.16,3.74,4.15
05/21/07 10:00:00,-0.16,-0.16,3.31,4.15
05/21/07 11:00:00,-0.16,-0.16,3.31,4.15
05/21/07 12:00:00,0.29,0.29,3.31,4.15
05/21/07 13:00:00,0.29,0.29,3.31,4.15
05/21/07 14:00:00,0.73,0.73,3.31,4.15
05/21/07 15:00:00,0.73,0.73,3.31,4.15
05/21/07 16:00:00,1.17,1.17,3.31,4.15
05/21/07 17:00:00,1.60,1.60,3.31,4.15
05/21/07 18:00:00,1.60,1.60,3.31,4.15
05/21/07 19:00:00,1.60,1.60,3.31,4.15
05/21/07 20:00:00,0.29,0.29,3.74,4.15
05/21/07 21:00:00,1.17,1.17,3.74,4.15
05/21/07 22:00:00,0.29,0.29,3.31,4.15
05/21/07 23:00:00,0.29,-0.16,3.31,4.15
05/22/07 00:00:00,0.29,-0.16,3.31,3.74
05/22/07 01:00:00,-0.16,-0.16,3.31,3.74
05/22/07 02:00:00,0.29,0.29,2.89,3.74
05/22/07 03:00:00,-0.16,-0.16,2.89,3.74
05/22/07 04:00:00,-0.16,-0.16,2.89,3.74
05/22/07 05:00:00,-0.16,-0.61,2.89,3.31
05/22/07 06:00:00,-0.16,-1.06,2.89,3.31
05/22/07 07:00:00,-0.16,-1.06,2.89,3.31
05/22/07 08:00:00,-0.16,-1.51,2.89,3.31
05/22/07 09:00:00,-0.61,-1.97,2.89,3.31
05/22/07 10:00:00,-1.97,-1.97,2.46,3.31
05/22/07 11:00:00,-3.37,-3.37,2.46,3.31
05/22/07 12:00:00,-2.90,-2.44,2.46,3.31
05/22/07 13:00:00,-1.97,-2.90,2.46,3.31
05/22/07 14:00:00,-1.97,-2.90,2.46,3.31
05/22/07 15:00:00,-1.97,-2.90,2.46,3.31
05/22/07 16:00:00,-1.97,-2.90,2.46,3.31
05/22/07 17:00:00,-1.51,-1.97,2.46,3.31
05/22/07 18:00:00,-1.06,-1.97,2.46,3.31
05/22/07 19:00:00,-0.61,-1.51,2.46,3.31
05/22/07 20:00:00,-0.61,-0.61,2.46,3.31
05/22/07 21:00:00,-0.16,-0.61,2.46,3.31
05/22/07 22:00:00,-0.16,-1.06,2.46,3.31
05/22/07 23:00:00,-0.16,-1.51,2.46,3.31
05/23/07 00:00:00,-0.61,-1.51,2.46,3.31
05/23/07 01:00:00,-1.06,-1.06,2.46,3.31
05/23/07 02:00:00,-1.06,-1.97,2.46,3.31
05/23/07 03:00:00,-1.51,-1.97,2.46,3.31
05/23/07 04:00:00,-1.06,-1.06,2.46,3.31
05/23/07 05:00:00,-1.06,-1.06,2.46,3.31
05/23/07 06:00:00,-0.61,-0.61,2.46,3.31
05/23/07 07:00:00,-0.61,-0.61,2.46,2.89
05/23/07 08:00:00,-0.61,-0.61,2.46,3.31
05/23/07 09:00:00,-0.61,-0.61,2.46,2.89
05/23/07 10:00:00,-0.61,-0.61,2.46,2.89
05/23/07 11:00:00,-0.61,-0.16,2.46,2.89
05/23/07 12:00:00,-0.16,-0.16,2.46,2.89
05/23/07 13:00:00,-0.16,-0.16,2.46,2.89
05/23/07 14:00:00,-0.16,-0.16,2.46,2.89
05/23/07 15:00:00,-0.16,-0.16,2.46,2.89
05/23/07 16:00:00,-0.16,-0.16,2.46,2.89
05/23/07 17:00:00,-0.16,-0.16,2.46,2.89
05/23/07 18:00:00,-0.16,0.29,2.46,2.89
05/23/07 19:00:00,-0.16,1.17,2.46,2.89
05/23/07 20:00:00,-0.16,0.73,2.89,2.89
05/23/07 21:00:00,0.29,1.17,2.89,2.89
05/23/07 22:00:00,0.29,1.17,2.89,3.31
05/23/07 23:00:00,0.29,0.29,2.89,3.31
05/24/07 00:00:00,0.29,0.73,2.89,3.31
05/24/07 01:00:00,0.29,0.73,2.89,3.31
05/24/07 02:00:00,0.73,0.73,2.89,3.31
05/24/07 03:00:00,0.73,0.73,2.89,3.31
05/24/07 04:00:00,0.29,0.29,2.89,3.31
05/24/07 05:00:00,0.73,0.73,2.89,3.31
05/24/07 06:00:00,0.29,0.29,2.89,3.31
05/24/07 07:00:00,0.73,0.73,2.89,3.31
05/24/07 08:00:00,0.73,0.73,2.89,3.31
05/24/07 09:00:00,1.17,1.17,2.89,3.31
05/24/07 10:00:00,0.73,0.73,2.89,3.31
05/24/07 11:00:00,0.73,0.73,2.89,3.31
05/24/07 12:00:00,0.73,0.73,2.89,3.31
05/24/07 13:00:00,0.73,0.73,2.89,3.31
05/24/07 14:00:00,0.29,0.29,2.46,3.31
05/24/07 15:00:00,-0.16,-0.16,2.46,2.89
05/24/07 16:00:00,0.29,0.29,2.46,2.89
05/24/07 17:00:00,1.17,1.17,2.46,2.89
05/24/07 18:00:00,1.17,1.60,2.46,2.89
05/24/07 19:00:00,2.46,2.89,2.89,2.89
05/24/07 20:00:00,1.60,1.60,2.89,3.31
05/24/07 21:00:00,2.46,2.89,3.31,3.31
05/24/07 22:00:00,2.03,2.46,3.31,3.31
05/24/07 23:00:00,1.60,1.60,3.31,3.31
05/25/07 00:00:00,1.17,1.17,3.31,3.31
05/25/07 01:00:00,1.17,1.17,3.31,3.31
05/25/07 02:00:00,1.17,1.17,2.89,3.31
05/25/07 03:00:00,0.73,0.73,2.89,3.31
05/25/07 04:00:00,0.73,0.73,2.89,3.31
05/25/07 05:00:00,0.29,0.29,2.89,3.31
05/25/07 06:00:00,0.29,0.29,2.89,3.31
05/25/07 07:00:00,0.29,0.29,2.89,3.31
05/25/07 08:00:00,0.29,0.29,2.89,3.31
05/25/07 09:00:00,0.73,0.73,2.46,3.31
05/25/07 10:00:00,0.73,0.73,2.46,3.31
05/25/07 11:00:00,0.73,0.73,2.46,2.89
05/25/07 12:00:00,0.73,0.73,2.46,2.89
05/25/07 13:00:00,1.17,1.17,2.46,2.89
05/25/07 14:00:00,1.17,1.17,2.46,2.89
05/25/07 15:00:00,1.17,1.17,2.89,2.89
05/25/07 16:00:00,1.17,1.17,2.89,3.31
05/25/07 17:00:00,2.03,2.46,2.89,3.31
05/25/07 18:00:00,2.03,2.46,2.89,3.31
05/25/07 19:00:00,4.15,4.57,3.31,3.31
05/25/07 20:00:00,4.99,5.40,3.31,3.31
05/25/07 21:00:00,6.22,6.62,3.74,3.74
05/25/07 22:00:00,7.83,8.63,4.15,3.74
05/25/07 23:00:00,4.57,4.99,4.57,4.15
05/26/07 00:00:00,4.57,4.99,4.57,4.15
05/26/07 01:00:00,1.60,1.60,4.57,4.15
05/26/07 02:00:00,2.03,2.03,4.15,4.15
05/26/07 03:00:00,3.74,3.31,3.74,4.15
05/26/07 04:00:00,4.99,3.74,3.74,4.15
05/26/07 05:00:00,4.15,3.74,3.74,4.15
05/26/07 06:00:00,2.46,1.60,3.31,3.74
05/26/07 07:00:00,-0.16,-1.06,3.31,3.74
05/26/07 08:00:00,-0.61,-1.51,2.89,3.74
05/26/07 09:00:00,-1.06,-1.51,2.89,3.74
05/26/07 10:00:00,-1.51,-1.97,2.89,3.31
05/26/07 11:00:00,-1.51,-1.97,2.46,3.31
05/26/07 12:00:00,0.29,-0.61,2.46,3.31
05/26/07 13:00:00,-1.06,-1.51,2.46,3.31
05/26/07 14:00:00,2.89,2.89,2.03,2.89
05/26/07 15:00:00,3.74,3.74,2.03,2.89
05/26/07 16:00:00,6.62,5.81,2.03,2.89
05/26/07 17:00:00,9.42,9.03,2.03,2.89
05/26/07 18:00:00,12.93,12.55,2.89,2.89
05/26/07 19:00:00,14.09,13.70,3.31,3.31
05/26/07 20:00:00,15.23,14.85,4.15,3.74
05/26/07 21:00:00,15.23,14.85,4.99,3.74
05/26/07 22:00:00,15.62,14.85,5.40,4.57
05/26/07 23:00:00,15.23,14.85,5.81,4.57
05/27/07 00:00:00,12.16,12.55,5.81,4.99
05/27/07 01:00:00,3.74,2.89,5.81,4.99
05/27/07 02:00:00,0.73,0.73,5.40,4.99
05/27/07 03:00:00,0.29,-1.06,4.99,4.99
05/27/07 04:00:00,0.29,-0.61,4.15,4.99
05/27/07 05:00:00,4.57,3.74,4.15,4.57
05/27/07 06:00:00,4.57,3.74,3.74,4.57
05/27/07 07:00:00,4.15,3.74,3.74,4.15
05/27/07 08:00:00,3.74,3.74,3.74,4.15
05/27/07 09:00:00,2.46,2.46,3.31,4.15
05/27/07 10:00:00,1.60,1.60,3.31,3.74
05/27/07 11:00:00,2.46,2.03,2.89,3.74
05/27/07 12:00:00,2.46,2.46,2.89,3.74
05/27/07 13:00:00,2.03,2.03,2.89,3.74
05/27/07 14:00:00,2.89,2.89,2.89,3.31
05/27/07 15:00:00,2.03,2.03,2.46,3.31
05/27/07 16:00:00,4.15,4.15,2.46,3.31
05/27/07 17:00:00,7.83,7.43,2.46,3.31
05/27/07 18:00:00,10.99,9.82,2.89,3.31
05/27/07 19:00:00,10.60,10.21,3.31,3.31
05/27/07 20:00:00,10.99,10.60,3.74,3.74
05/27/07 21:00:00,9.82,9.42,4.57,3.74
05/27/07 22:00:00,9.42,9.03,4.99,4.15
05/27/07 23:00:00,7.83,7.83,4.99,4.57
05/28/07 00:00:00,5.40,5.40,4.99,4.57
05/28/07 01:00:00,2.03,2.03,4.57,4.57
05/28/07 02:00:00,1.17,1.17,4.15,4.57
05/28/07 03:00:00,0.73,0.73,3.74,4.15
05/28/07 04:00:00,2.03,2.03,3.74,4.15
05/28/07 05:00:00,2.89,2.89,3.74,4.15
05/28/07 06:00:00,3.74,3.74,3.74,4.15
05/28/07 07:00:00,3.74,3.74,3.74,3.74
05/28/07 08:00:00,4.57,4.15,3.74,3.74
05/28/07 09:00:00,4.57,4.15,3.74,3.74
05/28/07 10:00:00,4.57,4.57,3.74,4.15
05/28/07 11:00:00,4.57,4.57,3.74,4.15
05/28/07 12:00:00,4.57,4.57,3.74,4.15
05/28/07 13:00:00,4.57,4.57,4.15,4.15
05/28/07 14:00:00,4.57,4.57,4.15,4.15
05/28/07 15:00:00,4.57,4.57,4.15,4.15
05/28/07 16:00:00,4.15,4.15,4.15,4.15
05/28/07 17:00:00,4.15,4.15,4.15,4.15
05/28/07 18:00:00,4.15,4.15,4.15,4.15
05/28/07 19:00:00,4.57,4.57,4.15,4.15
05/28/07 20:00:00,4.57,4.99,4.15,4.57
05/28/07 21:00:00,4.99,5.40,4.57,4.57
05/28/07 22:00:00,4.99,4.99,4.57,4.57
05/28/07 23:00:00,4.99,4.99,4.57,4.57
05/29/07 00:00:00,4.99,4.99,4.57,4.57
05/29/07 01:00:00,4.57,4.57,4.57,4.57
05/29/07 02:00:00,4.57,4.57,4.57,4.57
05/29/07 03:00:00,4.57,4.57,4.57,4.57
05/29/07 04:00:00,4.57,4.57,4.57,4.57
05/29/07 05:00:00,4.99,4.57,4.57,4.57
05/29/07 06:00:00,4.99,4.99,4.57,4.57
05/29/07 07:00:00,5.40,5.40,4.57,4.57
05/29/07 08:00:00,5.81,5.81,4.57,4.57
05/29/07 09:00:00,5.81,5.81,4.57,4.57
05/29/07 10:00:00,5.81,5.81,4.99,4.57
05/29/07 11:00:00,5.81,5.81,4.99,4.99
05/29/07 12:00:00,5.81,5.40,4.99,4.99
05/29/07 13:00:00,5.40,5.40,4.99,4.99
05/29/07 14:00:00,5.40,5.40,4.99,4.99
05/29/07 15:00:00,5.40,5.40,4.99,4.99
05/29/07 16:00:00,5.40,5.40,4.99,4.99
05/29/07 17:00:00,5.40,5.40,4.99,4.99
05/29/07 18:00:00,5.81,5.81,4.99,4.99
05/29/07 19:00:00,5.81,5.81,4.99,4.99
05/29/07 20:00:00,6.22,6.22,5.40,4.99
05/29/07 21:00:00,6.62,6.62,5.40,4.99
05/29/07 22:00:00,7.03,7.03,5.40,4.99
05/29/07 23:00:00,7.03,7.03,5.40,5.40
05/30/07 00:00:00,7.43,7.03,5.40,5.40
05/30/07 01:00:00,7.43,7.03,5.40,5.40
05/30/07 02:00:00,3.31,3.31,5.40,5.40
05/30/07 03:00:00,2.89,2.89,5.40,5.40
05/30/07 04:00:00,1.60,1.60,4.99,5.40
05/30/07 05:00:00,0.29,0.29,4.99,4.99
05/30/07 06:00:00,0.29,0.29,4.57,4.99
05/30/07 07:00:00,-0.16,-0.16,4.15,4.57
05/30/07 08:00:00,-0.16,-0.16,3.74,4.57
05/30/07 09:00:00,-0.16,-0.16,3.74,4.57
05/30/07 10:00:00,-0.16,-0.16,3.74,4.15
05/30/07 11:00:00,-0.16,-0.16,3.31,4.15
05/30/07 12:00:00,-0.16,-1.97,3.31,4.15
05/30/07 13:00:00,-1.06,-1.97,3.31,3.74
05/30/07 14:00:00,-1.06,-1.51,3.31,3.74
05/30/07 15:00:00,-1.06,-1.97,2.89,3.74
05/30/07 16:00:00,-1.06,-1.97,2.89,3.74
05/30/07 17:00:00,-1.51,-2.44,2.89,3.74
05/30/07 18:00:00,-1.06,-1.97,2.89,3.74
05/30/07 19:00:00,-0.61,-1.06,2.89,3.31
05/30/07 20:00:00,-0.16,-1.06,2.89,3.31
05/30/07 21:00:00,-0.16,-0.16,2.89,3.31
05/30/07 22:00:00,-0.16,-1.51,2.89,3.31
05/30/07 23:00:00,-0.61,-1.97,2.89,3.31
05/31/07 00:00:00,-1.06,-2.44,2.89,3.31
05/31/07 01:00:00,-1.51,-3.37,2.89,3.31
