"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818207, LBL: Ambient)","RH, % (SEN S/N: 9818207)","DewPt, ¡C (SEN S/N: 9818207)","Water Content, m?/m? (SEN S/N: 9827490, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833762, LBL: 10cmBG)"
05-11-2011,03:23:46,5.847,97.300,5.5,0.2000,0.2596
05-11-2011,04:23:47,5.308,95.300,4.6,0.1993,0.2596
05-11-2011,05:23:48,5.462,93.600,4.5,0.2008,0.2596
05-11-2011,06:23:49,6.077,91.900,4.9,0.2008,0.2596
05-11-2011,07:23:50,7.419,80.300,4.3,0.1993,0.2589
05-11-2011,08:23:51,11.297,63.500,4.6,0.1993,0.2589
05-11-2011,09:23:52,14.745,63.100,7.8,0.2015,0.2589
05-11-2011,10:23:53,18.366,57.500,9.8,0.2037,0.2581
05-11-2011,11:23:54,20.674,51.100,10.2,0.2022,0.2581
05-11-2011,12:23:55,24.098,49.700,13.0,0.2029,0.2574
05-11-2011,13:23:56,22.609,49.200,11.4,0.1993,0.2567
05-11-2011,14:23:57,24.677,50.000,13.6,0.1957,0.2560
05-11-2011,15:23:58,23.881,51.500,13.3,0.1913,0.2545
05-11-2011,16:23:59,22.824,49.200,11.6,0.1870,0.2530
05-11-2011,17:24:00,20.317,51.700,10.1,0.1833,0.2523
05-11-2011,18:24:01,17.558,56.600,8.9,0.1804,0.2509
05-11-2011,19:24:02,11.783,65.100,5.5,0.1790,0.2501
05-11-2011,20:24:03,7.041,80.300,3.9,0.1797,0.2494
05-11-2011,21:24:04,7.343,86.600,5.3,0.1790,0.2487
05-11-2011,22:24:05,7.970,84.800,5.6,0.1790,0.2480
05-11-2011,23:24:06,8.568,78.100,5.0,0.1797,0.2472
06-11-2011,00:24:07,9.608,72.000,4.8,0.1782,0.2472
06-11-2011,01:24:08,10.247,69.600,4.9,0.1782,0.2472
06-11-2011,02:24:09,10.345,70.300,5.2,0.1782,0.2472
06-11-2011,03:24:10,10.883,71.000,5.8,0.1782,0.2465
06-11-2011,04:24:11,10.687,72.400,5.9,0.1775,0.2465
06-11-2011,05:24:12,10.565,78.900,7.1,0.1775,0.2458
06-11-2011,06:24:13,10.614,83.700,8.0,0.1768,0.2458
06-11-2011,07:24:14,11.029,84.400,8.5,0.1775,0.2458
06-11-2011,08:24:15,11.589,86.300,9.4,0.1775,0.2451
06-11-2011,09:24:16,12.727,86.000,10.5,0.1775,0.2451
06-11-2011,10:24:17,13.786,84.400,11.2,0.1775,0.2451
06-11-2011,11:24:18,15.796,78.900,12.2,0.1768,0.2451
06-11-2011,12:24:19,21.223,64.500,14.3,0.1797,0.2443
06-11-2011,13:24:20,22.944,60.200,14.8,0.1790,0.2436
06-11-2011,14:24:21,17.701,65.400,11.1,0.1732,0.2422
06-11-2011,15:24:22,19.817,66.300,13.4,0.1724,0.2414
06-11-2011,16:24:23,14.864,75.300,10.5,0.1695,0.2400
06-11-2011,17:24:24,11.175,89.700,9.6,0.2182,0.3707
06-11-2011,18:24:25,10.051,99.200,9.9,0.2247,0.3475
06-11-2011,19:24:26,10.296,100.000,10.3,0.2269,0.3351
06-11-2011,20:24:27,10.222,100.000,10.2,0.2356,0.3250
06-11-2011,21:24:28,9.632,100.000,9.6,0.2400,0.3315
06-11-2011,22:24:29,10.124,100.000,10.1,0.2400,0.3250
06-11-2011,23:24:30,10.271,100.000,10.3,0.2385,0.3199
07-11-2011,00:24:31,10.271,100.000,10.3,0.2429,0.3162
07-11-2011,01:24:32,10.271,100.000,10.3,0.2436,0.3199
07-11-2011,02:24:33,10.051,100.000,10.1,0.2436,0.3177
07-11-2011,03:24:34,10.051,100.000,10.1,0.2436,0.3155
07-11-2011,04:24:35,9.756,100.000,9.8,0.2436,0.3126
07-11-2011,05:24:36,9.583,100.000,9.6,0.2436,0.3104
07-11-2011,06:24:37,9.534,100.000,9.5,0.2436,0.3090
07-11-2011,07:24:38,9.558,100.000,9.6,0.2429,0.3075
07-11-2011,08:24:39,9.928,100.000,9.9,0.2429,0.3061
07-11-2011,09:24:40,11.127,99.900,11.1,0.2436,0.3046
07-11-2011,10:24:41,13.570,94.400,12.7,0.2458,0.3032
07-11-2011,11:24:42,17.225,77.700,13.3,0.2465,0.3024
07-11-2011,12:24:43,18.366,64.800,11.6,0.2458,0.3003
07-11-2011,13:24:44,19.508,64.300,12.6,0.2436,0.2981
07-11-2011,14:24:45,21.199,61.400,13.5,0.2407,0.2944
07-11-2011,15:24:46,20.246,60.400,12.4,0.2385,0.2930
07-11-2011,16:24:47,19.294,61.700,11.8,0.2356,0.2908
07-11-2011,17:24:48,18.985,63.100,11.8,0.2342,0.2886
07-11-2011,18:24:49,14.864,67.600,8.9,0.2320,0.2879
07-11-2011,19:24:50,11.151,79.800,7.8,0.2305,0.2865
07-11-2011,20:24:51,9.262,92.200,8.1,0.2298,0.2850
07-11-2011,21:24:52,9.040,96.400,8.5,0.2291,0.2843
07-11-2011,22:24:53,9.163,97.900,8.9,0.2291,0.2836
07-11-2011,23:24:54,9.780,97.500,9.4,0.2284,0.2828
08-11-2011,00:24:55,10.418,93.100,9.4,0.2284,0.2821
08-11-2011,01:24:56,11.127,91.800,9.9,0.2291,0.2821
08-11-2011,02:24:57,11.662,95.200,10.9,0.2284,0.2814
08-11-2011,03:24:58,12.147,97.300,11.7,0.2284,0.2806
08-11-2011,04:24:59,11.516,98.300,11.3,0.2276,0.2806
08-11-2011,05:25:00,11.977,98.300,11.7,0.2276,0.2806
08-11-2011,06:25:01,11.929,97.700,11.6,0.2276,0.2799
08-11-2011,07:25:02,12.122,97.000,11.7,0.2276,0.2799
08-11-2011,08:25:03,12.775,97.700,12.4,0.2276,0.2792
08-11-2011,09:25:04,12.292,99.500,12.2,0.2276,0.2799
08-11-2011,10:25:05,12.509,100.000,12.5,0.2589,0.3533
08-11-2011,11:25:06,12.389,100.000,12.4,0.2596,0.3402
08-11-2011,12:25:07,14.745,99.800,14.7,0.2567,0.3279
08-11-2011,13:25:08,12.195,95.900,11.6,0.2545,0.3228
08-11-2011,14:25:09,16.249,93.100,15.2,0.2552,0.3191
08-11-2011,15:25:10,15.676,76.900,11.7,0.2516,0.3162
08-11-2011,16:25:11,15.963,75.900,11.7,0.2501,0.3133
08-11-2011,17:25:12,14.218,78.300,10.5,0.2494,0.3112
08-11-2011,18:25:13,12.944,83.400,10.2,0.2480,0.3097
08-11-2011,19:25:14,11.807,87.500,9.8,0.2465,0.3082
08-11-2011,20:25:15,9.977,90.400,8.5,0.2465,0.3075
08-11-2011,21:25:16,10.296,93.100,9.2,0.2458,0.3068
08-11-2011,22:25:17,10.296,99.100,10.2,0.2451,0.3053
08-11-2011,23:25:18,9.928,99.900,9.9,0.2443,0.3046
09-11-2011,00:25:19,10.467,99.700,10.4,0.2443,0.3039
09-11-2011,01:25:20,10.761,99.500,10.7,0.2443,0.3039
09-11-2011,02:25:21,11.078,99.400,11.0,0.2443,0.3032
09-11-2011,03:25:22,11.151,99.100,11.0,0.2451,0.3024
09-11-2011,04:25:23,11.151,99.900,11.1,0.2443,0.3024
09-11-2011,05:25:24,10.736,100.000,10.7,0.2451,0.3024
09-11-2011,06:25:25,11.224,100.000,11.2,0.2443,0.3017
09-11-2011,07:25:26,11.686,100.000,11.7,0.2443,0.3010
09-11-2011,08:25:27,11.977,100.000,12.0,0.2443,0.3010
09-11-2011,09:25:28,11.904,100.000,11.9,0.2436,0.3010
09-11-2011,10:25:29,12.340,100.000,12.4,0.2501,0.2995
09-11-2011,11:25:30,11.807,100.000,11.8,0.2596,0.2995
09-11-2011,12:25:31,12.896,100.000,12.9,0.2727,0.3475
09-11-2011,13:25:32,12.195,100.000,12.2,0.2712,0.3446
09-11-2011,14:25:33,12.001,100.000,12.0,0.2698,0.3380
09-11-2011,15:25:34,12.534,100.000,12.5,0.2676,0.3366
09-11-2011,16:25:35,12.316,100.000,12.3,0.2639,0.3315
09-11-2011,17:25:36,13.137,99.100,13.0,0.2625,0.3279
09-11-2011,18:25:37,13.233,98.300,13.0,0.2603,0.3250
09-11-2011,19:25:38,13.257,99.300,13.2,0.2596,0.3228
09-11-2011,20:25:39,12.968,100.000,13.0,0.2581,0.3206
09-11-2011,21:25:40,12.001,100.000,12.0,0.2705,0.3271
09-11-2011,22:25:41,10.980,100.000,11.0,0.2894,0.3787
09-11-2011,23:25:42,10.467,100.000,10.5,0.2727,0.3475
10-11-2011,00:25:43,9.608,100.000,9.6,0.2843,0.3620
10-11-2011,01:25:44,9.780,100.000,9.8,0.2966,0.3802
10-11-2011,02:25:45,9.336,100.000,9.3,0.2850,0.3635
10-11-2011,03:25:46,9.188,100.000,9.2,0.2865,0.3584
10-11-2011,04:25:47,9.336,100.000,9.3,0.2799,0.3475
10-11-2011,05:25:48,9.608,100.000,9.6,0.2828,0.3482
10-11-2011,06:25:49,8.668,100.000,8.7,0.2915,0.3635
10-11-2011,07:25:50,7.116,100.000,7.1,0.2944,0.3845
10-11-2011,08:25:51,4.636,100.000,4.6,0.2850,0.3635
10-11-2011,09:25:52,6.153,100.000,6.2,0.2727,0.3409
10-11-2011,10:25:53,9.534,100.000,9.5,0.2705,0.3337
10-11-2011,11:25:54,11.759,88.200,9.9,0.2676,0.3293
10-11-2011,12:25:55,13.257,71.200,8.2,0.2661,0.3264
10-11-2011,13:25:56,13.714,66.000,7.5,0.2632,0.3235
10-11-2011,14:25:57,14.098,63.400,7.3,0.2618,0.3213
10-11-2011,15:25:58,14.314,59.200,6.5,0.2589,0.3184
10-11-2011,16:25:59,13.594,58.800,5.7,0.2574,0.3170
10-11-2011,17:26:00,10.565,64.400,4.1,0.2545,0.3148
10-11-2011,18:26:01,7.494,76.100,3.6,0.2530,0.3141
10-11-2011,19:26:02,6.357,82.200,3.6,0.2523,0.3133
10-11-2011,20:26:03,4.869,89.200,3.2,0.2523,0.3119
10-11-2011,21:26:04,5.616,89.300,4.0,0.2516,0.3112
10-11-2011,22:26:05,5.154,88.400,3.4,0.2523,0.3104
10-11-2011,23:26:06,4.168,86.800,2.2,0.2523,0.3104
11-11-2011,00:26:07,3.274,91.700,2.1,0.2509,0.3090
11-11-2011,01:26:08,2.503,95.100,1.8,0.2501,0.3090
11-11-2011,02:26:09,1.886,96.800,1.4,0.2509,0.3082
11-11-2011,03:26:10,1.615,97.600,1.3,0.2501,0.3075
11-11-2011,04:26:11,1.534,98.400,1.3,0.2509,0.3075
11-11-2011,05:26:12,2.047,99.000,1.9,0.2509,0.3068
11-11-2011,06:26:13,1.751,98.800,1.6,0.2501,0.3068
11-11-2011,07:26:14,4.141,99.100,4.0,0.2494,0.3061
11-11-2011,08:26:15,7.393,91.800,6.2,0.2487,0.3061
11-11-2011,09:26:16,11.904,79.200,8.4,0.2530,0.3053
11-11-2011,10:26:17,14.768,66.600,8.6,0.2560,0.3053
11-11-2011,11:26:18,16.820,63.000,9.8,0.2567,0.3046
11-11-2011,12:26:19,20.460,62.400,13.1,0.2552,0.3039
11-11-2011,13:26:20,20.770,61.600,13.1,0.2523,0.3024
11-11-2011,14:26:21,20.722,60.100,12.7,0.2494,0.3010
11-11-2011,15:26:22,19.222,57.800,10.7,0.2465,0.3003
11-11-2011,16:26:23,18.057,58.400,9.8,0.2443,0.2988
11-11-2011,17:26:24,13.305,63.200,6.5,0.2429,0.2974
11-11-2011,18:26:25,9.608,71.700,4.8,0.2422,0.2966
11-11-2011,19:26:26,7.494,81.100,4.5,0.2422,0.2959
11-11-2011,20:26:27,6.230,87.800,4.4,0.2414,0.2952
11-11-2011,21:26:28,5.411,92.300,4.3,0.2407,0.2944
11-11-2011,22:26:29,5.770,93.100,4.7,0.2407,0.2937
11-11-2011,23:26:30,5.719,91.100,4.4,0.2407,0.2937
12-11-2011,00:26:31,5.642,87.500,3.7,0.2407,0.2937
12-11-2011,01:26:32,5.488,87.200,3.5,0.2407,0.2930
12-11-2011,02:26:33,5.872,87.200,3.9,0.2414,0.2923
12-11-2011,03:26:34,5.360,87.700,3.5,0.2392,0.2923
12-11-2011,04:26:35,5.050,89.000,3.4,0.2392,0.2923
12-11-2011,05:26:36,4.194,91.900,3.0,0.2392,0.2923
12-11-2011,06:26:37,4.740,95.100,4.0,0.2400,0.2915
12-11-2011,07:26:38,4.869,94.000,4.0,0.2392,0.2915
12-11-2011,08:26:39,9.657,84.000,7.1,0.2400,0.2915
12-11-2011,09:26:40,12.122,65.900,6.0,0.2414,0.2908
12-11-2011,10:26:41,14.721,59.000,6.8,0.2451,0.2901
12-11-2011,11:26:42,17.653,55.700,8.7,0.2436,0.2894
12-11-2011,12:26:43,18.176,54.600,8.9,0.2429,0.2886
12-11-2011,13:26:44,18.866,51.800,8.8,0.2392,0.2879
12-11-2011,14:26:45,19.318,50.200,8.7,0.2385,0.2865
12-11-2011,15:26:46,19.508,48.500,8.4,0.2349,0.2850
12-11-2011,16:26:47,17.748,49.300,7.0,0.2320,0.2836
12-11-2011,17:26:48,17.011,48.400,6.1,0.2298,0.2821
12-11-2011,18:26:49,13.666,51.700,3.9,0.2276,0.2814
12-11-2011,19:26:50,9.485,59.500,2.0,0.2262,0.2806
12-11-2011,20:26:51,3.958,77.300,0.4,0.2254,0.2792
12-11-2011,21:26:52,4.063,93.400,3.1,0.2254,0.2792
12-11-2011,22:26:53,1.534,90.100,0.1,0.2247,0.2785
12-11-2011,23:26:54,1.886,95.500,1.2,0.2247,0.2777
13-11-2011,00:26:55,1.262,94.600,0.5,0.2247,0.2777
13-11-2011,01:26:56,3.036,97.800,2.7,0.2247,0.2777
13-11-2011,02:26:57,3.433,96.000,2.9,0.2247,0.2777
13-11-2011,03:26:58,4.402,92.400,3.3,0.2247,0.2770
13-11-2011,04:26:59,4.921,84.500,2.5,0.2240,0.2770
13-11-2011,05:27:00,4.792,82.700,2.1,0.2240,0.2770
13-11-2011,06:27:01,4.662,85.400,2.4,0.2240,0.2770
13-11-2011,07:27:02,7.569,78.200,4.0,0.2240,0.2763
13-11-2011,08:27:03,11.248,71.100,6.2,0.2254,0.2763
13-11-2011,09:27:04,12.147,65.400,5.9,0.2254,0.2763
13-11-2011,10:27:05,16.773,60.500,9.1,0.2269,0.2763
13-11-2011,11:27:06,16.796,55.900,8.0,0.2262,0.2756
13-11-2011,12:27:07,16.225,62.600,9.1,0.2240,0.2748
13-11-2011,13:27:08,20.079,62.000,12.6,0.2254,0.2748
13-11-2011,14:27:09,17.558,56.600,8.9,0.2218,0.2734
13-11-2011,15:27:10,17.368,61.400,9.9,0.2196,0.2727
13-11-2011,16:27:11,13.161,66.300,7.0,0.2175,0.2712
13-11-2011,17:27:12,11.565,70.200,6.3,0.2167,0.2705
13-11-2011,18:27:13,8.469,94.300,7.6,0.2131,0.2712
13-11-2011,19:27:14,8.045,96.800,7.6,0.2153,0.2712
13-11-2011,20:27:15,7.845,97.300,7.5,0.2160,0.2705
13-11-2011,21:27:16,7.192,95.800,6.6,0.2167,0.2705
13-11-2011,22:27:17,6.965,92.300,5.8,0.2175,0.2698
13-11-2011,23:27:18,7.444,87.800,5.6,0.2167,0.2698
14-11-2011,00:27:19,7.670,85.200,5.4,0.2175,0.2698
14-11-2011,01:27:20,7.745,82.900,5.0,0.2182,0.2698
14-11-2011,02:27:21,7.519,82.500,4.7,0.2182,0.2698
14-11-2011,03:27:22,7.645,79.500,4.3,0.2182,0.2690
14-11-2011,04:27:23,8.344,77.200,4.6,0.2182,0.2690
14-11-2011,05:27:24,8.344,80.100,5.1,0.2182,0.2690
14-11-2011,06:27:25,8.792,75.700,4.7,0.2182,0.2683
14-11-2011,07:27:26,10.516,77.800,6.8,0.2196,0.2683
14-11-2011,08:27:27,11.880,82.100,8.9,0.2196,0.2683
14-11-2011,09:27:28,12.823,86.200,10.6,0.2204,0.2676
14-11-2011,10:27:29,15.414,83.400,12.6,0.2218,0.2683
14-11-2011,11:27:30,18.675,73.700,13.9,0.2233,0.2676
14-11-2011,12:27:31,18.866,60.400,11.1,0.2218,0.2668
14-11-2011,13:27:32,20.007,54.700,10.6,0.2189,0.2654
14-11-2011,14:27:33,19.888,54.500,10.5,0.2167,0.2639
14-11-2011,15:27:34,18.794,49.700,8.1,0.2124,0.2625
14-11-2011,16:27:35,16.654,52.300,6.9,0.2095,0.2610
14-11-2011,17:27:36,14.194,54.800,5.2,0.2066,0.2596
14-11-2011,18:27:37,10.810,70.500,5.7,0.2051,0.2581
14-11-2011,19:27:38,9.386,75.000,5.2,0.2044,0.2574
14-11-2011,20:27:39,8.543,80.200,5.3,0.2044,0.2567
14-11-2011,21:27:40,8.643,83.600,6.0,0.2037,0.2567
14-11-2011,22:27:41,7.318,85.900,5.1,0.2037,0.2567
14-11-2011,23:27:42,6.965,87.200,5.0,0.2037,0.2560
15-11-2011,00:27:43,7.091,88.500,5.3,0.2029,0.2560
15-11-2011,01:27:44,6.914,88.100,5.1,0.2029,0.2560
15-11-2011,02:27:45,6.484,87.000,4.5,0.2022,0.2560
15-11-2011,03:27:46,6.000,82.700,3.3,0.2022,0.2552
15-11-2011,04:27:47,6.433,81.700,3.5,0.2015,0.2552
15-11-2011,05:27:48,6.535,78.800,3.1,0.2008,0.2552
15-11-2011,06:27:49,6.484,74.500,2.3,0.2008,0.2545
15-11-2011,07:27:50,8.095,67.100,2.4,0.2000,0.2538
15-11-2011,08:27:51,11.102,68.500,5.5,0.2008,0.2538
15-11-2011,09:27:52,13.233,60.500,5.8,0.2015,0.2530
15-11-2011,10:27:53,16.487,55.400,7.5,0.2022,0.2530
15-11-2011,11:27:54,18.509,51.700,8.4,0.2022,0.2523
15-11-2011,12:27:55,19.413,47.900,8.1,0.2000,0.2509
15-11-2011,13:27:56,19.888,48.400,8.7,0.1957,0.2501
15-11-2011,14:27:57,20.126,48.200,8.9,0.1920,0.2480
15-11-2011,15:27:58,18.675,50.700,8.3,0.1877,0.2458
15-11-2011,16:27:59,18.438,52.700,8.6,0.1833,0.2443
15-11-2011,17:28:00,16.701,55.000,7.6,0.1811,0.2429
15-11-2011,18:28:01,14.146,58.900,6.2,0.1790,0.2422
15-11-2011,19:28:02,11.127,67.000,5.2,0.1782,0.2407
15-11-2011,20:28:03,9.583,74.400,5.3,0.1775,0.2400
15-11-2011,21:28:04,9.706,76.800,5.8,0.1768,0.2400
15-11-2011,22:28:05,9.805,76.600,5.9,0.1768,0.2392
15-11-2011,23:28:06,10.492,74.800,6.2,0.1768,0.2392
16-11-2011,00:28:07,10.320,72.700,5.6,0.1761,0.2385
16-11-2011,01:28:08,9.312,75.400,5.2,0.1761,0.2385
16-11-2011,02:28:09,10.271,76.100,6.3,0.1761,0.2385
16-11-2011,03:28:10,9.139,77.700,5.5,0.1761,0.2385
16-11-2011,04:28:11,7.293,97.000,6.9,0.1746,0.2385
16-11-2011,05:28:12,6.737,99.700,6.7,0.2153,0.2581
16-11-2011,06:28:13,6.585,99.900,6.6,0.2211,0.2770
16-11-2011,07:28:14,6.509,100.000,6.5,0.2305,0.3206
16-11-2011,08:28:15,7.670,100.000,7.7,0.2530,0.3635
16-11-2011,09:28:16,7.695,100.000,7.7,0.2712,0.3656
16-11-2011,10:28:17,8.469,100.000,8.5,0.2712,0.3489
16-11-2011,11:28:18,13.714,96.800,13.2,0.2690,0.3358
16-11-2011,12:28:19,16.296,83.800,13.6,0.2654,0.3279
16-11-2011,13:28:20,17.368,75.000,12.9,0.2625,0.3220
16-11-2011,14:28:21,17.058,73.700,12.3,0.2603,0.3177
16-11-2011,15:28:22,11.977,80.300,8.7,0.2574,0.3148
16-11-2011,16:28:23,17.201,69.600,11.6,0.2574,0.3126
16-11-2011,17:28:24,16.344,66.500,10.1,0.2552,0.3104
16-11-2011,18:28:25,12.509,71.500,7.5,0.2538,0.3090
16-11-2011,19:28:26,8.045,89.000,6.4,0.2523,0.3075
16-11-2011,20:28:27,6.661,95.200,6.0,0.2516,0.3068
16-11-2011,21:28:28,4.921,95.500,4.3,0.2509,0.3061
16-11-2011,22:28:29,1.670,91.600,0.4,0.2487,0.3046
16-11-2011,23:28:30,1.832,95.000,1.1,0.2487,0.3039
17-11-2011,00:28:31,2.637,87.700,0.8,0.2480,0.3032
17-11-2011,01:28:32,3.089,80.600,0.1,0.2480,0.3024
17-11-2011,02:28:33,4.740,89.200,3.1,0.2480,0.3017
17-11-2011,03:28:34,5.437,99.400,5.4,0.2480,0.3010
17-11-2011,04:28:35,5.179,99.900,5.2,0.2472,0.3010
17-11-2011,05:28:36,4.921,100.000,4.9,0.2472,0.3010
17-11-2011,06:28:37,5.924,100.000,5.9,0.2472,0.3003
17-11-2011,07:28:38,7.619,100.000,7.6,0.2472,0.3003
17-11-2011,08:28:39,10.394,96.700,9.9,0.2480,0.2995
17-11-2011,09:28:40,13.714,86.100,11.4,0.2509,0.2995
17-11-2011,10:28:41,16.439,76.400,12.3,0.2516,0.2988
17-11-2011,11:28:42,16.439,70.400,11.1,0.2501,0.2981
17-11-2011,12:28:43,21.987,65.600,15.3,0.2509,0.2974
17-11-2011,13:28:44,19.817,67.500,13.6,0.2472,0.2959
17-11-2011,14:28:45,17.106,73.400,12.3,0.2443,0.2952
17-11-2011,15:28:46,20.650,69.800,15.0,0.2451,0.2930
17-11-2011,16:28:47,19.770,68.900,13.9,0.2422,0.2923
17-11-2011,17:28:48,18.366,68.400,12.5,0.2407,0.2915
17-11-2011,18:28:49,15.079,74.400,10.6,0.2385,0.2901
17-11-2011,19:28:50,11.492,81.800,8.5,0.2385,0.2894
17-11-2011,20:28:51,8.469,93.800,7.5,0.2371,0.2886
17-11-2011,21:28:52,8.668,98.500,8.5,0.2371,0.2886
17-11-2011,22:28:53,8.593,99.700,8.6,0.2371,0.2879
17-11-2011,23:28:54,8.494,99.900,8.5,0.2363,0.2879
18-11-2011,00:28:55,8.045,100.000,8.1,0.2363,0.2879
18-11-2011,01:28:56,8.568,100.000,8.6,0.2363,0.2872
18-11-2011,02:28:57,8.693,99.900,8.7,0.2363,0.2872
18-11-2011,03:28:58,8.792,99.900,8.8,0.2356,0.2872
18-11-2011,04:28:59,8.941,99.000,8.8,0.2356,0.2865
18-11-2011,05:29:00,8.916,97.700,8.6,0.2356,0.2865
18-11-2011,06:29:01,9.114,99.600,9.1,0.2349,0.2865
18-11-2011,07:29:02,10.663,98.900,10.5,0.2356,0.2872
18-11-2011,08:29:03,13.473,94.800,12.7,0.2363,0.2865
18-11-2011,09:29:04,17.034,85.000,14.5,0.2385,0.2865
18-11-2011,10:29:05,16.201,80.100,12.8,0.2378,0.2865
18-11-2011,11:29:06,16.320,81.900,13.2,0.2363,0.2857
18-11-2011,12:29:07,19.318,76.200,15.0,0.2371,0.2850
18-11-2011,13:29:08,20.817,74.700,16.2,0.2356,0.2843
18-11-2011,14:29:09,20.889,72.500,15.8,0.2342,0.2828
18-11-2011,15:29:10,20.627,74.600,16.0,0.2320,0.2821
18-11-2011,16:29:11,20.913,72.900,15.9,0.2291,0.2799
18-11-2011,17:29:12,17.130,75.100,12.7,0.2269,0.2792
18-11-2011,18:29:13,15.318,85.900,13.0,0.2254,0.2785
18-11-2011,19:29:14,13.497,87.200,11.4,0.2247,0.2777
18-11-2011,20:29:15,12.896,92.200,11.7,0.2240,0.2777
18-11-2011,21:29:16,13.112,91.400,11.8,0.2240,0.2770
