"Date","Time, GMT+10:00","Temp, °C (LGR S/N: 2426035, SEN S/N: 2426035)","Temp, °C (LGR S/N: 2426035, SEN S/N: 2426035)","Temp, °C (LGR S/N: 2426035, SEN S/N: 2426035)","Temp, °C (LGR S/N: 2426035, SEN S/N: 2426035)"
07/05/15,17:14:47,-0.004,1.805,3.512,4.037
07/05/15,18:14:47,-0.088,1.751,3.485,4.037
07/05/15,19:14:47,-0.171,1.751,3.485,4.037
07/05/15,20:14:47,-0.032,1.805,3.459,4.011
07/05/15,21:14:47,-0.143,1.832,3.459,4.011
07/05/15,22:14:47,-0.199,1.805,3.433,3.985
07/05/15,23:14:47,-0.143,1.832,3.433,3.985
08/05/15,00:14:47,-0.311,1.859,3.433,3.985
08/05/15,01:14:47,-0.507,1.886,3.406,3.958
08/05/15,02:14:47,-0.620,1.886,3.406,3.958
08/05/15,03:14:47,-0.423,1.913,3.406,3.958
08/05/15,04:14:47,-0.451,1.886,3.406,3.932
08/05/15,05:14:47,-0.227,1.913,3.406,3.932
08/05/15,06:14:47,-0.283,1.940,3.380,3.932
08/05/15,07:14:47,-0.367,1.994,3.380,3.932
08/05/15,08:14:47,-0.423,1.940,3.354,3.906
08/05/15,09:14:47,-0.227,1.886,3.380,3.906
08/05/15,10:14:47,-0.004,1.886,3.354,3.906
08/05/15,11:14:47,0.051,1.832,3.354,3.880
08/05/15,12:14:47,0.218,1.235,3.354,3.880
08/05/15,13:14:47,0.301,1.425,3.354,3.880
08/05/15,14:14:47,0.467,1.534,3.406,3.880
08/05/15,15:14:47,0.384,1.615,3.433,3.906
08/05/15,16:14:47,0.135,1.615,3.459,3.906
08/05/15,17:14:47,0.079,1.643,3.459,3.906
08/05/15,18:14:47,0.190,1.588,3.433,3.906
08/05/15,19:14:47,0.218,1.615,3.433,3.906
08/05/15,20:14:47,0.356,1.643,3.406,3.906
08/05/15,21:14:47,0.163,1.615,3.380,3.880
08/05/15,22:14:47,0.384,1.643,3.380,3.880
08/05/15,23:14:47,0.522,1.724,3.380,3.854
09/05/15,00:14:47,0.880,1.805,3.354,3.854
09/05/15,01:14:47,1.180,1.886,3.354,3.854
09/05/15,02:14:47,1.289,1.940,3.380,3.854
09/05/15,03:14:47,1.425,2.074,3.380,3.854
09/05/15,04:14:47,1.044,2.074,3.380,3.854
09/05/15,05:14:47,1.344,2.074,3.406,3.854
09/05/15,06:14:47,1.017,2.074,3.406,3.854
09/05/15,07:14:47,1.126,2.101,3.406,3.854
09/05/15,08:14:47,1.805,2.209,3.406,3.854
09/05/15,09:14:47,2.209,2.450,3.433,3.880
09/05/15,10:14:47,3.009,2.770,3.485,3.880
09/05/15,11:14:47,3.538,3.168,3.564,3.906
09/05/15,12:14:47,3.380,3.248,3.670,3.958
09/05/15,13:14:47,3.327,3.248,3.801,4.011
09/05/15,14:14:47,2.690,3.142,3.880,4.063
09/05/15,15:14:47,2.423,3.036,3.906,4.115
09/05/15,16:14:47,1.913,2.850,3.932,4.168
09/05/15,17:14:47,1.994,2.637,3.932,4.194
09/05/15,18:14:47,1.967,2.664,3.906,4.194
09/05/15,19:14:47,1.697,2.530,3.854,4.194
09/05/15,20:14:47,1.724,2.423,3.801,4.168
09/05/15,21:14:47,1.724,2.262,3.749,4.141
09/05/15,22:14:47,1.913,2.370,3.696,4.089
09/05/15,23:14:47,2.074,2.503,3.643,4.063
10/05/15,00:14:47,1.886,2.450,3.670,4.063
10/05/15,01:14:47,1.886,2.423,3.643,4.037
10/05/15,02:14:47,1.615,2.316,3.643,4.037
10/05/15,03:14:47,1.724,2.343,3.643,4.037
10/05/15,04:14:47,1.289,2.209,3.643,4.037
10/05/15,05:14:47,0.356,1.751,3.617,4.037
10/05/15,06:14:47,0.163,1.317,3.564,4.011
10/05/15,07:14:47,-0.004,1.425,3.485,3.985
10/05/15,08:14:47,0.107,1.480,3.406,3.932
10/05/15,09:14:47,0.218,1.643,3.354,3.880
10/05/15,10:14:47,0.246,1.778,3.301,3.854
10/05/15,11:14:47,0.246,1.886,3.248,3.801
10/05/15,12:14:47,0.190,1.859,3.195,3.775
10/05/15,13:14:47,0.163,1.615,2.956,3.643
10/05/15,14:14:47,0.246,1.262,2.797,3.459
10/05/15,15:14:47,0.522,1.643,2.717,3.380
10/05/15,16:14:47,0.439,1.697,2.690,3.327
10/05/15,17:14:47,0.467,1.724,2.664,3.301
10/05/15,18:14:47,0.329,1.670,2.690,3.274
10/05/15,19:14:47,0.412,1.588,2.717,3.274
10/05/15,20:14:47,0.218,1.507,2.717,3.274
10/05/15,21:14:47,0.107,1.534,2.717,3.274
10/05/15,22:14:47,0.079,1.480,2.744,3.274
10/05/15,23:14:47,0.079,1.453,2.744,3.274
11/05/15,00:14:47,0.079,1.425,2.744,3.274
11/05/15,01:14:47,0.135,1.425,2.744,3.274
11/05/15,02:14:47,0.273,1.425,2.744,3.274
11/05/15,03:14:47,0.439,1.507,2.744,3.274
11/05/15,04:14:47,0.660,1.561,2.744,3.274
11/05/15,05:14:47,0.852,1.615,2.744,3.274
11/05/15,06:14:47,0.880,1.643,2.770,3.274
11/05/15,07:14:47,1.071,1.615,2.770,3.274
11/05/15,08:14:47,1.017,1.697,2.797,3.274
11/05/15,09:14:47,1.289,1.805,2.797,3.274
11/05/15,10:14:47,1.398,1.832,2.850,3.274
11/05/15,11:14:47,1.670,1.967,2.903,3.301
11/05/15,12:14:47,2.155,2.101,2.930,3.327
11/05/15,13:14:47,2.074,2.155,3.009,3.354
11/05/15,14:14:47,2.717,2.236,3.116,3.406
11/05/15,15:14:47,2.047,2.343,3.221,3.459
11/05/15,16:14:47,1.643,2.343,3.301,3.512
11/05/15,17:14:47,1.071,2.262,3.354,3.564
11/05/15,18:14:47,0.880,2.182,3.380,3.591
11/05/15,19:14:47,0.907,2.101,3.354,3.617
11/05/15,20:14:47,0.825,2.101,3.354,3.643
11/05/15,21:14:47,0.880,2.047,3.354,3.643
11/05/15,22:14:47,1.071,1.994,3.327,3.643
11/05/15,23:14:47,1.180,1.940,3.327,3.643
12/05/15,00:14:47,1.344,1.994,3.301,3.643
12/05/15,01:14:47,1.208,1.913,3.301,3.643
12/05/15,02:14:47,1.235,1.886,3.301,3.643
12/05/15,03:14:47,1.534,1.886,3.274,3.643
12/05/15,04:14:47,1.670,2.074,3.274,3.643
12/05/15,05:14:47,1.697,2.128,3.274,3.643
12/05/15,06:14:47,1.805,2.182,3.274,3.643
12/05/15,07:14:47,1.453,2.101,3.274,3.643
12/05/15,08:14:47,1.697,2.182,3.274,3.643
12/05/15,09:14:47,2.477,2.343,3.301,3.643
12/05/15,10:14:47,2.850,2.637,3.327,3.643
12/05/15,11:14:47,2.956,2.744,3.380,3.670
12/05/15,12:14:47,3.089,2.983,3.459,3.696
12/05/15,13:14:47,2.930,3.089,3.564,3.749
12/05/15,14:14:47,2.717,2.930,3.643,3.801
12/05/15,15:14:47,2.450,2.877,3.696,3.827
12/05/15,16:14:47,2.343,2.797,3.696,3.880
12/05/15,17:14:47,1.507,2.557,3.696,3.880
12/05/15,18:14:47,1.480,2.477,3.670,3.880
12/05/15,19:14:47,0.024,2.021,3.591,3.880
12/05/15,20:14:47,-0.255,1.778,3.538,3.880
12/05/15,21:14:47,-0.789,1.724,3.459,3.827
12/05/15,22:14:47,-1.441,1.615,3.380,3.801
12/05/15,23:14:47,-2.218,1.480,3.327,3.775
13/05/15,00:14:47,-2.363,1.344,3.274,3.722
13/05/15,01:14:47,-2.712,1.208,3.221,3.696
13/05/15,02:14:47,-2.683,1.153,3.168,3.670
13/05/15,03:14:47,-2.654,1.099,3.116,3.617
13/05/15,04:14:47,-2.392,1.071,3.063,3.591
13/05/15,05:14:47,-1.958,1.071,3.036,3.564
13/05/15,06:14:47,-2.160,1.099,2.983,3.538
13/05/15,07:14:47,-2.450,1.071,2.956,3.485
13/05/15,08:14:47,-1.670,1.044,2.903,3.459
13/05/15,09:14:47,-1.356,1.044,2.877,3.433
13/05/15,10:14:47,-0.367,1.044,2.850,3.406
13/05/15,11:14:47,-0.339,1.099,2.823,3.380
13/05/15,12:14:47,-0.004,1.153,2.797,3.354
13/05/15,13:14:47,0.605,1.208,2.770,3.327
13/05/15,14:14:47,1.480,1.344,2.770,3.301
13/05/15,15:14:47,0.715,1.507,2.744,3.301
13/05/15,16:14:47,0.384,1.534,2.744,3.274
13/05/15,17:14:47,-0.817,1.480,2.717,3.248
13/05/15,18:14:47,-1.727,1.425,2.717,3.248
13/05/15,19:14:47,-1.986,1.371,2.664,3.221
13/05/15,20:14:47,-1.785,1.317,2.637,3.195
13/05/15,21:14:47,-1.498,1.289,2.610,3.195
13/05/15,22:14:47,-1.356,1.235,2.584,3.168
13/05/15,23:14:47,-1.270,1.208,2.557,3.142
14/05/15,00:14:47,-1.498,1.153,2.530,3.116
14/05/15,01:14:47,-1.584,1.153,2.503,3.089
14/05/15,02:14:47,-1.613,1.126,2.477,3.063
14/05/15,03:14:47,-1.527,1.126,2.450,3.036
14/05/15,04:14:47,-1.299,1.099,2.423,3.009
14/05/15,05:14:47,-1.327,1.071,2.423,3.009
14/05/15,06:14:47,-1.213,1.099,2.396,2.983
14/05/15,07:14:47,-1.015,1.099,2.370,2.983
14/05/15,08:14:47,-0.395,1.099,2.370,2.956
14/05/15,09:14:47,-0.032,1.153,2.343,2.930
14/05/15,10:14:47,0.024,1.180,2.343,2.930
14/05/15,11:14:47,0.797,1.262,2.343,2.903
14/05/15,12:14:47,2.047,1.480,2.343,2.903
14/05/15,13:14:47,2.343,1.697,2.343,2.903
14/05/15,14:14:47,2.396,1.940,2.343,2.903
14/05/15,15:14:47,2.236,2.074,2.343,2.877
14/05/15,16:14:47,2.047,2.101,2.370,2.903
14/05/15,17:14:47,1.534,2.074,2.396,2.903
14/05/15,18:14:47,1.398,2.021,2.396,2.903
14/05/15,19:14:47,1.507,2.021,2.423,2.930
14/05/15,20:14:47,1.262,2.021,2.450,2.930
14/05/15,21:14:47,1.425,1.994,2.450,2.930
14/05/15,22:14:47,1.480,2.047,2.477,2.956
14/05/15,23:14:47,1.480,2.047,2.503,2.956
15/05/15,00:14:47,1.453,2.074,2.557,2.983
15/05/15,01:14:47,1.534,2.101,2.584,3.009
15/05/15,02:14:47,1.235,2.128,2.637,3.036
15/05/15,03:14:47,1.044,2.101,2.664,3.063
15/05/15,04:14:47,1.017,2.047,2.690,3.063
15/05/15,05:14:47,0.989,2.074,2.717,3.116
15/05/15,06:14:47,0.934,2.101,2.744,3.116
15/05/15,07:14:47,0.218,2.021,2.744,3.116
15/05/15,08:14:47,0.522,1.940,2.744,3.142
15/05/15,09:14:47,1.071,1.967,2.744,3.142
15/05/15,10:14:47,2.503,2.101,2.717,3.142
15/05/15,11:14:47,4.610,2.503,2.744,3.142
15/05/15,12:14:47,9.089,3.380,2.797,3.142
15/05/15,13:14:47,13.882,4.973,2.903,3.168
15/05/15,14:14:47,15.318,6.230,3.036,3.221
15/05/15,15:14:47,14.697,6.179,3.168,3.301
15/05/15,16:14:47,10.173,6.026,3.274,3.380
15/05/15,17:14:47,2.477,4.947,3.327,3.433
15/05/15,18:14:47,1.425,3.880,3.327,3.512
15/05/15,19:14:47,0.301,3.380,3.274,3.512
15/05/15,20:14:47,-0.060,3.036,3.221,3.512
15/05/15,21:14:47,0.190,2.797,3.168,3.512
15/05/15,22:14:47,-0.789,2.610,3.089,3.485
15/05/15,23:14:47,-1.699,2.423,3.009,3.459
16/05/15,00:14:47,-2.537,2.262,2.956,3.406
16/05/15,01:14:47,-2.918,2.047,2.877,3.380
16/05/15,02:14:47,-3.657,1.886,2.797,3.327
16/05/15,03:14:47,-4.287,1.697,2.717,3.274
16/05/15,04:14:47,-4.439,1.507,2.664,3.248
16/05/15,05:14:47,-4.804,1.344,2.557,3.195
16/05/15,06:14:47,-4.804,1.208,2.477,3.142
16/05/15,07:14:47,-4.926,1.071,2.396,3.063
16/05/15,08:14:47,-3.212,0.962,2.343,3.009
16/05/15,09:14:47,-1.613,0.934,2.262,2.956
16/05/15,10:14:47,-0.676,0.907,2.209,2.903
16/05/15,11:14:47,0.412,0.962,2.155,2.850
16/05/15,12:14:47,8.145,1.071,2.101,2.823
16/05/15,13:14:47,10.956,2.021,2.074,2.770
16/05/15,14:14:47,10.149,3.749,2.047,2.744
16/05/15,15:14:47,7.695,3.932,2.047,2.717
16/05/15,16:14:47,4.688,3.406,2.021,2.690
16/05/15,17:14:47,-0.873,2.584,2.021,2.664
16/05/15,18:14:47,-2.334,2.182,2.021,2.664
16/05/15,19:14:47,-3.508,1.913,2.021,2.664
16/05/15,20:14:47,-4.712,1.670,2.021,2.637
16/05/15,21:14:47,-5.418,1.453,1.994,2.637
16/05/15,22:14:47,-5.295,1.262,1.994,2.637
16/05/15,23:14:47,-4.804,1.099,1.967,2.610
17/05/15,00:14:47,-5.295,0.934,1.940,2.584
17/05/15,01:14:47,-5.357,0.797,1.886,2.584
17/05/15,02:14:47,-5.388,0.660,1.859,2.530
17/05/15,03:14:47,-4.712,0.550,1.805,2.503
17/05/15,04:14:47,-4.318,0.439,1.778,2.477
17/05/15,05:14:47,-3.094,0.356,1.724,2.450
17/05/15,06:14:47,-4.682,0.301,1.697,2.423
17/05/15,07:14:47,-4.378,0.218,1.670,2.370
17/05/15,08:14:47,-3.006,0.163,1.615,2.370
17/05/15,09:14:47,-0.311,0.163,1.588,2.316
17/05/15,10:14:47,0.439,0.218,1.561,2.289
17/05/15,11:14:47,1.670,0.273,1.534,2.262
17/05/15,12:14:47,8.394,0.356,1.507,2.236
17/05/15,13:14:47,10.541,0.934,1.507,2.236
17/05/15,14:14:47,10.222,2.530,1.507,2.209
17/05/15,15:14:47,7.015,2.797,1.507,2.182
17/05/15,16:14:47,4.454,2.450,1.507,2.182
17/05/15,17:14:47,-1.213,1.778,1.507,2.182
17/05/15,18:14:47,-2.918,1.425,1.480,2.155
17/05/15,19:14:47,-3.419,1.262,1.507,2.155
17/05/15,20:14:47,-4.257,1.126,1.507,2.155
17/05/15,21:14:47,-4.926,0.962,1.507,2.155
17/05/15,22:14:47,-5.480,0.852,1.507,2.155
17/05/15,23:14:47,-5.542,0.715,1.507,2.155
18/05/15,00:14:47,-5.542,0.605,1.480,2.155
18/05/15,01:14:47,-6.262,0.495,1.453,2.128
18/05/15,02:14:47,-6.802,0.356,1.453,2.101
18/05/15,03:14:47,-6.579,0.218,1.398,2.101
18/05/15,04:14:47,-6.834,0.107,1.371,2.074
18/05/15,05:14:47,-6.610,0.024,1.344,2.047
18/05/15,06:14:47,-6.994,-0.032,1.289,2.021
18/05/15,07:14:47,-6.930,-0.088,1.289,1.994
18/05/15,08:14:47,-4.743,-0.143,1.235,1.994
18/05/15,09:14:47,-1.641,-0.171,1.208,1.967
18/05/15,10:14:47,0.989,-0.143,1.153,1.913
18/05/15,11:14:47,3.538,-0.116,1.153,1.886
18/05/15,12:14:47,8.941,-0.088,1.126,1.886
18/05/15,13:14:47,10.320,-0.032,1.126,1.859
18/05/15,14:14:47,9.879,0.522,1.099,1.832
18/05/15,15:14:47,6.636,1.588,1.099,1.832
18/05/15,16:14:47,4.089,1.534,1.099,1.832
18/05/15,17:14:47,-1.641,1.071,1.099,1.832
18/05/15,18:14:47,-3.807,0.880,1.126,1.805
18/05/15,19:14:47,-4.773,0.742,1.126,1.805
18/05/15,20:14:47,-5.636,0.632,1.126,1.805
18/05/15,21:14:47,-3.687,0.550,1.126,1.805
18/05/15,22:14:47,-1.327,0.495,1.126,1.805
18/05/15,23:14:47,-0.423,0.467,1.126,1.805
19/05/15,00:14:47,-0.004,0.495,1.126,1.805
19/05/15,01:14:47,1.724,0.522,1.126,1.778
19/05/15,02:14:47,2.316,0.632,1.126,1.778
19/05/15,03:14:47,3.009,1.126,1.099,1.778
19/05/15,04:14:47,3.932,1.751,1.099,1.778
19/05/15,05:14:47,3.906,2.021,1.126,1.778
19/05/15,06:14:47,4.063,2.182,1.126,1.778
19/05/15,07:14:47,3.538,2.903,1.126,1.778
19/05/15,08:14:47,3.459,2.610,1.017,1.697
19/05/15,09:14:47,4.011,3.089,0.962,1.643
19/05/15,10:14:47,4.428,3.512,0.852,1.507
19/05/15,11:14:47,5.205,3.643,0.825,1.425
19/05/15,12:14:47,5.334,3.827,0.907,1.453
19/05/15,13:14:47,4.324,3.985,0.989,1.507
19/05/15,14:14:47,5.693,3.775,1.099,1.561
19/05/15,15:14:47,3.958,3.985,1.208,1.643
19/05/15,16:14:47,4.584,3.775,1.425,1.751
19/05/15,17:14:47,4.636,3.775,1.588,1.859
19/05/15,18:14:47,4.480,3.749,1.751,1.967
19/05/15,19:14:47,4.115,3.696,1.913,2.074
19/05/15,20:14:47,4.063,3.617,2.047,2.182
19/05/15,21:14:47,3.854,3.564,2.155,2.289
19/05/15,22:14:47,3.880,3.512,2.262,2.370
19/05/15,23:14:47,3.749,3.485,2.370,2.450
20/05/15,00:14:47,3.538,3.433,2.423,2.530
20/05/15,01:14:47,3.485,3.406,2.503,2.610
20/05/15,02:14:47,3.116,3.327,2.584,2.664
20/05/15,03:14:47,3.009,3.248,2.610,2.717
20/05/15,04:14:47,3.248,3.221,2.664,2.770
20/05/15,05:14:47,3.722,3.327,2.690,2.823
20/05/15,06:14:47,4.141,3.459,2.744,2.850
20/05/15,07:14:47,4.428,3.591,2.797,2.903
20/05/15,08:14:47,4.610,3.722,2.877,2.956
20/05/15,09:14:47,4.662,3.827,2.956,3.009
20/05/15,10:14:47,4.324,3.880,3.036,3.063
20/05/15,11:14:47,4.350,3.906,3.142,3.142
20/05/15,12:14:47,4.324,3.906,3.195,3.195
20/05/15,13:14:47,4.168,3.854,3.274,3.248
20/05/15,14:14:47,4.089,3.801,3.327,3.301
20/05/15,15:14:47,3.670,3.775,3.380,3.354
20/05/15,16:14:47,3.116,3.617,3.406,3.406
20/05/15,17:14:47,2.503,3.354,3.433,3.433
20/05/15,18:14:47,1.805,3.116,3.406,3.485
20/05/15,19:14:47,1.453,2.983,3.354,3.485
20/05/15,20:14:47,0.605,2.770,3.301,3.485
20/05/15,21:14:47,0.770,2.530,3.221,3.459
20/05/15,22:14:47,0.962,2.584,3.142,3.433
20/05/15,23:14:47,0.825,2.557,3.089,3.380
21/05/15,00:14:47,1.071,2.557,3.036,3.354
21/05/15,01:14:47,1.507,2.584,3.009,3.327
21/05/15,02:14:47,1.588,2.610,2.983,3.327
21/05/15,03:14:47,0.190,2.477,2.956,3.301
21/05/15,04:14:47,0.135,2.289,2.930,3.274
21/05/15,05:14:47,0.550,2.262,2.877,3.248
21/05/15,06:14:47,0.797,2.262,2.850,3.221
21/05/15,07:14:47,1.235,2.262,2.823,3.221
21/05/15,08:14:47,2.690,2.343,2.823,3.195
21/05/15,09:14:47,4.895,2.797,2.823,3.195
21/05/15,10:14:47,5.898,3.485,2.903,3.195
21/05/15,11:14:47,7.368,3.985,3.009,3.221
21/05/15,12:14:47,7.469,4.506,3.142,3.274
21/05/15,13:14:47,6.433,4.506,3.301,3.327
21/05/15,14:14:47,5.770,4.584,3.433,3.433
21/05/15,15:14:47,4.921,4.480,3.538,3.512
21/05/15,16:14:47,4.350,4.298,3.564,3.591
21/05/15,17:14:47,3.380,4.063,3.591,3.617
21/05/15,18:14:47,3.089,3.854,3.591,3.670
21/05/15,19:14:47,2.930,3.722,3.564,3.670
21/05/15,20:14:47,2.903,3.617,3.538,3.696
21/05/15,21:14:47,2.903,3.564,3.538,3.696
21/05/15,22:14:47,2.850,3.512,3.512,3.670
21/05/15,23:14:47,2.850,3.459,3.485,3.670
22/05/15,00:14:47,2.477,3.380,3.459,3.670
22/05/15,01:14:47,2.316,3.301,3.433,3.670
22/05/15,02:14:47,2.182,3.248,3.406,3.643
22/05/15,03:14:47,2.209,3.221,3.380,3.643
22/05/15,04:14:47,2.021,3.142,3.354,3.617
22/05/15,05:14:47,1.507,3.036,3.327,3.617
22/05/15,06:14:47,0.934,2.850,3.301,3.591
22/05/15,07:14:47,0.660,2.690,3.248,3.564
22/05/15,08:14:47,0.715,2.610,3.168,3.538
22/05/15,09:14:47,2.209,2.690,3.116,3.512
22/05/15,10:14:47,3.749,3.063,3.063,3.459
22/05/15,11:14:47,6.433,3.696,3.063,3.433
22/05/15,12:14:47,6.914,4.376,3.142,3.433
22/05/15,13:14:47,10.834,5.231,3.248,3.459
22/05/15,14:14:47,8.990,5.539,3.301,3.512
22/05/15,15:14:47,5.745,4.895,3.380,3.538
22/05/15,16:14:47,3.564,4.194,3.354,3.564
22/05/15,17:14:47,1.805,3.775,3.354,3.591
22/05/15,18:14:47,-0.171,3.327,3.301,3.564
