"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832565, SEN S/N: 9818222, LBL: Ambient)","RH, % (LGR S/N: 9832565, SEN S/N: 9818222)","Temp, °C (LGR S/N: 9832565, SEN S/N: 9824748, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832565, SEN S/N: 9833766, LBL: 10cmBG)","DewPt, °C (LGR S/N: 9832565, SEN S/N: 9818222)"
07/11/19,19:00:01,1.480,100.000,2.744,0.3438,1.5
07/11/19,20:00:01,2.209,100.000,2.690,0.3467,2.2
07/11/19,21:00:01,2.610,100.000,2.983,0.3475,2.6
07/11/19,22:00:01,2.797,100.000,3.221,0.3431,2.8
07/11/19,23:00:01,2.823,100.000,3.301,0.3409,2.8
08/11/19,00:00:01,2.744,100.000,3.301,0.3308,2.7
08/11/19,01:00:01,2.477,100.000,3.301,0.3257,2.5
08/11/19,02:00:01,2.101,100.000,3.142,0.3235,2.1
08/11/19,03:00:01,1.913,100.000,2.983,0.3213,1.9
08/11/19,04:00:01,1.561,100.000,2.823,0.3250,1.6
08/11/19,05:00:01,1.534,100.000,2.770,0.3213,1.5
08/11/19,06:00:01,1.371,100.000,2.690,0.3177,1.4
08/11/19,07:00:01,1.208,100.000,2.610,0.3133,1.2
08/11/19,08:00:01,0.770,100.000,2.530,0.3104,0.8
08/11/19,09:00:01,0.770,100.000,2.450,0.3090,0.8
08/11/19,10:00:01,0.934,100.000,3.009,0.3097,0.9
08/11/19,11:00:01,1.180,100.000,2.823,0.3104,1.2
08/11/19,12:00:01,5.308,100.000,7.343,0.3119,5.3
08/11/19,13:00:01,2.343,99.700,8.095,0.3090,2.3
08/11/19,14:00:01,1.208,99.900,3.722,0.3068,1.2
08/11/19,15:00:01,1.643,100.000,4.480,0.3053,1.6
08/11/19,16:00:01,4.220,100.000,6.128,0.3141,4.2
08/11/19,17:00:01,3.485,100.000,4.558,0.3112,3.5
08/11/19,18:00:01,3.327,100.000,4.194,0.3097,3.3
08/11/19,19:00:01,1.724,100.000,3.301,0.3061,1.7
08/11/19,20:00:01,0.880,99.500,2.744,0.3039,0.8
08/11/19,21:00:01,0.715,97.200,2.423,0.3017,0.3
08/11/19,22:00:01,0.301,97.800,2.209,0.2995,-0.0
08/11/19,23:00:01,-0.283,96.300,1.805,0.2981,-0.8
09/11/19,00:00:01,-0.227,96.600,1.235,0.2966,-0.7
09/11/19,01:00:01,-0.704,95.100,1.208,0.2952,-1.4
09/11/19,02:00:01,-1.071,94.200,0.770,0.2937,-1.9
09/11/19,03:00:01,-1.384,92.700,0.605,0.2930,-2.4
09/11/19,04:00:01,-1.584,94.200,0.632,0.2923,-2.4
09/11/19,05:00:01,-1.185,94.500,0.605,0.2908,-2.0
09/11/19,06:00:01,-1.871,93.400,0.356,0.2901,-2.8
09/11/19,07:00:01,-1.015,96.000,0.412,0.2879,-1.6
09/11/19,08:00:01,-0.620,97.700,0.797,0.2872,-0.9
09/11/19,09:00:01,0.273,99.300,1.697,0.2872,0.2
09/11/19,10:00:01,2.717,100.000,3.880,0.2879,2.7
09/11/19,11:00:01,4.636,100.000,7.745,0.2879,4.6
09/11/19,12:00:01,6.484,95.100,13.594,0.2879,5.8
09/11/19,13:00:01,3.906,90.500,10.638,0.2879,2.5
09/11/19,14:00:01,2.610,95.400,9.064,0.2879,1.9
09/11/19,15:00:01,1.262,98.700,6.077,0.2879,1.1
09/11/19,16:00:01,2.289,100.000,5.437,0.2872,2.3
09/11/19,17:00:01,1.317,100.000,4.999,0.2879,1.3
09/11/19,18:00:01,1.017,100.000,4.194,0.2886,1.0
09/11/19,19:00:01,0.797,100.000,3.380,0.2901,0.8
09/11/19,20:00:01,0.715,100.000,2.877,0.2901,0.7
09/11/19,21:00:01,0.825,100.000,2.530,0.2901,0.8
09/11/19,22:00:01,0.907,100.000,2.396,0.2901,0.9
09/11/19,23:00:01,0.934,100.000,2.396,0.2894,0.9
10/11/19,00:00:01,0.962,100.000,2.370,0.2894,1.0
10/11/19,01:00:01,0.962,100.000,2.370,0.2886,1.0
10/11/19,02:00:01,0.934,100.000,2.423,0.2886,0.9
10/11/19,03:00:01,0.934,100.000,2.396,0.2879,0.9
10/11/19,04:00:01,0.934,100.000,2.343,0.2879,0.9
10/11/19,05:00:01,0.962,100.000,2.316,0.2879,1.0
10/11/19,06:00:01,1.099,100.000,2.343,0.2879,1.1
10/11/19,07:00:01,1.534,100.000,2.557,0.2879,1.5
10/11/19,08:00:01,2.557,100.000,3.274,0.2894,2.6
10/11/19,09:00:01,4.506,100.000,4.324,0.2915,4.5
10/11/19,10:00:01,6.458,100.000,6.153,0.2923,6.5
10/11/19,11:00:01,7.217,99.500,7.594,0.2923,7.2
10/11/19,12:00:01,7.343,98.800,7.995,0.2915,7.2
10/11/19,13:00:01,8.593,99.000,9.188,0.2908,8.5
10/11/19,14:00:01,12.074,95.400,11.880,0.2901,11.4
10/11/19,15:00:01,11.370,90.500,11.686,0.2894,9.9
10/11/19,16:00:01,12.751,86.300,11.346,0.2886,10.5
10/11/19,17:00:01,10.614,80.900,11.053,0.2879,7.5
10/11/19,18:00:01,9.410,83.100,8.841,0.2865,6.7
10/11/19,19:00:01,6.889,86.500,7.419,0.2857,4.8
10/11/19,20:00:01,5.128,92.400,6.281,0.2850,4.0
10/11/19,21:00:01,3.696,94.100,5.282,0.2843,2.8
10/11/19,22:00:01,3.274,97.200,4.818,0.2836,2.9
10/11/19,23:00:01,3.696,99.100,4.558,0.2828,3.6
11/11/19,00:00:01,4.089,100.000,4.506,0.2821,4.1
11/11/19,01:00:01,4.506,100.000,4.921,0.2821,4.5
11/11/19,02:00:01,4.272,100.000,4.921,0.2814,4.3
11/11/19,03:00:01,4.350,100.000,4.895,0.2814,4.4
11/11/19,04:00:01,3.827,100.000,4.688,0.2806,3.8
11/11/19,05:00:01,3.512,100.000,4.454,0.2799,3.5
11/11/19,06:00:01,3.301,100.000,4.194,0.2799,3.3
11/11/19,07:00:01,4.402,100.000,4.376,0.2799,4.4
11/11/19,08:00:01,4.921,99.600,4.766,0.2799,4.9
11/11/19,09:00:01,6.889,87.300,5.616,0.2792,4.9
11/11/19,10:00:01,9.163,73.200,7.142,0.2792,4.6
11/11/19,11:00:01,11.710,61.600,13.762,0.2785,4.6
11/11/19,12:00:01,13.401,58.600,19.436,0.2777,5.5
11/11/19,13:00:01,14.864,55.600,21.939,0.2777,6.1
11/11/19,14:00:01,15.199,56.200,20.650,0.2770,6.5
11/11/19,15:00:01,14.577,57.000,16.844,0.2763,6.2
11/11/19,16:00:01,14.050,58.600,13.016,0.2756,6.1
11/11/19,17:00:01,13.473,62.900,11.565,0.2748,6.6
11/11/19,18:00:01,11.005,65.200,10.124,0.2734,4.7
11/11/19,19:00:01,9.386,65.500,8.643,0.2734,3.3
11/11/19,20:00:01,8.045,68.400,7.695,0.2727,2.6
11/11/19,21:00:01,7.569,71.000,7.015,0.2719,2.7
11/11/19,22:00:01,7.770,65.400,6.585,0.2719,1.7
11/11/19,23:00:01,7.795,57.900,6.255,0.2712,0.0
12/11/19,00:00:01,7.670,56.300,5.975,0.2705,-0.5
12/11/19,01:00:01,7.820,54.100,5.821,0.2705,-0.9
12/11/19,02:00:01,8.020,52.000,5.872,0.2698,-1.2
12/11/19,03:00:01,8.070,48.900,5.770,0.2698,-2.0
12/11/19,04:00:01,7.544,48.800,5.719,0.2698,-2.5
12/11/19,05:00:01,7.619,51.200,5.668,0.2690,-1.8
12/11/19,06:00:01,7.167,51.100,5.616,0.2683,-2.3
12/11/19,07:00:01,7.519,51.100,5.616,0.2683,-1.9
12/11/19,08:00:01,7.368,52.900,5.847,0.2683,-1.6
12/11/19,09:00:01,8.469,54.000,6.433,0.2676,-0.3
12/11/19,10:00:01,12.268,49.900,9.163,0.2668,2.1
12/11/19,11:00:01,14.553,46.600,15.533,0.2661,3.3
12/11/19,12:00:01,16.820,48.100,22.561,0.2668,5.8
12/11/19,13:00:01,13.666,51.900,18.794,0.2661,4.0
12/11/19,14:00:01,16.153,57.900,17.034,0.2661,7.9
12/11/19,15:00:01,15.581,54.900,17.106,0.2654,6.6
12/11/19,16:00:01,12.944,45.800,13.257,0.2654,1.6
12/11/19,17:00:01,10.345,54.100,10.858,0.2647,1.5
12/11/19,18:00:01,7.995,54.600,8.742,0.2639,-0.6
12/11/19,19:00:01,4.558,60.500,7.217,0.2632,-2.4
12/11/19,20:00:01,2.956,71.300,5.924,0.2632,-1.7
12/11/19,21:00:01,1.453,88.300,4.376,0.2625,-0.3
12/11/19,22:00:01,1.044,90.200,4.194,0.2625,-0.4
12/11/19,23:00:01,0.522,90.300,3.749,0.2618,-0.9
13/11/19,00:00:01,-0.451,90.100,3.195,0.2618,-1.9
13/11/19,01:00:01,-0.088,90.400,2.930,0.2618,-1.5
13/11/19,02:00:01,-0.311,89.800,2.850,0.2618,-1.8
13/11/19,03:00:01,-0.704,89.500,2.530,0.2610,-2.2
13/11/19,04:00:01,-1.043,89.800,2.047,0.2610,-2.5
13/11/19,05:00:01,-1.071,90.400,2.021,0.2610,-2.4
13/11/19,06:00:01,-1.929,90.600,1.832,0.2610,-3.3
13/11/19,07:00:01,-1.213,91.900,1.588,0.2610,-2.4
13/11/19,08:00:01,-0.060,93.000,2.370,0.2610,-1.1
13/11/19,09:00:01,2.690,94.200,3.801,0.2610,1.9
13/11/19,10:00:01,5.462,91.300,6.687,0.2610,4.2
13/11/19,11:00:01,8.145,74.400,12.847,0.2610,3.9
13/11/19,12:00:01,11.492,63.800,20.174,0.2610,4.9
13/11/19,13:00:01,11.929,59.500,23.521,0.2618,4.3
13/11/19,14:00:01,11.492,58.200,22.585,0.2610,3.6
13/11/19,15:00:01,11.127,58.400,17.011,0.2610,3.3
13/11/19,16:00:01,10.149,60.800,12.195,0.2610,2.9
13/11/19,17:00:01,7.695,64.100,9.706,0.2603,1.3
13/11/19,18:00:01,5.154,75.100,7.820,0.2596,1.1
13/11/19,19:00:01,4.324,81.700,7.116,0.2596,1.5
13/11/19,20:00:01,3.670,85.800,6.128,0.2589,1.5
13/11/19,21:00:01,3.327,90.100,5.565,0.2589,1.9
13/11/19,22:00:01,3.063,95.300,5.205,0.2589,2.4
13/11/19,23:00:01,3.116,97.100,4.973,0.2589,2.7
14/11/19,00:00:01,3.327,98.000,4.999,0.2589,3.0
14/11/19,01:00:01,3.221,98.700,4.895,0.2581,3.0
14/11/19,02:00:01,2.877,99.100,4.740,0.2589,2.7
14/11/19,03:00:01,2.610,99.300,4.558,0.2581,2.5
14/11/19,04:00:01,2.074,98.600,4.115,0.2581,1.9
14/11/19,05:00:01,2.717,99.400,4.141,0.2581,2.6
14/11/19,06:00:01,2.770,99.900,4.350,0.2581,2.8
14/11/19,07:00:01,3.195,100.000,4.584,0.2581,3.2
14/11/19,08:00:01,4.063,100.000,5.102,0.2589,4.1
14/11/19,09:00:01,6.306,100.000,6.306,0.2581,6.3
14/11/19,10:00:01,9.188,93.600,8.841,0.2589,8.2
14/11/19,11:00:01,10.956,77.800,14.553,0.2581,7.2
14/11/19,12:00:01,12.630,72.600,19.674,0.2581,7.9
14/11/19,13:00:01,12.389,70.400,20.960,0.2581,7.2
14/11/19,14:00:01,10.345,72.900,17.130,0.2581,5.7
14/11/19,15:00:01,10.883,73.000,14.529,0.2581,6.2
14/11/19,16:00:01,8.990,78.600,11.807,0.2574,5.5
14/11/19,17:00:01,7.720,81.500,10.443,-888.8800,4.8
14/11/19,18:00:01,7.619,83.600,9.485,-888.8800,5.0
14/11/19,19:00:01,6.839,85.600,8.668,-888.8800,4.6
14/11/19,20:00:01,5.770,91.100,7.368,-888.8800,4.4
14/11/19,21:00:01,5.205,93.700,6.535,-888.8800,4.3
14/11/19,22:00:01,5.128,94.400,5.975,-888.8800,4.3
14/11/19,23:00:01,5.128,94.500,5.668,-888.8800,4.3
15/11/19,00:00:01,5.050,95.200,5.539,-888.8800,4.3
15/11/19,01:00:01,4.947,95.200,5.360,-888.8800,4.2
15/11/19,02:00:01,4.973,94.700,5.360,-888.8800,4.2
15/11/19,03:00:01,4.792,94.300,5.282,-888.8800,4.0
15/11/19,04:00:01,4.480,93.900,5.050,-888.8800,3.6
15/11/19,05:00:01,4.662,93.500,4.895,-888.8800,3.7
15/11/19,06:00:01,4.402,93.700,4.947,-888.8800,3.5
15/11/19,07:00:01,4.688,94.000,4.947,-888.8800,3.8
15/11/19,08:00:01,5.385,90.700,5.334,-888.8800,4.0
15/11/19,09:00:01,6.382,85.900,6.077,-888.8800,4.2
15/11/19,10:00:01,8.469,84.400,8.394,-888.8800,6.0
15/11/19,11:00:01,11.370,77.400,13.642,-888.8800,7.6
15/11/19,12:00:01,13.594,69.300,21.485,-888.8800,8.1
15/11/19,13:00:01,15.438,60.800,26.500,-888.8800,7.9
15/11/19,14:00:01,15.414,57.500,25.744,-888.8800,7.1
15/11/19,15:00:01,12.292,59.500,20.007,-888.8800,4.6
15/11/19,16:00:01,10.075,67.600,14.218,-888.8800,4.4
15/11/19,17:00:01,10.345,74.900,11.394,-888.8800,6.1
15/11/19,18:00:01,7.745,69.700,9.534,-888.8800,2.6
15/11/19,19:00:01,6.382,80.500,8.020,-888.8800,3.3
15/11/19,20:00:01,5.770,83.000,7.343,-888.8800,3.1
15/11/19,21:00:01,4.947,85.700,6.357,-888.8800,2.8
15/11/19,22:00:01,5.179,87.900,6.408,-888.8800,3.3
15/11/19,23:00:01,4.272,92.000,6.051,-888.8800,3.1
16/11/19,00:00:01,3.248,92.600,5.334,-888.8800,2.2
16/11/19,01:00:01,3.327,93.500,5.076,-888.8800,2.4
16/11/19,02:00:01,2.850,93.400,4.740,-888.8800,1.9
16/11/19,03:00:01,2.477,93.200,4.324,-888.8800,1.5
16/11/19,04:00:01,1.126,91.900,3.749,-888.8800,-0.0
16/11/19,05:00:01,0.273,89.600,3.036,-888.8800,-1.2
16/11/19,06:00:01,-0.116,88.200,2.236,-888.8800,-1.8
16/11/19,07:00:01,-1.242,81.000,0.632,-888.8800,-4.1
16/11/19,08:00:01,0.522,88.500,1.317,-888.8800,-1.2
16/11/19,09:00:01,4.973,92.500,4.168,-888.8800,3.9
16/11/19,10:00:01,10.492,77.100,8.618,-888.8800,6.7
16/11/19,11:00:01,13.714,57.800,17.415,-888.8800,5.6
16/11/19,12:00:01,19.270,51.900,27.259,-888.8800,9.2
16/11/19,13:00:01,19.222,48.500,31.816,-888.8800,8.1
16/11/19,14:00:01,18.366,50.200,30.117,-888.8800,7.8
16/11/19,15:00:01,18.652,49.100,22.609,-888.8800,7.8
16/11/19,16:00:01,15.652,48.800,16.225,-888.8800,4.9
16/11/19,17:00:01,11.394,56.100,13.353,-888.8800,3.0
16/11/19,18:00:01,8.792,60.600,11.662,-888.8800,1.6
16/11/19,19:00:01,7.720,66.500,9.854,-888.8800,1.9
16/11/19,20:00:01,7.192,72.200,8.319,-888.8800,2.5
16/11/19,21:00:01,6.179,78.000,6.889,-888.8800,2.6
16/11/19,22:00:01,5.385,80.900,5.975,-888.8800,2.4
16/11/19,23:00:01,4.844,82.300,5.642,-888.8800,2.1
17/11/19,00:00:01,4.454,84.700,5.205,-888.8800,2.1
17/11/19,01:00:01,4.141,85.500,4.895,-888.8800,1.9
17/11/19,02:00:01,3.564,86.100,4.324,-888.8800,1.5
17/11/19,03:00:01,3.512,87.000,4.115,-888.8800,1.6
17/11/19,04:00:01,3.248,86.700,4.037,-888.8800,1.2
17/11/19,05:00:01,2.557,86.800,3.485,-888.8800,0.6
17/11/19,06:00:01,0.412,81.700,1.967,-888.8800,-2.4
17/11/19,07:00:01,1.832,87.800,2.209,-888.8800,0.0
17/11/19,08:00:01,3.617,94.900,4.011,-888.8800,2.9
17/11/19,09:00:01,6.102,93.400,5.616,-888.8800,5.1
17/11/19,10:00:01,9.682,82.200,9.977,-888.8800,6.8
17/11/19,11:00:01,13.185,72.400,17.843,-888.8800,8.3
17/11/19,12:00:01,17.225,65.100,26.378,-888.8800,10.6
17/11/19,13:00:01,18.913,59.800,27.505,-888.8800,10.9
17/11/19,14:00:01,14.385,59.700,19.175,-888.8800,6.7
17/11/19,15:00:01,13.690,61.700,16.058,-888.8800,6.5
17/11/19,16:00:01,11.807,67.900,13.185,-888.8800,6.1
17/11/19,17:00:01,12.582,70.300,12.582,-888.8800,7.3
17/11/19,18:00:01,9.977,70.400,11.029,-888.8800,4.9
17/11/19,19:00:01,8.543,74.500,9.262,-888.8800,4.3
17/11/19,20:00:01,6.813,77.200,7.720,-888.8800,3.1
17/11/19,21:00:01,4.428,75.800,5.385,-888.8800,0.5
17/11/19,22:00:01,3.248,78.600,3.880,-888.8800,-0.1
17/11/19,23:00:01,3.301,82.800,3.801,-888.8800,0.7
18/11/19,00:00:01,2.664,82.200,3.168,-888.8800,-0.1
18/11/19,01:00:01,4.089,91.400,4.402,-888.8800,2.8
18/11/19,02:00:01,4.480,90.600,5.050,-888.8800,3.1
18/11/19,03:00:01,4.480,86.800,5.050,-888.8800,2.5
18/11/19,04:00:01,3.906,85.300,4.792,-888.8800,1.7
18/11/19,05:00:01,3.564,77.000,4.428,-888.8800,-0.1
18/11/19,06:00:01,2.850,62.700,3.958,-888.8800,-3.6
18/11/19,07:00:01,3.880,56.400,3.827,-888.8800,-4.0
18/11/19,08:00:01,6.788,60.600,4.792,-888.8800,-0.3
18/11/19,09:00:01,10.565,55.800,7.041,-888.8800,2.1
18/11/19,10:00:01,13.497,50.000,11.078,-888.8800,3.3
18/11/19,11:00:01,16.677,48.300,19.984,-888.8800,5.7
18/11/19,12:00:01,16.987,49.300,28.320,-888.8800,6.3
18/11/19,13:00:01,17.796,49.900,32.381,-888.8800,7.2
18/11/19,14:00:01,16.796,50.900,29.665,-888.8800,6.6
18/11/19,15:00:01,16.939,51.900,22.681,-888.8800,7.0
18/11/19,16:00:01,16.344,50.600,16.820,-888.8800,6.1
18/11/19,17:00:01,14.792,49.300,13.882,-888.8800,4.3
18/11/19,18:00:01,12.703,51.500,11.637,-888.8800,3.0
18/11/19,19:00:01,10.320,56.600,10.051,-888.8800,2.1
18/11/19,20:00:01,8.693,63.500,8.916,-888.8800,2.2
18/11/19,21:00:01,7.995,66.000,8.045,-888.8800,2.0
18/11/19,22:00:01,8.045,65.500,7.544,-888.8800,2.0
18/11/19,23:00:01,7.544,66.900,7.217,-888.8800,1.8
19/11/19,00:00:01,7.795,67.300,7.015,-888.8800,2.1
19/11/19,01:00:01,7.870,64.300,6.914,-888.8800,1.6
19/11/19,02:00:01,7.820,63.000,6.788,-888.8800,1.2
19/11/19,03:00:01,8.295,60.500,6.712,-888.8800,1.1
19/11/19,04:00:01,8.668,56.500,6.737,-888.8800,0.5
19/11/19,05:00:01,8.270,55.100,6.737,-888.8800,-0.2
19/11/19,06:00:01,7.569,58.100,6.433,-888.8800,-0.1
19/11/19,07:00:01,8.195,60.300,6.382,-888.8800,1.0
19/11/19,08:00:01,10.075,57.300,7.217,-888.8800,2.0
19/11/19,09:00:01,12.992,51.300,9.114,-888.8800,3.2
19/11/19,10:00:01,15.151,47.100,13.016,-888.8800,4.0
19/11/19,11:00:01,17.819,44.300,21.390,-888.8800,5.5
19/11/19,12:00:01,19.436,44.300,30.697,-888.8800,7.0
19/11/19,13:00:01,20.579,41.600,35.155,-888.8800,7.1
19/11/19,14:00:01,20.674,42.200,33.914,-888.8800,7.4
19/11/19,15:00:01,21.008,43.400,26.085,-888.8800,8.1
19/11/19,16:00:01,20.222,44.200,19.127,-888.8800,7.7
19/11/19,17:00:01,19.008,44.500,16.368,-888.8800,6.7
19/11/19,18:00:01,16.392,46.200,14.218,-888.8800,4.8
19/11/19,19:00:01,13.040,38.600,11.880,-888.8800,-0.7
19/11/19,20:00:01,9.534,39.700,9.632,-888.8800,-3.5
19/11/19,21:00:01,5.693,56.900,6.382,-888.8800,-2.2
19/11/19,22:00:01,3.985,65.900,4.246,-888.8800,-1.8
19/11/19,23:00:01,2.610,67.500,3.301,-888.8800,-2.8
20/11/19,00:00:01,1.561,69.400,2.262,-888.8800,-3.4
20/11/19,01:00:01,0.687,70.500,1.371,-888.8800,-4.1
20/11/19,02:00:01,0.190,72.600,0.907,-888.8800,-4.1
20/11/19,03:00:01,-0.283,73.500,0.660,-888.8800,-4.4
20/11/19,04:00:01,-0.507,74.600,0.329,-888.8800,-4.5
20/11/19,05:00:01,-0.648,75.500,-0.060,-888.8800,-4.4
20/11/19,06:00:01,-0.676,77.000,-0.060,-888.8800,-4.2
20/11/19,07:00:01,0.135,81.200,0.907,-888.8800,-2.7
20/11/19,08:00:01,5.821,76.800,3.301,-888.8800,2.1
20/11/19,09:00:01,13.954,39.400,7.469,-888.8800,0.4
20/11/19,10:00:01,18.010,33.800,13.161,-888.8800,1.8
20/11/19,11:00:01,21.987,33.900,23.136,-888.8800,5.4
20/11/19,12:00:01,24.798,43.200,32.820,-888.8800,11.5
20/11/19,13:00:01,26.695,40.100,37.838,-888.8800,12.0
20/11/19,14:00:01,27.259,39.000,36.606,-888.8800,12.1
20/11/19,15:00:01,25.065,37.400,27.751,-888.8800,9.5
20/11/19,16:00:01,24.388,39.600,20.984,-888.8800,9.8
20/11/19,17:00:01,22.226,44.000,17.867,-888.8800,9.4
20/11/19,18:00:01,19.603,41.300,15.414,-888.8800,6.1
20/11/19,19:00:01,16.249,47.200,13.473,-888.8800,5.0
20/11/19,20:00:01,12.654,56.200,11.662,-888.8800,4.2
20/11/19,21:00:01,10.026,66.300,9.632,-888.8800,4.0
20/11/19,22:00:01,10.369,67.100,9.015,-888.8800,4.5
20/11/19,23:00:01,11.273,64.400,9.361,-888.8800,4.8
21/11/19,00:00:01,11.200,57.400,9.386,-888.8800,3.1
21/11/19,01:00:01,11.977,48.600,9.163,-888.8800,1.5
21/11/19,02:00:01,12.413,42.200,9.312,-888.8800,-0.1
21/11/19,03:00:01,12.485,41.400,9.386,-888.8800,-0.3
21/11/19,04:00:01,11.662,43.400,9.213,-888.8800,-0.4
21/11/19,05:00:01,11.953,45.300,8.990,-888.8800,0.5
21/11/19,06:00:01,11.248,45.800,8.965,-888.8800,0.0
21/11/19,07:00:01,11.904,50.400,8.916,-888.8800,1.9
21/11/19,08:00:01,15.151,48.900,10.100,-888.8800,4.5
21/11/19,09:00:01,17.796,44.500,12.437,-888.8800,5.6
21/11/19,10:00:01,20.365,42.500,16.558,-888.8800,7.2
21/11/19,11:00:01,21.843,40.200,25.380,-888.8800,7.7
21/11/19,12:00:01,24.050,39.400,34.019,-888.8800,9.4
21/11/19,13:00:01,25.016,39.300,38.365,-888.8800,10.2
21/11/19,14:00:01,24.823,39.800,36.824,-888.8800,10.2
21/11/19,15:00:01,25.065,40.800,28.295,-888.8800,10.8
21/11/19,16:00:01,23.857,38.900,21.891,-888.8800,9.0
21/11/19,17:00:01,18.699,40.700,18.604,-888.8800,5.1
21/11/19,18:00:01,19.103,40.000,16.701,-888.8800,5.2
21/11/19,19:00:01,18.224,38.200,15.581,-888.8800,3.8
21/11/19,20:00:01,14.314,52.800,13.570,-888.8800,4.8
21/11/19,21:00:01,11.297,90.200,12.001,-888.8800,9.8
21/11/19,22:00:01,12.001,78.200,11.370,-888.8800,8.3
21/11/19,23:00:01,12.001,74.800,11.394,-888.8800,7.7
22/11/19,00:00:01,12.896,66.400,11.346,-888.8800,6.8
22/11/19,01:00:01,12.074,62.800,11.127,-888.8800,5.2
22/11/19,02:00:01,12.050,62.700,10.932,-888.8800,5.2
22/11/19,03:00:01,11.613,62.500,10.638,-888.8800,4.7
22/11/19,04:00:01,10.394,67.600,9.952,-888.8800,4.7
